Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
987 31295 3 354 828 197,07 161,46 72,64 5,4 1,0349 400 3 348892,6875 1
987 31295 3 354 820 197,47 162,94 74,13 5,4 1,0326 400 3 348892,6875 1
986 31289 3 354 820 197,47 162,94 74,13 5,4 1,0326 400 3 348892,6875 1
986 31289 3 367 824 194,23 159,72 73,38 5,4 1,0326 400 3 348892,6875 1
986 31289 3 367 824 194,23 159,72 73,38 5,4 1,031 400 3 348180,90625 1
986 31304 3 391 833 190,39 141,68 71,81 5,4 1,031 400 3 348180,90625 1
986 31304 3 391 833 190,39 141,68 71,81 5,4 1,0328 400 3 348536,40625 1
988 31290 3 491 863 178,17 127,44 67,02 5,4 1,0328 400 3 348536,40625 1
988 31290 3 491 863 178,17 127,44 67,02 5,4 1,0384 400 3 348536,40625 1
989 31237 3 514 863 178,17 127,44 67,02 5,4 1,0384 400 3 347118,65625 1
989 31237 3 514 870 173,23 115,25 66,03 5,4 1,0472 400 3 347118,65625 1
989 31158 3 514 870 173,23 115,25 66,03 5,4 1,0472 400 3 345362,5625 1
989 31158 3 560 884 170,67 107,35 64,18 5,4 1,0472 400 3 345362,5625 1
989 31158 3 560 884 170,67 107,35 64,18 5,4 1,0588 400 3 345013,46875 1
988 30929 3 595 903 164,99 98,9 61,89 5,4 1,0588 400 3 345013,46875 1
988 30929 3 595 903 164,99 98,9 61,89 5,4 1,0727 400 3 342246,0 1
989 30894 3 634 906 160,53 94,14 61,56 5,4 1,0727 400 3 342246,0 1
989 30894 3 634 906 160,53 94,14 61,56 5,4 1,0883 400 3 342246,0 1
989 30847 4 652 906 160,53 94,14 61,56 5,4 1,0883 400 3 342246,0 1
989 30847 4 652 911 153,15 89,81 60,96 5,4 1,1056 401 3 342246,0 1
989 30794 4 652 911 153,15 89,81 60,96 5,4 1,1056 401 3 339860,59375 1
