Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1208 30959 5 3128 1416 95,71 37,95 33,08 0,0 0,0159 0 1 259503,296875 1
1208 30922 5 3128 1416 95,71 37,95 33,08 0,0 0,0159 0 1 256577,296875 1
1208 30922 5 3007 1396 92,31 36,55 33,62 0,0 0,0159 0 1 256577,296875 1
1208 30922 5 3007 1396 92,31 36,55 33,62 0,0 0,0159 0 1 253716,546875 1
1208 30894 5 2904 1379 91,81 36,66 34,1 0,0 0,0159 0 1 253716,546875 1
1208 30894 5 2904 1379 91,81 36,66 34,1 0,0 0,0159 0 1 251103,484375 1
1207 30872 5 3054 1420 84,76 36,0 32,98 0,0 0,0159 0 1 251103,484375 1
1207 30872 5 3054 1420 84,76 36,0 32,98 0,0 0,0159 0 1 251103,484375 1
1207 30857 5 2885 1420 84,76 36,0 32,98 0,0 0,0159 0 1 249634,328125 1
1207 30857 5 2885 1376 84,65 36,37 34,2 0,0 0,0159 0 1 249634,328125 1
1207 30838 5 2885 1376 84,65 36,37 34,2 0,0 0,0159 0 1 248182,265625 1
1207 30838 5 2909 1380 84,59 36,06 34,08 0,0 0,0159 0 1 248182,265625 1
1207 30838 5 2909 1380 84,59 36,06 34,08 0,0 0,0159 0 1 247104,25 1
1206 30825 5 2955 1388 82,89 36,57 33,86 0,0 0,0159 0 1 247104,25 1
1206 30825 5 2955 1388 82,89 36,57 33,86 0,0 0,0159 0 1 246035,5625 1
1207 30812 5 2842 1396 81,72 36,34 33,62 0,0 0,0159 0 1 246035,5625 1
1207 30812 5 2842 1396 81,72 36,34 33,62 0,0 0,0159 0 1 246035,5625 1
1207 30803 5 2967 1396 81,72 36,34 33,62 0,0 0,0159 0 1 245504,671875 1
1207 30803 5 2967 1390 81,36 36,27 33,8 0,0 0,0159 0 1 245504,671875 1
1206 30789 5 2967 1390 81,36 36,27 33,8 0,0 0,0159 0 1 244624,9375 1
1206 30789 5 2856 1371 80,84 36,05 34,33 0,0 0,0159 0 1 244624,9375 1
1206 30789 5 2856 1371 80,84 36,05 34,33 0,0 0,0159 0 1 244100,125 1
1206 30787 5 2925 1383 80,26 36,37 34,0 0,0 0,0159 0 1 244100,125 1
1206 30787 5 2925 1383 80,26 36,37 34,0 4,84 0,0159 400 1 243230,40625 1
1206 30780 5 2784 1352 79,35 36,11 34,9 4,84 0,0159 400 1 243230,40625 1
1206 30780 5 2784 1352 79,35 36,11 34,9 4,84 0,0159 400 1 243230,40625 1
1205 30771 5 2693 1352 79,35 36,11 34,9 4,84 0,0159 400 1 242884,25 1
1205 30771 5 2693 1343 77,75 36,41 35,17 4,84 0,0159 400 1 242884,25 1
1205 30771 5 2693 1343 77,75 36,41 35,17 4,84 0,0159 400 1 241851,671875 1
1205 30771 5 2782 1358 77,83 36,0 34,71 4,84 0,0159 400 1 241851,671875 1
1205 30771 5 2782 1358 77,83 36,0 34,71 4,84 0,0159 400 1 240997,875 1
1205 30765 5 2761 1355 76,81 36,75 34,81 4,84 0,0159 400 1 240997,875 1
1205 30765 5 2761 1355 76,81 36,75 34,81 4,84 0,0159 400 1 241168,15625 1
1204 30764 5 2788 1359 79,72 36,09 34,67 4,84 0,0159 400 1 241168,15625 1
1204 30764 5 2788 1359 79,72 36,09 34,67 4,84 0,0159 400 1 241168,15625 1
1204 30763 5 2795 1359 79,72 36,09 34,67 4,84 0,0159 400 1 240150,09375 1
1204 30763 5 2795 1361 80,7 35,49 34,64 4,84 0,0159 400 1 240150,09375 1
1204 30759 5 2795 1361 80,7 35,49 34,64 4,84 0,0159 400 1 240488,5 1
1204 30759 5 2849 1370 80,73 35,9 34,37 4,84 0,0159 400 1 240488,5 1
1204 30759 5 2849 1370 80,73 35,9 34,37 4,84 0,0159 400 1 240150,09375 1
1205 30752 5 2856 1369 77,91 36,63 34,39 4,84 0,0159 400 1 240150,09375 1
1205 30752 5 2856 1369 77,91 36,63 34,39 4,84 0,0159 400 1 240150,09375 1
1205 30749 5 2800 1361 75,09 35,84 34,61 4,84 0,0159 400 1 240150,09375 1
1205 30749 5 2800 1361 75,09 35,84 34,61 4,84 0,0159 400 1 240150,09375 1
1205 30743 5 2920 1361 75,09 35,84 34,61 4,84 0,0159 400 1 239308,25 1
1205 30743 5 2920 1382 75,88 35,69 34,02 4,84 0,0159 400 1 239308,25 1
1204 30739 5 2920 1382 75,88 35,69 34,02 4,84 0,0159 400 1 240488,5 1
1204 30739 5 2769 1356 77,59 35,6 34,77 4,84 0,0159 400 1 240488,5 1
1204 30739 5 2769 1356 77,59 35,6 34,77 4,84 0,0159 400 1 239308,25 1
1204 30734 5 2776 1364 75,88 35,88 34,53 4,84 0,0159 400 1 239308,25 1
1204 30734 5 2776 1364 75,88 35,88 34,53 4,84 0,0159 400 1 238139,53125 1
1204 30730 5 2836 1368 74,28 35,9 34,43 4,84 0,0159 400 1 238139,53125 1
1204 30730 5 2836 1368 74,28 35,9 34,43 4,84 0,0159 400 1 238139,53125 1
