Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
840 33226 1 43 442 690,59 785,63 111,12 5,46 0,0159 400 1 606635,0625 1
840 33229 1 36 442 690,59 785,63 111,12 5,46 0,0159 400 1 608799,0625 1
840 33229 1 36 428 679,46 756,15 112,63 5,46 0,0159 400 1 608799,0625 1
841 33233 1 36 428 679,46 756,15 112,63 5,46 0,0159 400 1 606635,0625 1
841 33233 1 29 413 688,02 763,87 114,28 5,46 0,0159 400 1 606635,0625 1
841 33233 1 29 413 688,02 763,87 114,28 5,46 0,0159 400 1 607174,625 1
842 33232 1 47 423 681,07 757,18 113,17 5,46 0,0159 400 1 607174,625 1
842 33232 1 47 423 681,07 757,18 113,17 5,46 0,0159 400 1 606096,5 1
842 33236 1 42 441 679,92 760,0 111,19 5,46 0,0159 400 1 606096,5 1
842 33236 1 42 441 679,92 760,0 111,19 5,46 0,0159 400 1 606096,5 1
842 33235 1 39 441 679,92 760,0 111,19 5,46 0,0159 400 1 607174,625 1
842 33235 1 39 433 676,93 754,36 112,06 5,46 0,0159 400 1 607174,625 1
842 33237 1 39 433 676,93 754,36 112,06 5,46 0,0159 400 1 607174,625 1
842 33237 1 35 426 677,62 738,45 112,78 5,46 0,0159 400 1 607174,625 1
842 33237 1 35 426 677,62 738,45 112,78 5,46 0,016 400 1 606635,0625 1
842 33234 1 45 449 684,07 741,2 110,33 5,46 0,016 400 1 606635,0625 1
842 33234 1 45 449 684,07 741,2 110,33 5,46 0,016 400 1 606096,5 1
842 33236 1 51 459 685,93 728,77 109,25 5,46 0,016 400 1 606096,5 1
842 33236 1 51 459 685,93 728,77 109,25 5,46 0,016 400 1 606096,5 1
842 33237 1 39 459 685,93 728,77 109,25 5,46 0,016 400 1 606096,5 1
842 33237 1 39 435 669,87 740,2 111,87 5,46 0,0161 400 1 606096,5 1
842 33241 1 39 435 669,87 740,2 111,87 5,46 0,0161 400 1 606096,5 1
842 33241 1 53 462 676,25 718,97 108,96 5,46 0,0161 400 1 606096,5 1
842 33241 1 53 462 676,25 718,97 108,96 5,46 0,0162 400 1 601291,8125 1
842 33238 1 46 455 681,99 728,52 109,73 5,46 0,0162 400 1 601291,8125 1
842 33238 1 46 455 681,99 728,52 109,73 5,46 0,0166 400 1 603417,8125 1
842 33234 1 53 462 663,55 715,57 108,92 5,46 0,0166 400 1 603417,8125 1
842 33234 1 53 462 663,55 715,57 108,92 5,46 0,0168 400 1 603417,8125 1
841 33234 1 40 462 663,55 715,57 108,92 5,46 0,0168 400 1 603417,8125 1
841 33234 1 40 437 668,96 719,94 111,68 5,46 0,017 400 1 603417,8125 1
841 33231 1 40 437 668,96 719,94 111,68 5,46 0,017 400 1 603417,8125 1
841 33231 1 46 449 665,8 715,81 110,37 5,46 0,017 400 1 603417,8125 1
841 33231 1 46 449 665,8 715,81 110,37 5,46 0,0172 400 1 605022,1875 1
842 33235 1 48 466 679,92 728,27 108,55 5,46 0,0172 400 1 605022,1875 1
842 33235 1 48 466 679,92 728,27 108,55 5,46 0,0174 400 1 600234,4375 1
842 33235 1 52 461 664,22 721,4 109,1 5,46 0,0174 400 1 600234,4375 1
