Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
882 32845 2 100 549 539,41 576,01 102,93 5,4 0,0161 401 1 479625,28125 1
881 32851 2 105 557 529,64 571,74 102,1 5,4 0,0161 401 1 479625,28125 1
881 32851 2 105 557 529,64 571,74 102,1 5,4 0,0161 401 1 474293,65625 1
880 32859 2 101 551 542,34 574,26 102,69 5,4 0,0161 401 1 474293,65625 1
880 32859 2 101 551 542,34 574,26 102,69 5,4 0,0161 401 1 474293,65625 1
880 32862 2 102 551 542,34 574,26 102,69 5,4 0,0161 401 1 477278,03125 1
880 32862 2 102 562 545,28 570,39 101,69 5,4 0,0162 401 1 477278,03125 1
879 32854 2 102 562 545,28 570,39 101,69 5,4 0,0162 401 1 475284,28125 1
879 32854 2 92 535 535,95 570,77 104,27 5,4 0,0162 401 1 475284,28125 1
879 32854 2 92 535 535,95 570,77 104,27 5,4 0,0163 401 1 471998,15625 1
879 32855 2 86 526 539,41 578,36 105,22 5,4 0,0163 401 1 471998,15625 1
879 32855 2 86 526 539,41 578,36 105,22 5,4 0,0163 401 1 469401,78125 1
877 32855 2 96 543 541,05 574,07 103,56 5,4 0,0163 401 1 469401,78125 1
877 32855 2 96 543 541,05 574,07 103,56 5,4 0,0164 401 1 469401,78125 1
877 32856 2 68 543 541,05 574,07 103,56 5,4 0,0164 401 1 469401,78125 1
877 32856 2 68 561 528,03 568,08 101,72 5,4 0,0166 401 1 469401,78125 1
877 32856 2 68 561 528,03 568,08 101,72 5,4 0,0166 401 1 473964,375 1
877 32856 2 103 554 542,52 564,82 102,41 5,4 0,0166 401 1 473964,375 1
877 32856 2 103 554 542,52 564,82 102,41 5,4 0,0169 401 1 472979,21875 1
876 32856 2 112 569 533,42 567,31 100,97 5,4 0,0169 401 1 472979,21875 1
876 32856 2 112 569 533,42 567,31 100,97 5,4 0,0174 401 1 472651,75 1
876 32851 2 93 537 543,25 569,62 104,16 5,4 0,0174 401 1 472651,75 1
876 32851 2 93 537 543,25 569,62 104,16 5,4 0,0179 401 1 472651,75 1
876 32850 2 108 537 543,25 569,62 104,16 5,4 0,0179 401 1 472979,21875 1
876 32850 2 108 562 529,46 553,27 101,65 5,4 0,0183 401 1 472979,21875 1
876 32852 2 108 562 529,46 553,27 101,65 5,4 0,0183 401 1 465560,34375 1
876 32852 2 114 572 551,97 554,21 100,66 5,4 0,0183 401 1 465560,34375 1
876 32852 2 114 572 551,97 554,21 100,66 5,4 0,0191 401 1 471346,375 1
876 32852 2 103 554 533,06 557,03 102,48 5,4 0,0191 401 1 471346,375 1
876 32852 2 103 554 533,06 557,03 102,48 5,4 0,0199 401 1 472979,21875 1
876 32839 2 103 555 533,78 553,84 107,06 5,4 0,0199 401 1 472979,21875 1
876 32839 2 103 555 533,78 553,84 107,06 5,4 0,0204 401 1 472979,21875 1
876 32835 2 99 555 533,78 553,84 107,06 5,4 0,0204 401 1 471021,15625 1
876 32835 2 99 547 537,22 567,69 103,11 5,4 0,0211 401 1 471021,15625 1
877 32832 2 99 547 537,22 567,69 103,11 5,4 0,0211 401 1 471998,15625 1
877 32832 2 104 556 533,96 551,78 102,27 5,4 0,0211 401 1 471998,15625 1
877 32832 2 104 556 533,96 551,78 102,27 5,4 0,0218 401 1 470048,1875 1
877 32828 2 97 543 531,25 550,29 103,49 5,4 0,0218 401 1 470048,1875 1
877 32828 2 97 543 531,25 550,29 103,49 5,4 0,0222 401 1 471021,15625 1
877 32824 2 110 554 533,24 553,46 102,45 5,4 0,0222 401 1 471021,15625 1
877 32824 2 110 554 533,24 553,46 102,45 5,4 0,0229 401 1 471021,15625 1
876 32827 2 109 554 533,24 553,46 102,45 5,4 0,0229 401 1 470696,40625 1
876 32827 2 109 564 538,5 547,5 101,48 5,4 0,0239 401 1 470696,40625 1
877 32823 2 109 564 538,5 547,5 101,48 5,4 0,0239 401 1 469079,25 1
877 32823 2 111 568 535,95 549,17 101,1 5,4 0,0239 401 1 469079,25 1
877 32823 2 111 568 535,95 549,17 101,1 5,4 0,0243 401 1 469724,78125 1
876 32815 2 94 540 536,13 541,97 103,84 5,4 0,0243 401 1 469724,78125 1
876 32815 2 94 540 536,13 541,97 103,84 5,4 0,025 401 1 466514,8125 1
877 32819 2 115 564 531,79 547,87 101,48 5,4 0,025 401 1 466514,8125 1
877 32819 2 115 564 531,79 547,87 101,48 5,4 0,0254 401 1 466514,8125 1
877 32816 2 101 564 531,79 547,87 101,48 5,4 0,0254 401 1 465243,0625 1
877 32816 2 101 551 520,93 551,41 102,73 5,4 0,0261 401 1 465243,0625 1
876 32813 2 101 551 520,93 551,41 102,73 5,4 0,0261 401 1 467153,28125 1
876 32813 2 106 560 535,22 547,87 101,89 5,4 0,0261 401 1 467153,28125 1
