Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
993 31624 3 274 778 243,99 213,46 79,67 5,37 0,869 400 3 456531,4375 1
993 31629 3 274 777 243,75 212,02 79,72 5,37 0,869 400 3 456531,4375 1
993 31629 3 274 777 243,75 212,02 79,72 5,37 0,8699 400 3 456531,4375 1
993 31239 3 345 777 243,75 212,02 79,72 5,37 0,8699 400 3 451698,28125 1
993 31239 3 345 823 224,12 180,72 73,5 5,37 0,8752 400 3 451698,28125 1
995 30880 3 345 823 224,12 180,72 73,5 5,37 0,8752 400 3 437233,125 1
995 30880 3 444 849 202,83 151,66 69,23 5,37 0,8752 400 3 437233,125 1
995 30880 3 444 849 202,83 151,66 69,23 5,37 0,8859 400 3 425514,21875 1
995 30796 3 547 880 188,97 131,47 64,74 5,37 0,8859 400 3 425514,21875 1
995 30796 3 547 880 188,97 131,47 64,74 5,37 0,9003 400 3 416938,125 1
996 30565 3 609 898 182,13 121,79 62,44 5,37 0,9003 400 3 416938,125 1
996 30565 3 609 898 182,13 121,79 62,44 5,37 0,9169 400 3 416938,125 1
1001 30546 4 667 898 182,13 121,79 62,44 5,37 0,9169 400 3 402911,65625 1
1001 30546 4 667 911 171,42 112,98 60,94 5,37 0,9352 401 3 402911,65625 1
1006 30511 4 667 911 171,42 112,98 60,94 5,37 0,9352 401 3 394757,125 1
1006 30511 4 659 913 165,49 107,46 60,77 5,37 0,9352 401 3 394757,125 1
1006 30511 4 659 913 165,49 107,46 60,77 5,37 0,9537 402 3 390467,125 1
1011 30472 4 699 924 158,8 102,31 59,55 5,37 0,9537 402 3 390467,125 1
1011 30472 4 699 924 158,8 102,31 59,55 5,37 0,9717 403 3 385179,625 1
1016 30432 4 727 931 155,29 97,91 58,73 5,37 0,9717 403 3 385179,625 1
1016 30432 4 727 931 155,29 97,91 58,73 5,37 0,9899 404 3 385179,625 1
1018 30398 4 733 931 155,29 97,91 58,73 5,37 0,9899 404 3 380669,15625 1
1018 30398 4 733 930 151,86 95,55 58,83 5,37 1,0072 405 3 380669,15625 1
1020 30367 4 733 930 151,86 95,55 58,83 5,37 1,0072 405 3 375229,03125 1
1020 30367 4 749 937 149,06 93,47 58,12 5,37 1,0072 405 3 375229,03125 1
1020 30367 4 749 937 149,06 93,47 58,12 5,37 1,0242 407 3 367288,375 1
1021 30339 4 727 931 144,98 93,06 58,73 5,37 1,0242 407 3 367288,375 1
1021 30339 4 727 931 144,98 93,06 58,73 5,37 1,0407 409 3 364542,53125 1
1021 30316 4 773 944 144,34 89,9 57,45 5,37 1,0407 409 3 364542,53125 1
1021 30316 4 773 944 144,34 89,9 57,45 5,37 1,0565 411 3 364542,53125 1
1023 30293 4 763 944 144,34 89,9 57,45 5,37 1,0565 411 3 359929,6875 1
1023 30293 4 763 941 141,83 88,45 57,72 5,37 1,072 414 3 359929,6875 1
1024 30277 4 763 941 141,83 88,45 57,72 5,37 1,072 414 3 360309,65625 1
1024 30277 4 712 927 141,78 86,0 59,15 5,37 1,072 414 3 360309,65625 1
1024 30277 4 712 927 141,78 86,0 59,15 5,37 1,087 416 3 361454,28125 1
1025 30257 4 778 945 139,16 86,67 57,32 5,37 1,087 416 3 361454,28125 1
1025 30257 4 778 945 139,16 86,67 57,32 5,37 1,1018 419 3 355432,15625 1
1025 30237 4 829 958 136,27 84,9 56,35 5,37 1,1018 419 3 355432,15625 1
1025 30237 4 829 958 136,27 84,9 56,35 5,37 1,115 421 3 355432,15625 1
1027 30225 4 793 958 136,27 84,9 56,35 5,37 1,115 421 3 354325,25 1
1027 30225 4 793 949 138,46 84,1 56,93 5,37 1,1279 424 3 354325,25 1
1027 30220 4 793 949 138,46 84,1 56,93 5,37 1,1279 424 3 358794,6875 1
1027 30220 4 801 951 135,45 83,73 56,74 5,37 1,1279 424 3 358794,6875 1
1027 30220 4 801 951 135,45 83,73 56,74 5,37 1,1403 427 3 355432,15625 1
1027 30204 4 790 948 134,53 81,91 57,03 5,37 1,1403 427 3 355432,15625 1
1027 30204 4 790 948 134,53 81,91 57,03 5,37 1,1528 430 3 353225,25 1
1026 30200 4 789 948 131,69 81,22 57,06 5,37 1,1528 430 3 353225,25 1
1026 30200 4 789 948 131,69 81,22 57,06 5,37 1,1647 434 3 353225,25 1
1026 30194 4 858 948 131,69 81,22 57,06 5,37 1,1647 434 3 348536,40625 1
1026 30194 4 858 966 132,32 81,47 55,33 5,37 1,1765 437 3 348536,40625 1
1026 30189 4 858 966 132,32 81,47 55,33 5,37 1,1765 437 3 345712,34375 1
1026 30189 4 814 955 130,89 81,8 56,41 5,37 1,1765 437 3 345712,34375 1
1026 30189 4 814 955 130,89 81,8 56,41 5,37 1,1874 440 3 351407,0 1
1026 30181 4 875 971 129,4 79,8 54,94 5,37 1,1874 440 3 351407,0 1
1026 30181 4 875 971 129,4 79,8 54,94 5,37 1,1982 443 3 345013,46875 1
1025 30177 4 822 958 128,39 79,24 56,13 5,37 1,1982 443 3 345013,46875 1
1025 30177 4 822 958 128,39 79,24 56,13 5,37 1,2083 446 3 345013,46875 1
1025 30165 4 889 958 128,39 79,24 56,13 5,37 1,2083 446 3 351769,15625 1
1025 30165 4 889 974 129,53 79,4 54,63 5,37 1,2186 450 3 351769,15625 1
1026 30158 4 889 974 129,53 79,4 54,63 5,37 1,2186 450 3 349607,375 1
1026 30158 4 816 955 127,96 78,54 56,35 5,37 1,2186 450 3 349607,375 1
1026 30158 4 816 955 127,96 78,54 56,35 5,37 1,2281 453 3 349607,375 1
1026 30157 4 929 984 126,24 76,68 53,76 5,37 1,2281 453 3 349607,375 1
1026 30157 4 929 984 126,24 76,68 53,76 5,37 1,2375 456 3 346414,0625 1
1026 30154 4 851 971 126,54 77,1 54,89 5,37 1,2375 456 3 346414,0625 1
1026 30154 4 851 971 126,54 77,1 54,89 5,37 1,2461 460 3 346414,0625 1
1025 30149 4 875 971 126,54 77,1 54,89 5,37 1,2461 460 3 345712,34375 1
1025 30149 4 875 971 124,92 76,81 54,94 5,37 1,2549 463 3 345712,34375 1
1024 30144 4 875 971 124,92 76,81 54,94 5,37 1,2549 463 3 346414,0625 1
1024 30144 4 899 977 124,25 76,71 54,4 5,37 1,2549 463 3 346414,0625 1
1024 30144 4 899 977 124,25 76,71 54,4 5,37 1,2632 466 3 345712,34375 1
