Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,851,31.48,33.70,28700,5,2883,1373,34.43,27.12,34.53,25.14,5.37,3.9317,7.3916, 400, 4,33.75,27.67,96749.01,49487.726562,0
2,852,31.40,33.58,28717,5,2883,1373,34.43,27.12,34.53,25.14,5.37,3.9317,7.3916, 400, 4,33.74,27.55,96748.42,51706.726562,0
3,852,31.40,33.58,28717,5,2799,1361,36.57,28.23,34.89,25.14,5.37,3.6225,6.8102, 400, 4,33.74,27.55,96748.42,51706.726562,0
4,852,31.40,33.58,28717,5,2799,1361,36.57,28.23,34.89,25.14,5.37,3.6225,6.8102, 400, 4,33.72,27.48,96747.81,53691.273437,0
5,852,31.32,33.42,28733,5,2433,1297,37.81,30.01,36.94,25.14,5.37,3.6225,6.8102, 400, 4,33.72,27.48,96747.81,53691.273437,0
6,852,31.32,33.42,28733,5,2433,1297,37.81,30.01,36.94,25.14,5.37,3.3414,6.2817, 400, 4,33.71,27.40,96747.16,55471.289062,0
7,853,31.27,33.40,28752,5,2351,1282,39.81,31.02,37.46,25.14,5.37,3.3414,6.2817, 400, 4,33.71,27.40,96747.16,55471.289062,0
8,853,31.27,33.40,28752,5,2351,1282,39.81,31.02,37.46,25.14,5.37,3.0859,5.8014, 400, 4,33.71,27.40,96747.16,55471.289062,0
9,853,31.18,33.25,28765,5,2258,1262,41.73,32.87,38.20,25.14,5.37,3.0859,5.8014, 400, 4,33.69,27.32,96746.55,57644.675781,0
10,853,31.18,33.25,28765,5,2258,1262,41.73,32.87,38.20,25.14,5.37,2.8536,5.3648, 400, 4,33.69,27.32,96746.55,57644.675781,0
11,853,31.12,33.16,28781,4,2258,1262,41.73,32.87,38.20,25.14,5.37,2.8536,5.3648, 400, 4,33.67,27.23,96745.64,59953.160156,0
12,853,31.12,33.16,28781,4,1996,1216,44.36,34.76,40.01,25.14,5.37,2.6428,4.9685, 400, 4,33.67,27.23,96745.64,59953.160156,0
13,853,31.12,33.16,28781,4,1996,1216,44.36,34.76,40.01,25.14,5.37,2.6428,4.9685, 400, 4,33.65,27.15,96744.99,61420.343750,0
14,853,31.05,33.09,28792,4,1985,1214,45.30,35.81,40.09,25.14,5.37,2.6428,4.9685, 400, 4,33.65,27.15,96744.99,61420.343750,0
15,853,31.05,33.09,28792,4,1985,1214,45.30,35.81,40.09,25.14,5.37,2.4510,4.6079, 400, 3,33.63,27.08,96744.91,63429.136719,0
16,854,31.01,33.05,28808,4,1711,1160,47.44,37.18,42.54,25.14,5.37,2.4510,4.6079, 400, 3,33.63,27.08,96744.91,63429.136719,0
17,854,31.01,33.05,28808,4,1711,1160,47.44,37.18,42.54,25.14,5.37,2.2767,4.2802, 400, 3,33.61,27.04,96744.43,65523.417969,0
18,854,30.97,33.00,28819,4,1717,1161,49.92,38.38,42.58,25.14,5.37,2.2767,4.2802, 400, 3,33.61,27.04,96744.43,65523.417969,0
19,854,30.97,33.00,28819,4,1717,1161,49.92,38.38,42.58,25.14,5.37,2.1183,3.9824, 400, 3,33.61,27.04,96744.43,65523.417969,0
20,855,30.93,32.95,28834,4,1717,1161,49.92,38.38,42.58,25.14,5.37,2.1183,3.9824, 400, 3,33.59,27.00,96745.35,67386.156250,0
21,855,30.93,32.95,28834,4,1622,1141,52.35,40.71,43.44,25.14,5.37,1.9742,3.7115, 400, 3,33.59,27.00,96745.35,67386.156250,0
22,854,30.88,32.87,28840,4,1622,1141,52.35,40.71,43.44,25.14,5.37,1.9742,3.7115, 400, 3,33.57,26.97,96745.14,68965.515625,0
23,854,30.88,32.87,28840,4,1579,1133,53.62,40.54,43.90,25.14,5.37,1.9742,3.7115, 400, 3,33.57,26.97,96745.14,68965.515625,0
24,854,30.88,32.87,28840,4,1579,1133,53.62,40.54,43.90,25.14,5.37,1.8433,3.4654, 400, 3,33.54,26.95,96744.86,70156.210937,0
25,854,30.88,32.87,28848,4,1439,1103,54.87,42.15,45.52,25.14,5.37,1.8433,3.4654, 400, 3,33.54,26.95,96744.86,70156.210937,0
26,854,30.88,32.87,28848,4,1439,1103,54.87,42.15,45.52,25.14,5.37,1.7244,3.2418, 400, 3,33.52,26.90,96744.73,71809.257812,0
27,854,30.86,32.84,28858,4,1418,1098,55.77,42.97,45.78,25.14,5.37,1.7244,3.2418, 400, 3,33.52,26.90,96744.73,71809.257812,0
28,854,30.86,32.84,28858,4,1418,1098,55.77,42.97,45.78,25.14,5.37,1.6160,3.0382, 400, 3,33.52,26.90,96744.73,71809.257812,0
29,854,30.82,32.79,28859,4,1476,1098,55.77,42.97,45.78,25.14,5.37,1.6160,3.0382, 400, 3,33.49,26.88,96744.95,73924.343750,0
30,854,30.82,32.79,28859,4,1476,1099,57.47,43.90,45.70,25.14,5.37,1.5180,2.8538, 400, 3,33.49,26.88,96744.95,73924.343750,0
31,854,30.79,32.79,28868,4,1476,1099,57.47,43.90,45.70,25.14,5.37,1.5180,2.8538, 400, 3,33.47,26.84,96745.23,74635.570312,0
32,854,30.79,32.79,28868,4,1371,1088,59.21,44.98,46.39,25.14,5.37,1.5180,2.8538, 400, 3,33.47,26.84,96745.23,74635.570312,0
