Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1730,31.15,32.66,32485,3,217,748,445.67,485.02,83.88,25.14,5.35,0.0084,0.0159, 400, 1,33.84,27.37,94789.44,424455.968750,0
Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1731,31.29,32.37,32460,2,232,732,439.38,476.40,82.61,25.14,5.35,0.0084,0.0159, 400, 1,33.86,27.34,94792.86,424192.218750,0
2,1732,31.29,32.38,32449,3,237,737,441.92,473.83,82.16,25.14,5.35,0.0084,0.0159, 400, 1,33.86,27.34,94792.86,424192.218750,0
3,1732,31.29,32.38,32449,3,237,737,441.92,473.83,82.16,25.14,5.35,0.0084,0.0159, 400, 1,33.87,27.30,94793.26,423928.781250,0
4,1732,31.30,32.40,32449,3,249,751,435.09,479.31,81.14,25.14,5.35,0.0084,0.0159, 400, 1,33.87,27.30,94793.26,423928.781250,0
5,1732,31.30,32.40,32449,3,249,751,435.09,479.31,81.14,25.14,5.35,0.0084,0.0159, 400, 1,33.87,27.30,94793.26,423928.781250,0
6,1733,31.31,32.34,32445,3,237,751,435.09,479.31,81.14,25.14,5.35,0.0084,0.0159, 400, 1,33.87,27.30,94794.48,422616.593750,0
7,1733,31.31,32.34,32445,3,237,726,438.94,484.86,83.06,25.14,5.35,0.0084,0.0159, 400, 1,33.87,27.30,94794.48,422616.593750,0
8,1733,31.32,32.31,32445,3,237,726,438.94,484.86,83.06,25.14,5.35,0.0084,0.0159, 400, 1,33.88,27.29,94794.89,422616.593750,0
9,1733,31.32,32.31,32445,2,237,737,441.77,477.05,82.19,25.14,5.35,0.0084,0.0159, 400, 1,33.88,27.29,94794.89,422616.593750,0
10,1733,31.32,32.31,32445,2,237,737,441.77,477.05,82.19,25.14,5.35,0.0084,0.0159, 400, 1,33.89,27.27,94793.72,423402.937500,0
11,1732,31.33,32.35,32451,3,234,734,450.22,481.91,82.47,25.14,5.35,0.0084,0.0159, 400, 1,33.89,27.27,94793.72,423402.937500,0
12,1732,31.33,32.35,32451,3,234,734,450.22,481.91,82.47,25.14,5.35,0.0084,0.0159, 400, 1,33.89,27.23,94793.50,422616.593750,0
13,1733,31.29,32.30,32447,2,209,704,443.87,481.43,84.79,25.14,5.35,0.0084,0.0159, 400, 1,33.89,27.23,94793.50,422616.593750,0
14,1733,31.29,32.30,32447,2,209,704,443.87,481.43,84.79,25.14,5.35,0.0084,0.0159, 400, 1,33.89,27.23,94793.50,422616.593750,0
15,1733,31.32,32.26,32444,3,224,704,443.87,481.43,84.79,25.14,5.35,0.0084,0.0159, 400, 1,33.89,27.24,94791.88,420275.000000,0
16,1733,31.32,32.26,32444,3,224,708,442.67,484.20,84.47,25.14,5.35,0.0084,0.0159, 400, 1,33.89,27.24,94791.88,420275.000000,0
17,1734,31.33,32.25,32446,3,224,708,442.67,484.20,84.47,25.14,5.35,0.0084,0.0159, 400, 1,33.90,27.21,94790.39,423140.500000,0
18,1734,31.33,32.25,32446,3,230,729,439.53,479.64,82.80,25.14,5.35,0.0084,0.0159, 400, 1,33.90,27.21,94790.39,423140.500000,0
19,1734,31.33,32.25,32446,3,230,729,439.53,479.64,82.80,25.14,5.35,0.0084,0.0159, 400, 1,33.90,27.21,94789.09,422355.125000,0
20,1734,31.34,32.25,32449,3,235,734,438.49,483.06,82.41,25.14,5.35,0.0084,0.0159, 400, 1,33.90,27.21,94789.09,422355.125000,0
21,1734,31.34,32.25,32449,3,235,734,438.49,483.06,82.41,25.14,5.35,0.0084,0.0159, 400, 1,33.91,27.18,94790.33,424455.968750,0
22,1735,31.32,32.22,32446,3,231,731,438.34,477.21,82.69,25.14,5.35,0.0084,0.0159, 400, 1,33.91,27.18,94790.33,424455.968750,0
23,1735,31.32,32.22,32446,3,231,731,438.34,477.21,82.69,25.14,5.35,0.0084,0.0159, 400, 1,33.91,27.18,94790.33,424455.968750,0
24,1735,31.32,32.22,32446,3,243,731,438.34,477.21,82.69,25.14,5.35,0.0084,0.0159, 400, 1,33.91,27.19,94791.35,424984.437500,0
25,1735,31.32,32.22,32446,3,243,691,439.83,481.59,85.83,25.14,5.35,0.0084,0.0159, 400, 1,33.91,27.19,94791.35,424984.437500,0
26,1736,31.32,32.23,32443,3,243,691,439.83,481.59,85.83,25.14,5.35,0.0084,0.0159, 400, 1,33.91,27.16,94790.10,424455.968750,0
27,1736,31.32,32.23,32443,3,226,724,448.09,489.48,83.20,25.14,5.35,0.0084,0.0159, 400, 1,33.91,27.16,94790.10,424455.968750,0
28,1736,31.32,32.23,32443,3,226,724,448.09,489.48,83.20,25.14,5.35,0.0084,0.0159, 400, 1,33.92,27.17,94789.04,422616.593750,0
29,1736,31.34,32.19,32446,3,237,738,441.02,475.27,82.16,25.14,5.35,0.0084,0.0159, 400, 1,33.92,27.17,94789.04,422616.593750,0
30,1736,31.34,32.19,32446,3,237,738,441.02,475.27,82.16,25.14,5.35,0.0084,0.0159, 400, 1,33.92,27.11,94787.29,423928.781250,0
31,1737,31.36,32.16,32446,3,224,722,440.28,490.31,83.34,25.14,5.35,0.0084,0.0159, 400, 1,33.92,27.11,94787.29,423928.781250,0
32,1737,31.36,32.16,32446,3,224,722,440.28,490.31,83.34,25.14,5.35,0.0084,0.0159, 400, 1,33.92,27.11,94787.29,423928.781250,0
33,1737,31.36,32.15,32450,3,216,722,440.28,490.31,83.34,25.14,5.35,0.0084,0.0159, 400, 1,33.92,27.10,94786.77,421052.625000,0
34,1737,31.36,32.15,32450,3,216,713,441.77,480.94,84.07,25.14,5.35,0.0084,0.0159, 400, 1,33.92,27.10,94786.77,421052.625000,0
35,1737,31.36,32.14,32456,3,216,713,441.77,480.94,84.07,25.14,5.35,0.0084,0.0159, 400, 1,33.93,27.10,94786.68,423140.500000,0
36,1737,31.36,32.14,32456,3,242,743,439.23,485.68,81.77,25.14,5.35,0.0084,0.0159, 400, 1,33.93,27.10,94786.68,423140.500000,0
37,1737,31.36,32.14,32456,3,242,743,439.23,485.68,81.77,25.14,5.35,0.0084,0.0159, 400, 1,33.93,27.11,94786.91,422616.593750,0
38,1737,31.36,32.17,32457,3,254,756,443.12,491.14,80.78,25.14,5.35,0.0084,0.0159, 400, 1,33.93,27.11,94786.91,422616.593750,0
39,1737,31.36,32.17,32457,3,254,756,443.12,491.14,80.78,25.14,5.35,0.0084,0.0159, 400, 1,33.93,27.05,94787.51,422616.593750,0
40,1737,31.34,32.05,32454,2,204,698,447.94,484.04,83.34,25.14,5.35,0.0084,0.0159, 400, 1,33.93,27.05,94787.51,422616.593750,0
41,1737,31.34,32.05,32454,2,204,698,447.94,484.04,83.34,25.14,5.35,0.0084,0.0159, 400, 1,33.93,27.05,94787.51,422616.593750,0
42,1737,31.36,32.08,32459,2,228,698,447.94,484.04,83.34,25.14,5.35,0.0084,0.0159, 400, 1,33.93,27.06,94785.74,420275.000000,0
43,1737,31.36,32.08,32459,2,228,727,447.79,483.88,82.97,25.14,5.35,0.0084,0.0159, 400, 1,33.93,27.06,94785.74,420275.000000,0
44,1738,31.37,32.11,32455,2,228,727,447.79,483.88,82.97,25.14,5.35,0.0084,0.0159, 400, 1,33.94,27.05,94785.65,424720.031250,0
45,1738,31.37,32.11,32455,3,238,739,445.67,482.40,82.08,25.14,5.35,0.0084,0.0159, 400, 1,33.94,27.05,94785.65,424720.031250,0
46,1738,31.37,32.11,32455,3,238,739,445.67,482.40,82.08,25.14,5.35,0.0084,0.0159, 400, 1,33.94,27.04,94785.36,425249.156250,0
