Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,766,27.94,24.81,33331,1,23,400,592.82,688.49,114.13,25.14,5.46,0.0088,0.0165, 401, 1,30.51,20.73,95631.55,555766.625000,0
2,766,27.90,24.87,33335,1,23,400,592.82,688.49,114.13,25.14,5.46,0.0088,0.0165, 401, 1,30.48,20.77,95631.62,558951.937500,0
3,766,27.90,24.87,33335,1,35,426,590.62,701.18,111.04,25.14,5.46,0.0087,0.0164, 401, 1,30.48,20.77,95631.62,558951.937500,0
4,766,27.90,24.87,33335,1,35,426,590.62,701.18,111.04,25.14,5.46,0.0087,0.0164, 401, 1,30.45,20.77,95634.49,557127.312500,0
5,766,27.87,24.87,33338,1,28,410,594.83,682.22,112.78,25.14,5.46,0.0087,0.0164, 401, 1,30.45,20.77,95634.49,557127.312500,0
6,766,27.87,24.87,33338,1,28,410,594.83,682.22,112.78,25.14,5.46,0.0087,0.0164, 401, 1,30.43,20.82,95635.30,556673.000000,0
7,766,27.85,24.91,33344,1,29,412,598.47,695.28,112.59,25.14,5.46,0.0087,0.0164, 401, 1,30.43,20.82,95635.30,556673.000000,0
8,766,27.85,24.91,33344,1,29,412,598.47,695.28,112.59,25.14,5.46,0.0087,0.0163, 401, 1,30.41,20.77,95637.29,561249.687500,0
9,767,27.81,24.92,33345,1,24,401,601.52,690.59,113.70,25.14,5.46,0.0087,0.0163, 401, 1,30.41,20.77,95637.29,561249.687500,0
10,767,27.81,24.92,33345,1,24,401,601.52,690.59,113.70,25.14,5.46,0.0087,0.0163, 401, 1,30.41,20.77,95637.29,561249.687500,0
11,767,27.81,24.92,33344,1,24,401,601.52,690.59,113.70,25.14,5.46,0.0087,0.0163, 401, 1,30.39,20.80,95637.52,555314.562500,0
12,767,27.81,24.92,33344,1,32,420,597.86,700.47,111.72,25.14,5.46,0.0086,0.0162, 401, 1,30.39,20.80,95637.52,555314.562500,0
13,767,27.76,24.93,33351,1,32,420,597.86,700.47,111.72,25.14,5.46,0.0086,0.0162, 401, 1,30.37,20.82,95637.80,561249.687500,0
14,767,27.76,24.93,33351,1,35,425,602.33,700.47,111.12,25.14,5.46,0.0086,0.0162, 401, 1,30.37,20.82,95637.80,561249.687500,0
15,767,27.76,24.93,33351,1,35,425,602.33,700.47,111.12,25.14,5.46,0.0086,0.0162, 401, 1,30.35,20.81,95638.57,559868.750000,0
16,767,27.75,25.03,33352,1,15,400,620.12,704.51,116.08,25.14,5.46,0.0086,0.0162, 401, 1,30.35,20.81,95638.57,559868.750000,0
17,767,27.75,25.03,33352,1,15,400,620.12,704.51,116.08,25.14,5.46,0.0086,0.0162, 401, 1,30.34,20.82,95638.19,560328.312500,0
18,768,27.73,24.96,33355,1,28,411,607.24,703.56,112.71,25.14,5.46,0.0086,0.0162, 401, 1,30.34,20.82,95638.19,560328.312500,0
19,768,27.73,24.96,33355,1,28,411,607.24,703.56,112.71,25.14,5.46,0.0086,0.0161, 401, 1,30.34,20.82,95638.19,560328.312500,0
20,767,27.69,24.98,33358,1,31,411,607.24,703.56,112.71,25.14,5.46,0.0086,0.0161, 401, 1,30.31,20.84,95636.81,558951.937500,0
21,767,27.69,24.98,33358,1,31,417,600.90,703.09,112.02,25.14,5.46,0.0086,0.0161, 401, 1,30.31,20.84,95636.81,558951.937500,0
22,768,27.66,24.97,33354,1,31,417,600.90,703.09,112.02,25.14,5.46,0.0086,0.0161, 401, 1,30.29,20.87,95635.98,563101.437500,0
23,768,27.66,24.97,33354,1,21,427,601.92,708.58,110.93,25.14,5.46,0.0086,0.0161, 401, 1,30.29,20.87,95635.98,563101.437500,0
24,768,27.66,24.97,33354,1,21,427,601.92,708.58,110.93,25.14,5.46,0.0086,0.0161, 400, 1,30.27,20.89,95636.16,561711.437500,0
25,768,27.66,25.03,33354,1,25,404,607.24,708.10,113.43,25.14,5.46,0.0086,0.0161, 400, 1,30.27,20.89,95636.16,561711.437500,0
26,768,27.66,25.03,33354,1,25,404,607.24,708.10,113.43,25.14,5.46,0.0085,0.0161, 400, 1,30.25,20.88,95638.74,561249.687500,0
27,768,27.64,25.00,33355,1,30,415,610.33,709.30,112.21,25.14,5.46,0.0085,0.0161, 400, 1,30.25,20.88,95638.74,561249.687500,0
28,768,27.64,25.00,33355,1,30,415,610.33,709.30,112.21,25.14,5.46,0.0085,0.0160, 400, 1,30.25,20.88,95638.74,561249.687500,0
29,768,27.63,25.03,33357,1,22,415,610.33,709.30,112.21,25.14,5.46,0.0085,0.0160, 400, 1,30.24,20.87,95638.91,561711.437500,0
30,768,27.63,25.03,33357,1,22,400,612.82,703.56,114.40,25.14,5.46,0.0085,0.0160, 400, 1,30.24,20.87,95638.91,561711.437500,0
31,767,27.63,25.04,33359,1,22,400,612.82,703.56,114.40,25.14,5.46,0.0085,0.0160, 400, 1,30.22,20.94,95640.05,563566.312500,0
32,767,27.63,25.04,33359,1,24,400,610.13,704.75,115.18,25.14,5.46,0.0085,0.0160, 400, 1,30.22,20.94,95640.05,563566.312500,0
33,767,27.63,25.04,33359,1,24,400,610.13,704.75,115.18,25.14,5.46,0.0085,0.0160, 400, 1,30.20,20.90,95640.91,564498.375000,0
34,767,27.61,25.09,33364,1,28,410,617.82,714.60,112.82,25.14,5.46,0.0085,0.0160, 400, 1,30.20,20.90,95640.91,564498.375000,0
35,767,27.61,25.09,33364,1,28,410,617.82,714.60,112.82,25.14,5.46,0.0085,0.0160, 400, 1,30.18,20.92,95639.91,563101.437500,0
