Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,925,31.50,33.54,29136,4,862,967,76.78,49.40,55.13,25.14,5.37,2.0629,3.8783, 400, 3,34.04,26.60,96736.17,82103.914062,0
2,925,31.50,33.54,29136,4,862,967,76.78,49.40,55.13,25.14,5.37,1.9181,3.6060, 400, 3,34.04,26.60,96736.17,82103.914062,0
3,927,31.41,33.51,29162,4,862,967,76.78,49.40,55.13,25.14,5.37,1.9181,3.6060, 400, 3,34.01,26.52,96736.31,83469.187500,0
4,927,31.41,33.51,29162,4,830,959,79.19,50.95,55.90,25.14,5.37,1.7863,3.3583, 400, 3,34.01,26.52,96736.31,83469.187500,0
5,927,31.41,33.51,29162,4,830,959,79.19,50.95,55.90,25.14,5.37,1.7863,3.3583, 400, 3,33.99,26.50,96736.14,85390.257812,0
6,930,31.36,33.45,29181,4,829,959,81.00,51.97,55.92,25.14,5.37,1.7863,3.3583, 400, 3,33.99,26.50,96736.14,85390.257812,0
7,930,31.36,33.45,29181,4,829,959,81.00,51.97,55.92,25.14,5.37,1.6667,3.1333, 400, 3,33.97,26.49,96735.78,87223.171875,0
8,932,31.31,33.42,29198,4,767,942,86.03,54.09,57.47,25.14,5.37,1.6667,3.1333, 400, 3,33.97,26.49,96735.78,87223.171875,0
9,932,31.31,33.42,29198,4,767,942,86.03,54.09,57.47,25.14,5.37,1.5582,2.9294, 400, 3,33.94,26.43,96735.48,89323.101562,0
10,935,31.28,33.42,29218,4,758,940,86.09,54.39,57.74,25.14,5.37,1.5582,2.9294, 400, 3,33.94,26.43,96735.48,89323.101562,0
11,935,31.28,33.42,29218,4,758,940,86.09,54.39,57.74,25.14,5.37,1.4599,2.7446, 400, 3,33.94,26.43,96735.48,89323.101562,0
12,935,31.28,33.42,29225,4,758,940,86.09,54.39,57.74,25.14,5.37,1.4599,2.7446, 400, 3,33.91,26.41,96735.65,91038.406250,0
13,935,31.28,33.42,29225,4,762,941,87.62,55.33,57.65,25.14,5.37,1.3706,2.5767, 400, 3,33.91,26.41,96735.65,91038.406250,0
14,936,31.22,33.44,29236,4,762,941,87.62,55.33,57.65,25.14,5.37,1.3706,2.5767, 400, 3,33.89,26.39,96735.34,93910.492187,0
15,936,31.22,33.44,29236,4,708,926,88.27,56.78,59.15,25.14,5.37,1.3706,2.5767, 400, 3,33.89,26.39,96735.34,93910.492187,0
16,936,31.22,33.44,29236,4,708,926,88.27,56.78,59.15,25.14,5.37,1.2895,2.4243, 400, 3,33.86,26.38,96735.24,95380.031250,0
17,939,31.19,33.37,29246,4,734,933,91.03,57.01,58.39,25.14,5.37,1.2895,2.4243, 400, 3,33.86,26.38,96735.24,95380.031250,0
18,939,31.19,33.37,29246,4,734,933,91.03,57.01,58.39,25.14,5.37,1.2157,2.2856, 400, 3,33.83,26.38,96734.65,97006.445312,0
19,940,31.16,33.40,29253,4,699,910,93.60,58.35,60.92,25.14,5.37,1.2157,2.2856, 400, 3,33.83,26.38,96734.65,97006.445312,0
20,940,31.16,33.40,29253,4,699,910,93.60,58.35,60.92,25.14,5.37,1.1487,2.1596, 400, 3,33.83,26.38,96734.65,97006.445312,0
21,941,31.12,33.33,29260,4,681,910,93.60,58.35,60.92,25.14,5.37,1.1487,2.1596, 400, 3,33.81,26.37,96734.84,98178.328125,0
22,941,31.12,33.33,29260,4,681,919,95.68,60.16,59.95,25.14,5.37,1.0880,2.0453, 400, 3,33.81,26.37,96734.84,98178.328125,0
23,941,31.07,33.30,29267,4,681,919,95.68,60.16,59.95,25.14,5.37,1.0880,2.0453, 400, 3,33.78,26.34,96734.26,99960.953125,0
24,941,31.07,33.30,29267,3,620,902,95.55,60.92,61.91,25.14,5.37,1.0880,2.0453, 400, 3,33.78,26.34,96734.26,99960.953125,0
25,941,31.07,33.30,29267,3,620,902,95.55,60.92,61.91,25.14,5.37,1.0328,1.9416, 400, 3,33.75,26.35,96734.09,100906.585937,0
26,941,31.04,33.26,29277,3,645,909,98.64,61.52,61.10,25.14,5.37,1.0328,1.9416, 400, 3,33.75,26.35,96734.09,100906.585937,0
27,941,31.04,33.26,29277,3,645,909,98.64,61.52,61.10,25.14,5.37,0.9829,1.8479, 400, 3,33.72,26.34,96733.77,102053.023437,0
28,941,31.03,33.28,29281,3,613,909,99.41,61.39,61.06,25.14,5.37,0.9829,1.8479, 400, 3,33.72,26.34,96733.77,102053.023437,0
29,941,31.03,33.28,29281,3,613,909,99.41,61.39,61.06,25.14,5.37,0.9377,1.7629, 400, 3,33.72,26.34,96733.77,102053.023437,0
30,941,31.01,33.25,29280,4,667,909,99.41,61.39,61.06,25.14,5.37,0.9377,1.7629, 400, 3,33.70,26.35,96733.55,103101.085937,0
31,941,31.01,33.25,29280,4,667,915,98.10,61.75,60.38,25.14,5.37,0.8967,1.6857, 400, 3,33.70,26.35,96733.55,103101.085937,0
