Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,847,31.92,23.58,32814,2,131,599,401.69,464.62,94.23,25.14,5.45,0.1622,0.3048, 425, 2,34.55,19.83,95903.80,396822.312500,0
2,853,31.86,23.63,32819,2,131,599,401.69,464.62,94.23,25.14,5.45,0.1622,0.3048, 425, 2,34.53,19.88,95903.59,397515.531250,0
3,853,31.86,23.63,32819,2,155,634,394.55,466.35,91.10,25.14,5.45,0.1575,0.2962, 421, 2,34.53,19.88,95903.59,397515.531250,0
4,853,31.86,23.63,32819,2,155,634,394.55,466.35,91.10,25.14,5.45,0.1575,0.2962, 421, 2,34.51,19.88,95903.46,399375.968750,0
5,856,31.84,23.74,32823,2,151,628,395.22,466.82,91.59,25.14,5.45,0.1575,0.2962, 421, 2,34.51,19.88,95903.46,399375.968750,0
6,856,31.84,23.74,32823,2,151,628,395.22,466.82,91.59,25.14,5.45,0.1522,0.2861, 417, 2,34.49,19.88,95903.29,404343.531250,0
7,864,31.76,23.74,32825,2,142,608,399.12,466.35,93.37,25.14,5.45,0.1522,0.2861, 417, 2,34.49,19.88,95903.29,404343.531250,0
8,864,31.76,23.74,32825,2,142,608,399.12,466.35,93.37,25.14,5.45,0.1474,0.2772, 413, 2,34.47,19.86,95902.91,402674.000000,0
9,865,31.71,23.80,32831,2,135,605,404.83,477.21,93.69,25.14,5.45,0.1474,0.2772, 413, 2,34.47,19.86,95902.91,402674.000000,0
10,865,31.71,23.80,32831,2,135,605,404.83,477.21,93.69,25.14,5.45,0.1426,0.2681, 410, 2,34.47,19.86,95902.91,402674.000000,0
11,869,31.70,23.86,32840,2,135,605,404.83,477.21,93.69,25.14,5.45,0.1426,0.2681, 410, 2,34.45,19.87,95902.30,404343.531250,0
12,869,31.70,23.86,32840,2,129,596,400.47,471.75,94.46,25.14,5.45,0.1378,0.2591, 408, 2,34.45,19.87,95902.30,404343.531250,0
13,871,31.64,23.86,32840,2,129,596,400.47,471.75,94.46,25.14,5.45,0.1378,0.2591, 408, 2,34.43,19.88,95901.67,404823.093750,0
14,871,31.64,23.86,32840,2,124,587,421.61,477.53,95.26,25.14,5.45,0.1378,0.2591, 408, 2,34.43,19.88,95901.67,404823.093750,0
15,871,31.64,23.86,32840,2,124,587,421.61,477.53,95.26,25.14,5.45,0.1334,0.2509, 406, 2,34.41,19.88,95901.60,406510.531250,0
16,872,31.61,23.91,32848,2,119,579,404.97,470.95,95.97,25.14,5.45,0.1334,0.2509, 406, 2,34.41,19.88,95901.60,406510.531250,0
17,872,31.61,23.91,32848,2,119,579,404.97,470.95,95.97,25.14,5.45,0.1291,0.2428, 404, 2,34.39,19.88,95901.05,407238.031250,0
18,873,31.59,23.93,32855,2,137,606,401.55,484.70,93.60,25.14,5.45,0.1291,0.2428, 404, 2,34.39,19.88,95901.05,407238.031250,0
19,873,31.59,23.93,32855,2,137,606,401.55,484.70,93.60,25.14,5.45,0.1259,0.2367, 403, 2,34.39,19.88,95901.05,407238.031250,0
