Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,839,29.67,30.71,28806,3,320,808,167.18,79.72,76.42,25.14,5.37,0.5683,1.0685, 400, 3,32.44,24.11,96758.27,226900.062500,0
2,839,29.67,30.71,28806,3,320,808,167.18,79.72,76.42,25.14,5.37,0.5679,1.0676, 400, 3,32.44,24.11,96758.27,226900.062500,0
3,839,29.68,30.80,28815,3,320,808,167.18,79.72,76.42,25.14,5.37,0.5679,1.0676, 400, 3,32.43,24.16,96758.42,224956.062500,0
4,839,29.68,30.80,28815,3,294,798,167.30,78.89,78.25,25.14,5.37,0.5675,1.0670, 400, 3,32.43,24.16,96758.42,224956.062500,0
5,839,29.68,30.80,28815,3,294,798,167.30,78.89,78.25,25.14,5.37,0.5675,1.0670, 400, 3,32.42,24.16,96758.40,226298.343750,0
6,839,29.68,30.78,28821,3,326,810,172.41,80.32,75.98,25.14,5.37,0.5675,1.0670, 400, 3,32.42,24.16,96758.40,226298.343750,0
7,839,29.68,30.78,28821,3,326,810,172.41,80.32,75.98,25.14,5.37,0.5670,1.0660, 400, 3,32.41,24.13,96758.24,226298.343750,0
8,839,29.64,30.76,28822,3,294,798,169.29,81.55,78.25,25.14,5.37,0.5670,1.0660, 400, 3,32.41,24.13,96758.24,226298.343750,0
9,839,29.64,30.76,28822,3,294,798,169.29,81.55,78.25,25.14,5.37,0.5664,1.0648, 400, 3,32.40,24.18,96758.15,226148.406250,0
10,839,29.63,30.83,28833,3,282,802,173.70,81.72,77.54,25.14,5.37,0.5664,1.0648, 400, 3,32.40,24.18,96758.15,226148.406250,0
11,839,29.63,30.83,28833,3,282,802,173.70,81.72,77.54,25.14,5.37,0.5658,1.0637, 400, 3,32.40,24.18,96758.15,226148.406250,0
12,839,29.60,30.84,28840,3,282,802,173.70,81.72,77.54,25.14,5.37,0.5658,1.0637, 400, 3,32.39,24.20,96757.84,226298.343750,0
13,839,29.60,30.84,28840,3,300,801,169.35,80.84,77.78,25.14,5.37,0.5653,1.0627, 400, 3,32.39,24.20,96757.84,226298.343750,0
14,839,29.60,30.89,28847,3,300,801,169.35,80.84,77.78,25.14,5.37,0.5653,1.0627, 400, 3,32.38,24.16,96757.90,226900.062500,0
15,839,29.60,30.89,28847,3,316,806,174.76,81.33,76.71,25.14,5.37,0.5653,1.0627, 400, 3,32.38,24.16,96757.90,226900.062500,0
