Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,830,29.64,25.79,33112,1,54,465,580.71,679.92,106.73,25.14,5.45,0.0200,0.0375, 410, 1,32.39,21.44,95872.33,521384.937500,0
2,830,29.64,25.79,33112,1,54,465,580.71,679.92,106.73,25.14,5.45,0.0196,0.0368, 410, 1,32.37,21.46,95872.66,528243.500000,0
3,830,29.65,25.81,33112,2,76,501,581.10,662.88,103.14,25.14,5.45,0.0196,0.0368, 410, 1,32.37,21.46,95872.66,528243.500000,0
4,830,29.65,25.81,33112,2,76,501,581.10,662.88,103.14,25.14,5.45,0.0192,0.0362, 410, 1,32.37,21.46,95872.66,528243.500000,0
5,830,29.61,25.74,33110,2,72,501,581.10,662.88,103.14,25.14,5.45,0.0192,0.0362, 410, 1,32.35,21.48,95873.02,523785.156250,0
6,830,29.61,25.74,33110,2,72,501,582.48,673.28,103.18,25.14,5.45,0.0190,0.0357, 409, 1,32.35,21.48,95873.02,523785.156250,0
7,831,29.58,25.85,33108,2,72,501,582.48,673.28,103.18,25.14,5.45,0.0190,0.0357, 409, 1,32.33,21.50,95873.40,524590.187500,0
8,831,29.58,25.85,33108,1,61,480,576.01,679.46,105.30,25.14,5.45,0.0188,0.0354, 409, 1,32.33,21.50,95873.40,524590.187500,0
9,831,29.58,25.85,33108,1,61,480,576.01,679.46,105.30,25.14,5.45,0.0188,0.0354, 409, 1,32.31,21.52,95873.48,524187.343750,0
10,831,29.57,25.85,33105,2,67,491,580.71,670.32,102.90,25.14,5.45,0.0188,0.0354, 409, 1,32.31,21.52,95873.48,524187.343750,0
11,831,29.57,25.85,33105,2,67,491,580.71,670.32,102.90,25.14,5.45,0.0186,0.0350, 409, 1,32.29,21.55,95873.79,524187.343750,0
12,832,29.55,25.88,33108,1,64,496,573.68,673.96,103.63,25.14,5.45,0.0186,0.0350, 409, 1,32.29,21.55,95873.79,524187.343750,0
13,832,29.55,25.88,33108,1,64,496,573.68,673.96,103.63,25.14,5.45,0.0183,0.0344, 409, 1,32.29,21.55,95873.79,524187.343750,0
14,832,29.54,25.90,33111,1,62,480,579.53,680.15,105.26,25.14,5.45,0.0183,0.0344, 409, 1,32.27,21.56,95873.95,524590.187500,0
15,832,29.54,25.90,33111,1,62,480,579.53,680.15,105.26,25.14,5.45,0.0180,0.0339, 409, 1,32.27,21.56,95873.95,524590.187500,0
16,832,29.54,25.93,33108,2,62,480,579.53,680.15,105.26,25.14,5.45,0.0180,0.0339, 409, 1,32.25,21.62,95873.90,524993.562500,0
17,832,29.54,25.93,33108,2,75,505,593.43,684.77,102.80,25.14,5.45,0.0179,0.0337, 408, 1,32.25,21.62,95873.90,524993.562500,0
18,832,29.54,25.93,33108,2,75,505,593.43,684.77,102.80,25.14,5.45,0.0179,0.0337, 408, 1,32.23,21.60,95874.13,525397.625000,0
19,832,29.54,25.92,33112,2,82,518,586.04,673.05,101.52,25.14,5.45,0.0179,0.0337, 408, 1,32.23,21.60,95874.13,525397.625000,0
20,832,29.54,25.92,33112,2,82,518,586.04,673.05,101.52,25.14,5.45,0.0177,0.0333, 408, 1,32.21,21.62,95873.89,529883.562500,0
21,832,29.54,25.92,33114,2,84,498,584.26,681.07,103.42,25.14,5.45,0.0177,0.0333, 408, 1,32.21,21.62,95873.89,529883.562500,0
22,832,29.54,25.92,33114,2,84,498,584.26,681.07,103.42,25.14,5.45,0.0174,0.0327, 408, 1,32.19,21.64,95873.83,526207.625000,0
23,832,29.50,25.95,33109,2,74,503,586.24,669.87,102.97,25.14,5.45,0.0174,0.0327, 408, 1,32.19,21.64,95873.83,526207.625000,0
24,832,29.50,25.95,33109,2,74,503,586.24,669.87,102.97,25.14,5.45,0.0173,0.0325, 408, 1,32.19,21.64,95873.83,526207.625000,0
25,833,29.51,25.99,33112,2,74,503,586.24,669.87,102.97,25.14,5.45,0.0173,0.0325, 408, 1,32.18,21.68,95874.11,531120.312500,0
26,833,29.51,25.99,33112,2,65,487,600.90,670.55,104.51,25.14,5.45,0.0170,0.0320, 408, 1,32.18,21.68,95874.11,531120.312500,0
27,833,29.51,25.99,33113,2,65,487,600.90,670.55,104.51,25.14,5.45,0.0170,0.0320, 408, 1,32.16,21.70,95874.47,527835.062500,0
