Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,869,31.12,27.33,32623,2,143,603,508.39,520.75,97.84,25.14,5.40,0.0208,0.0391, 406, 1,32.78,23.33,95069.34,455313.468750,0
2,869,31.09,27.20,32606,2,143,603,508.39,520.75,97.84,25.14,5.40,0.0208,0.0391, 406, 1,32.81,23.25,95070.30,455010.000000,0
3,869,31.09,27.20,32606,2,152,630,522.34,511.49,95.39,25.14,5.40,0.0203,0.0382, 406, 1,32.81,23.25,95070.30,455010.000000,0
4,869,31.09,27.20,32606,2,152,630,522.34,511.49,95.39,25.14,5.40,0.0203,0.0382, 406, 1,32.83,23.18,95070.66,456226.343750,0
5,869,31.06,27.12,32596,2,152,629,510.46,510.11,95.42,25.14,5.40,0.0203,0.0382, 406, 1,32.83,23.18,95070.66,456226.343750,0
6,869,31.06,27.12,32596,2,152,629,510.46,510.11,95.42,25.14,5.40,0.0199,0.0374, 406, 1,32.85,23.14,95070.74,455921.625000,0
7,869,31.03,27.12,32596,2,130,597,520.75,513.23,98.37,25.14,5.40,0.0199,0.0374, 406, 1,32.85,23.14,95070.74,455921.625000,0
8,869,31.03,27.12,32596,2,130,597,520.75,513.23,98.37,25.14,5.40,0.0196,0.0368, 406, 1,32.86,23.13,95070.76,459914.656250,0
9,869,30.97,27.10,32586,2,135,621,521.99,530.72,96.16,25.14,5.40,0.0196,0.0368, 406, 1,32.86,23.13,95070.76,459914.656250,0
10,869,30.97,27.10,32586,2,135,621,521.99,530.72,96.16,25.14,5.40,0.0188,0.0353, 406, 1,32.86,23.13,95070.76,459914.656250,0
11,869,30.96,27.11,32589,2,135,621,521.99,530.72,96.16,25.14,5.40,0.0188,0.0353, 406, 1,32.87,23.07,95070.33,459605.031250,0
12,869,30.96,27.11,32589,2,150,627,509.76,517.06,95.65,25.14,5.40,0.0184,0.0345, 406, 1,32.87,23.07,95070.33,459605.031250,0
