Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1163,27.30,29.80,32806,3,296,800,463.05,465.25,77.94,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.90,95956.66,442332.625000,0
2,1164,27.29,29.79,32805,3,296,799,458.52,465.88,77.96,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.90,95956.66,442332.625000,0
3,1164,27.29,29.79,32805,3,296,799,458.52,465.88,77.96,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.92,95956.66,442046.187500,0
4,1165,27.30,29.75,32806,3,274,777,460.39,462.26,79.59,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.92,95956.66,442046.187500,0
5,1165,27.30,29.75,32806,3,274,777,460.39,462.26,79.59,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.92,95955.60,441189.156250,0
6,1165,27.30,29.75,32807,3,279,740,463.52,462.58,82.47,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.92,95955.60,441189.156250,0
7,1165,27.30,29.75,32807,3,279,740,463.52,462.58,82.47,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.92,95955.60,441189.156250,0
8,1168,27.29,29.79,32796,3,279,740,463.52,462.58,82.47,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.97,95955.58,442332.625000,0
9,1168,27.29,29.79,32796,3,284,788,464.93,466.98,78.84,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.97,95955.58,442332.625000,0
10,1170,27.29,29.79,32805,3,284,788,464.93,466.98,78.84,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.92,95955.65,442906.562500,0
11,1170,27.29,29.79,32805,3,255,757,462.73,470.47,81.14,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.92,95955.65,442906.562500,0
12,1170,27.29,29.79,32805,3,255,757,462.73,470.47,81.14,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.95,95956.20,442619.406250,0
13,1174,27.33,29.77,32805,3,249,751,471.75,467.61,81.61,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.95,95956.20,442619.406250,0
14,1174,27.33,29.77,32805,3,249,751,471.75,467.61,81.61,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.95,95956.28,443482.031250,0
15,1173,27.30,29.72,32801,3,279,783,465.56,461.01,79.19,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.95,95956.28,443482.031250,0
16,1173,27.30,29.72,32801,3,279,783,465.56,461.01,79.19,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.95,95956.28,443482.031250,0
17,1174,27.32,29.76,32803,3,272,783,465.56,461.01,79.19,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.96,95956.60,443482.031250,0
18,1174,27.32,29.76,32803,3,272,770,463.52,462.26,80.13,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.96,95956.60,443482.031250,0
19,1175,27.33,29.78,32801,3,272,770,463.52,462.26,80.13,25.14,5.37,0.0084,0.0159, 400, 1,29.89,24.94,95956.15,443482.031250,0
