Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,913,31.64,26.25,32522,2,140,613,456.98,466.82,94.84,25.14,5.39,0.0153,0.0287, 407, 1,34.22,22.18,95418.81,449912.125000,0
2,913,31.64,26.25,32522,2,140,613,456.98,466.82,94.84,25.14,5.39,0.0150,0.0282, 407, 1,34.22,22.18,95418.81,449912.125000,0
3,913,31.59,26.28,32529,2,140,613,456.98,466.82,94.84,25.14,5.39,0.0150,0.0282, 407, 1,34.19,22.23,95420.16,448140.031250,0
4,913,31.59,26.28,32529,2,141,614,458.99,458.21,94.71,25.14,5.39,0.0147,0.0275, 406, 1,34.19,22.23,95420.16,448140.031250,0
5,913,31.59,26.28,32529,2,141,614,458.99,458.21,94.71,25.14,5.39,0.0147,0.0275, 406, 1,34.16,22.27,95421.60,447846.062500,0
6,913,31.52,26.34,32533,2,156,636,471.91,466.82,92.78,25.14,5.39,0.0147,0.0275, 406, 1,34.16,22.27,95421.60,447846.062500,0
7,913,31.52,26.34,32533,2,156,636,471.91,466.82,92.78,25.14,5.39,0.0144,0.0271, 406, 1,34.13,22.30,95422.55,449912.125000,0
8,913,31.44,26.38,32540,2,162,643,458.21,461.48,92.15,25.14,5.39,0.0144,0.0271, 406, 1,34.13,22.30,95422.55,449912.125000,0
9,913,31.44,26.38,32540,2,162,643,458.21,461.48,92.15,25.14,5.39,0.0141,0.0266, 406, 1,34.10,22.32,95422.99,449319.875000,0
10,912,31.39,26.46,32542,2,150,627,458.68,469.36,93.60,25.14,5.39,0.0141,0.0266, 406, 1,34.10,22.32,95422.99,449319.875000,0
11,912,31.39,26.46,32542,2,150,627,458.68,469.36,93.60,25.14,5.39,0.0139,0.0261, 406, 1,34.10,22.32,95422.99,449319.875000,0
12,912,31.33,26.48,32550,2,150,627,458.68,469.36,93.60,25.14,5.39,0.0139,0.0261, 406, 1,34.07,22.35,95422.98,450208.843750,0
13,912,31.33,26.48,32550,2,160,614,461.01,465.56,94.71,25.14,5.39,0.0136,0.0257, 406, 1,34.07,22.35,95422.98,450208.843750,0
14,912,31.28,26.55,32554,2,160,614,461.01,465.56,94.71,25.14,5.39,0.0136,0.0257, 406, 1,34.04,22.38,95423.73,449615.812500,0
15,912,31.28,26.55,32554,2,172,658,463.83,473.03,90.88,25.14,5.39,0.0136,0.0257, 406, 1,34.04,22.38,95423.73,449615.812500,0
16,912,31.28,26.55,32554,2,172,658,463.83,473.03,90.88,25.14,5.39,0.0134,0.0253, 406, 1,34.01,22.39,95424.35,450803.437500,0
17,912,31.26,26.62,32551,2,154,633,454.05,473.67,93.06,25.14,5.39,0.0134,0.0253, 406, 1,34.01,22.39,95424.35,450803.437500,0
18,912,31.26,26.62,32551,2,154,633,454.05,473.67,93.06,25.14,5.39,0.0131,0.0246, 405, 1,33.98,22.43,95424.74,452596.687500,0
19,912,31.18,26.67,32559,2,161,642,461.33,474.31,92.24,25.14,5.39,0.0131,0.0246, 405, 1,33.98,22.43,95424.74,452596.687500,0
20,912,31.18,26.67,32559,2,161,642,461.33,474.31,92.24,25.14,5.39,0.0129,0.0242, 405, 1,33.98,22.43,95424.74,452596.687500,0
21,912,31.17,26.72,32562,2,140,642,461.33,474.31,92.24,25.14,5.39,0.0129,0.0242, 405, 1,33.95,22.46,95425.31,450505.937500,0
22,912,31.17,26.72,32562,2,140,608,464.93,474.15,95.26,25.14,5.39,0.0126,0.0238, 405, 1,33.95,22.46,95425.31,450505.937500,0
23,911,31.13,26.66,32559,2,140,608,464.93,474.15,95.26,25.14,5.39,0.0126,0.0238, 405, 1,33.92,22.48,95424.64,449912.125000,0
24,911,31.13,26.66,32559,2,141,614,453.43,470.31,94.71,25.14,5.39,0.0126,0.0238, 405, 1,33.92,22.48,95424.64,449912.125000,0
25,911,31.13,26.66,32559,2,141,614,453.43,470.31,94.71,25.14,5.39,0.0123,0.0232, 405, 1,33.89,22.55,95424.24,450208.843750,0
26,911,31.13,26.66,32563,2,163,645,467.77,468.57,91.96,25.14,5.39,0.0123,0.0232, 405, 1,33.89,22.55,95424.24,450208.843750,0
27,911,31.13,26.66,32563,2,163,645,467.77,468.57,91.96,25.14,5.39,0.0120,0.0226, 405, 1,33.85,22.55,95424.05,451101.312500,0
28,911,31.12,26.74,32572,2,149,626,455.74,469.20,93.69,25.14,5.39,0.0120,0.0226, 405, 1,33.85,22.55,95424.05,451101.312500,0
29,911,31.12,26.74,32572,2,149,626,455.74,469.20,93.69,25.14,5.39,0.0118,0.0222, 405, 1,33.85,22.55,95424.05,451101.312500,0
30,912,31.08,26.77,32575,2,148,626,455.74,469.20,93.69,25.14,5.39,0.0118,0.0222, 405, 1,33.83,22.55,95423.62,453498.656250,0
31,912,31.08,26.77,32575,2,148,633,463.83,476.24,93.03,25.14,5.39,0.0116,0.0219, 404, 1,33.83,22.55,95423.62,453498.656250,0
32,912,31.06,26.81,32571,2,148,633,463.83,476.24,93.03,25.14,5.39,0.0116,0.0219, 404, 1,33.80,22.62,95424.32,451997.343750,0
33,912,31.06,26.81,32571,2,130,597,466.82,480.94,96.26,25.14,5.39,0.0116,0.0219, 404, 1,33.80,22.62,95424.32,451997.343750,0
34,912,31.06,26.81,32571,2,130,597,466.82,480.94,96.26,25.14,5.39,0.0114,0.0215, 404, 1,33.77,22.65,95425.20,453197.625000,0
35,913,31.05,26.83,32574,2,134,603,470.47,478.34,95.74,25.14,5.39,0.0114,0.0215, 404, 1,33.77,22.65,95425.20,453197.625000,0
36,913,31.05,26.83,32574,2,134,603,470.47,478.34,95.74,25.14,5.39,0.0112,0.0211, 404, 1,33.74,22.68,95425.84,455313.468750,0
37,913,31.04,26.86,32574,2,144,618,465.56,481.43,94.36,25.14,5.39,0.0112,0.0211, 404, 1,33.74,22.68,95425.84,455313.468750,0
