Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1238,30.19,30.04,32582,3,225,724,438.64,458.68,83.54,25.14,5.36,0.0084,0.0159, 400, 1,33.03,25.18,94958.48,428183.156250,0
2,1238,30.19,30.04,32582,3,225,724,438.64,458.68,83.54,25.14,5.36,0.0084,0.0159, 400, 1,33.01,25.18,94958.45,428720.968750,0
3,1231,30.18,29.99,32587,2,218,715,457.59,455.28,84.19,25.14,5.36,0.0084,0.0159, 400, 1,33.01,25.18,94958.45,428720.968750,0
4,1231,30.18,29.99,32587,2,218,715,457.59,455.28,84.19,25.14,5.36,0.0084,0.0159, 400, 1,33.01,25.18,94958.45,428720.968750,0
5,1216,30.17,30.03,32589,3,220,687,457.59,455.28,84.19,25.14,5.36,0.0084,0.0159, 400, 1,33.00,25.18,94958.64,429530.187500,0
6,1216,30.17,30.03,32589,3,220,687,449.31,456.20,86.47,25.14,5.36,0.0084,0.0159, 400, 1,33.00,25.18,94958.64,429530.187500,0
7,1210,30.15,29.94,32590,3,220,687,449.31,456.20,86.47,25.14,5.36,0.0084,0.0159, 400, 1,32.99,25.16,94958.19,431430.375000,0
8,1210,30.15,29.94,32590,2,189,679,450.53,464.77,87.15,25.14,5.36,0.0084,0.0159, 400, 1,32.99,25.16,94958.19,431430.375000,0
9,1210,30.15,29.94,32590,2,189,679,450.53,464.77,87.15,25.14,5.36,0.0084,0.0159, 400, 1,32.97,25.17,94958.21,429530.187500,0
10,1203,30.16,30.00,32593,2,195,687,448.09,456.05,86.47,25.14,5.36,0.0084,0.0159, 400, 1,32.97,25.17,94958.21,429530.187500,0
11,1203,30.16,30.00,32593,2,195,687,448.09,456.05,86.47,25.14,5.36,0.0084,0.0159, 400, 1,32.96,25.15,94958.52,429530.187500,0
12,1193,30.13,30.01,32597,2,196,688,457.29,469.04,86.38,25.14,5.36,0.0084,0.0159, 400, 1,32.96,25.15,94958.52,429530.187500,0
13,1193,30.13,30.01,32597,2,196,688,457.29,469.04,86.38,25.14,5.36,0.0084,0.0159, 400, 1,32.96,25.15,94958.52,429530.187500,0
14,1177,30.12,30.01,32602,2,208,691,451.75,462.89,86.12,25.14,5.36,0.0084,0.0159, 400, 1,32.95,25.15,94958.83,425779.625000,0
15,1177,30.12,30.01,32602,2,208,691,451.75,462.89,86.12,25.14,5.36,0.0084,0.0159, 400, 1,32.95,25.15,94958.83,425779.625000,0
16,1171,30.11,30.01,32604,2,208,691,451.75,462.89,86.12,25.14,5.36,0.0084,0.0159, 400, 1,32.94,25.14,94959.23,427646.687500,0
17,1171,30.11,30.01,32604,2,205,699,451.59,463.52,85.51,25.14,5.36,0.0084,0.0159, 400, 1,32.94,25.14,94959.23,427646.687500,0
18,1171,30.11,30.01,32604,2,205,699,451.59,463.52,85.51,25.14,5.36,0.0084,0.0159, 400, 1,32.92,25.17,94959.05,430613.968750,0
19,1164,30.12,30.03,32604,2,192,684,454.82,460.08,86.76,25.14,5.36,0.0084,0.0159, 400, 1,32.92,25.17,94959.05,430613.968750,0
20,1164,30.12,30.03,32604,2,192,684,454.82,460.08,86.76,25.14,5.36,0.0084,0.0159, 400, 1,32.91,25.17,94958.79,431976.375000,0
21,1158,30.11,30.01,32605,2,203,697,452.21,468.57,85.65,25.14,5.36,0.0084,0.0159, 400, 1,32.91,25.17,94958.79,431976.375000,0
22,1158,30.11,30.01,32605,2,203,697,452.21,468.57,85.65,25.14,5.36,0.0084,0.0159, 400, 1,32.90,25.18,94959.06,431157.906250,0
23,1144,30.10,29.99,32605,2,217,713,447.49,468.25,84.36,25.14,5.36,0.0084,0.0159, 400, 1,32.90,25.18,94959.06,431157.906250,0
24,1144,30.10,29.99,32605,2,217,713,447.49,468.25,84.36,25.14,5.36,0.0084,0.0159, 400, 1,32.90,25.18,94959.06,431157.906250,0
25,1144,30.10,29.99,32598,2,217,713,447.49,468.25,84.36,25.14,5.36,0.0084,0.0159, 400, 1,32.89,25.15,94958.92,435004.250000,0
26,1144,30.10,29.99,32598,2,196,696,450.37,460.86,85.74,25.14,5.36,0.0084,0.0159, 400, 1,32.89,25.15,94958.92,435004.250000,0
27,1143,30.09,29.97,32605,2,196,696,450.37,460.86,85.74,25.14,5.36,0.0084,0.0159, 400, 1,32.88,25.14,94958.66,432523.750000,0
28,1143,30.09,29.97,32605,2,193,685,459.46,463.52,86.67,25.14,5.36,0.0084,0.0159, 400, 1,32.88,25.14,94958.66,432523.750000,0
29,1143,30.09,29.97,32605,2,193,685,459.46,463.52,86.67,25.14,5.36,0.0084,0.0159, 400, 1,32.86,25.15,94958.71,431976.375000,0
30,1140,30.10,29.98,32608,2,209,704,453.89,466.35,85.08,25.14,5.36,0.0084,0.0159, 400, 1,32.86,25.15,94958.71,431976.375000,0
31,1140,30.10,29.98,32608,2,209,704,453.89,466.35,85.08,25.14,5.36,0.0084,0.0159, 400, 1,32.86,25.16,94958.54,433622.687500,0
32,1140,30.10,29.97,32613,2,215,712,452.67,470.47,84.47,25.14,5.36,0.0084,0.0159, 400, 1,32.86,25.16,94958.54,433622.687500,0
33,1140,30.10,29.97,32613,2,215,712,452.67,470.47,84.47,25.14,5.36,0.0084,0.0159, 400, 1,32.86,25.16,94958.54,433622.687500,0
34,1138,30.09,29.93,32610,2,210,712,452.67,470.47,84.47,25.14,5.36,0.0084,0.0159, 400, 1,32.85,25.16,94958.56,429800.625000,0
35,1138,30.09,29.93,32610,2,210,704,454.35,465.09,85.13,25.14,5.36,0.0084,0.0159, 400, 1,32.85,25.16,94958.56,429800.625000,0
36,1136,30.09,29.88,32615,2,210,704,454.35,465.09,85.13,25.14,5.36,0.0084,0.0159, 400, 1,32.84,25.16,94958.76,435004.250000,0
37,1136,30.09,29.88,32615,2,208,703,470.79,469.84,85.19,25.14,5.36,0.0084,0.0159, 400, 1,32.84,25.16,94958.76,435004.250000,0
38,1136,30.09,29.88,32615,2,208,703,470.79,469.84,85.19,25.14,5.36,0.0084,0.0159, 400, 1,32.83,25.16,94959.32,432523.750000,0
39,1133,30.09,29.93,32618,2,207,702,450.53,469.84,85.25,25.14,5.36,0.0084,0.0159, 400, 1,32.83,25.16,94959.32,432523.750000,0
40,1133,30.09,29.93,32618,2,207,702,450.53,469.84,85.25,25.14,5.36,0.0084,0.0159, 400, 1,32.82,25.14,94959.63,433898.312500,0
41,1133,30.12,29.89,32616,3,220,717,453.89,471.75,84.05,25.14,5.36,0.0084,0.0159, 400, 1,32.82,25.14,94959.63,433898.312500,0
42,1133,30.12,29.89,32616,3,220,717,453.89,471.75,84.05,25.14,5.36,0.0084,0.0159, 400, 1,32.82,25.14,94959.63,433898.312500,0
