Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1028,29.10,35.13,31798,2,205,700,405.24,449.46,86.09,25.14,5.42,0.1224,0.2301, 462, 2,31.85,29.39,96177.05,461157.406250,0
2,1028,29.10,35.13,31798,2,194,691,402.10,447.33,86.76,25.14,5.42,0.1224,0.2301, 462, 2,31.85,29.39,96177.05,461157.406250,0
3,1028,29.10,35.13,31798,2,194,691,402.10,447.33,86.76,25.14,5.42,0.1226,0.2306, 463, 2,31.85,29.38,96177.75,465243.062500,0
4,1028,29.09,35.13,31794,2,191,682,396.96,451.44,87.53,25.14,5.42,0.1226,0.2306, 463, 2,31.85,29.38,96177.75,465243.062500,0
5,1028,29.09,35.13,31794,2,191,682,396.96,451.44,87.53,25.14,5.42,0.1230,0.2312, 463, 2,31.85,29.35,96178.37,465243.062500,0
6,1028,29.12,35.11,31795,2,211,706,402.64,445.82,85.57,25.14,5.42,0.1230,0.2312, 463, 2,31.85,29.35,96178.37,465243.062500,0
7,1028,29.12,35.11,31795,2,211,706,402.64,445.82,85.57,25.14,5.42,0.1241,0.2333, 463, 2,31.85,29.35,96178.37,465243.062500,0
8,1028,29.10,35.12,31800,2,209,706,402.64,445.82,85.57,25.14,5.42,0.1241,0.2333, 463, 2,31.86,29.40,96178.16,463663.125000,0
9,1028,29.10,35.12,31800,2,209,704,397.23,451.75,85.74,25.14,5.42,0.1243,0.2337, 463, 2,31.86,29.40,96178.16,463663.125000,0
10,1028,29.10,35.15,31799,2,209,704,397.23,451.75,85.74,25.14,5.42,0.1243,0.2337, 463, 2,31.86,29.37,96178.27,463348.406250,0
