Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1062,30.31,29.87,31142,3,478,859,150.07,102.14,67.65,25.14,5.37,0.6890,1.2954, 554, 3,32.63,24.51,96805.00,405544.562500,0
2,1062,30.31,29.87,31142,3,478,859,150.07,102.14,67.65,25.14,5.37,0.6890,1.2954, 554, 3,32.61,24.51,96805.02,408212.093750,0
3,1062,30.26,29.77,31160,3,463,855,151.04,104.69,68.34,25.14,5.37,0.6890,1.2954, 554, 3,32.61,24.51,96805.02,408212.093750,0
4,1062,30.26,29.77,31160,3,463,855,151.04,104.69,68.34,25.14,5.37,0.6836,1.2851, 553, 3,32.60,24.47,96804.55,409681.937500,0
5,1064,30.22,29.75,31180,3,456,855,151.20,104.98,68.23,25.14,5.37,0.6836,1.2851, 553, 3,32.60,24.47,96804.55,409681.937500,0
6,1064,30.22,29.75,31180,3,456,855,151.20,104.98,68.23,25.14,5.37,0.6783,1.2751, 551, 3,32.60,24.47,96804.55,409681.937500,0
7,1065,30.15,29.71,31196,3,417,840,154.19,107.35,70.58,25.14,5.37,0.6783,1.2751, 551, 3,32.58,24.49,96804.34,411162.406250,0
8,1065,30.15,29.71,31196,3,417,840,154.19,107.35,70.58,25.14,5.37,0.6730,1.2652, 549, 3,32.58,24.49,96804.34,411162.406250,0
9,1065,30.15,29.71,31213,3,417,840,154.19,107.35,70.58,25.14,5.37,0.6730,1.2652, 549, 3,32.56,24.49,96803.97,414658.843750,0
10,1065,30.15,29.71,31213,3,429,844,155.66,109.33,69.96,25.14,5.37,0.6679,1.2557, 547, 3,32.56,24.49,96803.97,414658.843750,0
11,1065,30.15,29.71,31213,3,429,844,155.66,109.33,69.96,25.14,5.37,0.6679,1.2557, 547, 3,32.54,24.48,96803.60,414407.125000,0
12,1067,30.11,29.74,31241,3,439,847,156.19,111.42,69.46,25.14,5.37,0.6679,1.2557, 547, 3,32.54,24.48,96803.60,414407.125000,0
13,1067,30.11,29.74,31241,3,439,847,156.19,111.42,69.46,25.14,5.37,0.6632,1.2468, 545, 3,32.52,24.48,96803.75,414910.843750,0
14,1066,30.05,29.68,31246,3,436,846,158.37,112.25,71.71,25.14,5.37,0.6632,1.2468, 545, 3,32.52,24.48,96803.75,414910.843750,0
15,1066,30.05,29.68,31246,3,436,846,158.37,112.25,71.71,25.14,5.37,0.6582,1.2375, 543, 3,32.50,24.48,96803.15,418728.281250,0
16,1066,29.98,29.69,31262,3,407,837,161.57,115.18,71.15,25.14,5.37,0.6582,1.2375, 543, 3,32.50,24.48,96803.15,418728.281250,0
17,1066,29.98,29.69,31262,3,407,837,161.57,115.18,71.15,25.14,5.37,0.6538,1.2292, 541, 3,32.50,24.48,96803.15,418728.281250,0
18,1066,29.95,29.69,31275,3,407,837,161.57,115.18,71.15,25.14,5.37,0.6538,1.2292, 541, 3,32.48,24.52,96803.22,419242.593750,0
19,1066,29.95,29.69,31275,3,456,853,160.26,116.19,68.65,25.14,5.37,0.6491,1.2202, 539, 3,32.48,24.52,96803.22,419242.593750,0
20,1066,29.91,29.67,31288,3,456,853,160.26,116.19,68.65,25.14,5.37,0.6491,1.2202, 539, 3,32.47,24.50,96803.30,422355.125000,0
21,1066,29.91,29.67,31288,3,428,844,161.78,119.22,70.05,25.14,5.37,0.6491,1.2202, 539, 3,32.47,24.50,96803.30,422355.125000,0
22,1066,29.91,29.67,31288,3,428,844,161.78,119.22,70.05,25.14,5.37,0.6446,1.2118, 536, 3,32.44,24.50,96803.03,420793.093750,0
23,1067,29.88,29.64,31302,3,414,839,162.55,119.26,70.77,25.14,5.37,0.6446,1.2118, 536, 3,32.44,24.50,96803.03,420793.093750,0
24,1067,29.88,29.64,31302,3,414,839,162.55,119.26,70.77,25.14,5.37,0.6401,1.2034, 534, 3,32.42,24.54,96803.35,422878.375000,0
25,1068,29.87,29.66,31313,3,433,845,166.90,120.68,69.82,25.14,5.37,0.6401,1.2034, 534, 3,32.42,24.54,96803.35,422878.375000,0
