Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,835,31.02,24.55,32912,2,116,576,424.47,502.40,96.16,25.14,5.45,0.1300,0.2445, 419, 2,33.59,20.60,95895.16,412653.625000,0
2,834,30.99,24.56,32915,2,116,576,424.47,502.40,96.16,25.14,5.45,0.1300,0.2445, 419, 2,33.58,20.62,95895.66,414407.125000,0
3,834,30.99,24.56,32915,2,124,594,423.18,510.63,94.52,25.14,5.45,0.1257,0.2364, 415, 2,33.58,20.62,95895.66,414407.125000,0
4,834,30.99,24.56,32915,2,124,594,423.18,510.63,94.52,25.14,5.45,0.1257,0.2364, 415, 2,33.57,20.62,95895.09,415668.750000,0
5,834,30.99,24.56,32916,2,135,604,425.77,505.98,93.60,25.14,5.45,0.1257,0.2364, 415, 2,33.57,20.62,95895.09,415668.750000,0
6,834,30.99,24.56,32916,2,135,604,425.77,505.98,93.60,25.14,5.45,0.1218,0.2290, 412, 2,33.56,20.62,95895.38,416175.562500,0
7,834,30.99,24.61,32925,2,130,597,429.09,516.89,94.23,25.14,5.45,0.1218,0.2290, 412, 2,33.56,20.62,95895.38,416175.562500,0
8,834,30.99,24.61,32925,2,130,597,429.09,516.89,94.23,25.14,5.45,0.1176,0.2211, 409, 2,33.56,20.62,95895.38,416175.562500,0
9,834,30.93,24.64,32932,2,114,573,433.03,507.70,96.46,25.14,5.45,0.1176,0.2211, 409, 2,33.56,20.61,95895.48,416175.562500,0
10,834,30.93,24.64,32932,2,114,573,433.03,507.70,96.46,25.14,5.45,0.1137,0.2138, 407, 2,33.56,20.61,95895.48,416175.562500,0
11,834,30.91,24.70,32941,2,114,573,433.03,507.70,96.46,25.14,5.45,0.1137,0.2138, 407, 2,33.54,20.65,95895.35,417703.437500,0
12,834,30.91,24.70,32941,2,123,586,445.22,510.63,95.19,25.14,5.45,0.1098,0.2065, 405, 2,33.54,20.65,95895.35,417703.437500,0
13,834,30.91,24.70,32941,2,123,586,445.22,510.63,95.19,25.14,5.45,0.1098,0.2065, 405, 2,33.53,20.63,95895.09,419242.593750,0
14,834,30.88,24.73,32943,2,110,565,437.60,509.25,97.15,25.14,5.45,0.1098,0.2065, 405, 2,33.53,20.63,95895.09,419242.593750,0
15,834,30.88,24.73,32943,2,110,565,437.60,509.25,97.15,25.14,5.45,0.1061,0.1994, 404, 2,33.52,20.65,95894.92,419500.218750,0
16,834,30.85,24.72,32946,2,122,585,434.36,519.69,95.29,25.14,5.45,0.1061,0.1994, 404, 2,33.52,20.65,95894.92,419500.218750,0
17,834,30.85,24.72,32946,2,122,585,434.36,519.69,95.29,25.14,5.45,0.1027,0.1930, 403, 2,33.51,20.63,95895.06,421052.625000,0
18,834,30.84,24.72,32944,2,113,570,435.53,518.82,96.65,25.14,5.45,0.1027,0.1930, 403, 2,33.51,20.63,95895.06,421052.625000,0
19,834,30.84,24.72,32944,2,113,570,435.53,518.82,96.65,25.14,5.45,0.0995,0.1870, 402, 2,33.51,20.63,95895.06,421052.625000,0
20,833,30.82,24.75,32943,2,113,570,435.53,518.82,96.65,25.14,5.45,0.0995,0.1870, 402, 2,33.50,20.63,95894.80,421833.156250,0
21,833,30.82,24.75,32943,2,111,567,445.37,526.96,96.95,25.14,5.45,0.0962,0.1809, 402, 2,33.50,20.63,95894.80,421833.156250,0
22,833,30.82,24.72,32946,2,111,567,445.37,526.96,96.95,25.14,5.45,0.0962,0.1809, 402, 2,33.49,20.64,95894.96,421312.500000,0
23,833,30.82,24.72,32946,2,106,564,442.37,525.00,97.24,25.14,5.45,0.0962,0.1809, 402, 2,33.49,20.64,95894.96,421312.500000,0
24,833,30.82,24.72,32946,2,106,564,442.37,525.00,97.24,25.14,5.45,0.0932,0.1753, 401, 2,33.48,20.68,95895.16,426844.531250,0
25,833,30.79,24.72,32947,2,117,577,441.77,524.29,96.10,25.14,5.45,0.0932,0.1753, 401, 2,33.48,20.68,95895.16,426844.531250,0
26,833,30.79,24.72,32947,2,117,577,441.77,524.29,96.10,25.14,5.45,0.0902,0.1695, 401, 2,33.47,20.68,95894.95,423665.687500,0
27,833,30.80,24.80,32947,2,122,585,446.43,524.11,95.32,25.14,5.45,0.0902,0.1695, 401, 2,33.47,20.68,95894.95,423665.687500,0
28,833,30.80,24.80,32947,2,122,585,446.43,524.11,95.32,25.14,5.45,0.0875,0.1645, 401, 2,33.47,20.68,95894.95,423665.687500,0
29,833,30.80,24.80,32948,2,128,585,446.43,524.11,95.32,25.14,5.45,0.0875,0.1645, 401, 2,33.46,20.68,95895.26,426844.531250,0
30,833,30.80,24.80,32948,2,128,594,458.68,534.86,94.52,25.14,5.45,0.0850,0.1598, 400, 2,33.46,20.68,95895.26,426844.531250,0
