Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,830,29.41,26.59,33057,2,79,512,586.24,662.88,103.63,25.14,5.47,0.0757,0.1423, 446, 2,32.05,22.25,95723.25,511616.281250,0
2,830,29.41,26.59,33057,2,79,512,586.24,662.88,103.63,25.14,5.47,0.0754,0.1417, 446, 2,32.06,22.21,95723.87,510087.187500,0
3,831,29.41,26.59,33060,2,84,544,585.05,656.85,100.52,25.14,5.47,0.0754,0.1417, 446, 2,32.06,22.21,95723.87,510087.187500,0
4,831,29.41,26.59,33060,2,84,544,585.05,656.85,100.52,25.14,5.47,0.0746,0.1402, 445, 2,32.06,22.21,95723.87,510087.187500,0
5,835,29.41,26.60,33062,2,87,544,585.05,656.85,100.52,25.14,5.47,0.0746,0.1402, 445, 2,32.08,22.20,95724.15,516259.125000,0
6,835,29.41,26.60,33062,2,87,528,588.63,666.25,102.14,25.14,5.47,0.0746,0.1402, 445, 2,32.08,22.20,95724.15,516259.125000,0
7,836,29.42,26.62,33064,2,87,528,588.63,666.25,102.14,25.14,5.47,0.0746,0.1402, 445, 2,32.09,22.16,95723.55,513927.218750,0
8,836,29.42,26.62,33064,2,107,561,592.22,668.06,98.94,25.14,5.47,0.0746,0.1402, 445, 2,32.09,22.16,95723.55,513927.218750,0
9,836,29.42,26.62,33064,2,107,561,592.22,668.06,98.94,25.14,5.47,0.0741,0.1394, 444, 2,32.10,22.13,95723.24,512000.000000,0
10,837,29.42,26.64,33065,2,95,540,591.42,663.10,100.90,25.14,5.47,0.0741,0.1394, 444, 2,32.10,22.13,95723.24,512000.000000,0
