Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,934,29.23,28.33,32638,2,141,613,521.63,548.61,96.79,25.14,5.40,0.0120,0.0225, 407, 1,31.84,23.98,95090.80,475947.000000,0
2,934,29.23,28.33,32645,2,131,599,517.41,550.85,98.04,25.14,5.40,0.0120,0.0225, 407, 1,31.84,23.98,95090.80,475947.000000,0
3,934,29.23,28.33,32645,2,131,599,517.41,550.85,98.04,25.14,5.40,0.0116,0.0219, 407, 1,31.82,23.99,95091.60,476944.562500,0
4,933,29.21,28.40,32649,2,141,614,525.53,543.99,96.72,25.14,5.40,0.0116,0.0219, 407, 1,31.82,23.99,95091.60,476944.562500,0
5,933,29.21,28.40,32649,2,141,614,525.53,543.99,96.72,25.14,5.40,0.0113,0.0213, 406, 1,31.80,24.00,95091.54,475284.281250,0
6,931,29.12,28.42,32652,2,108,562,515.66,550.85,101.62,25.14,5.40,0.0113,0.0213, 406, 1,31.80,24.00,95091.54,475284.281250,0
7,931,29.12,28.42,32652,2,108,562,515.66,550.85,101.62,25.14,5.40,0.0111,0.0208, 406, 1,31.80,24.00,95091.54,475284.281250,0
8,931,29.14,28.43,32657,2,108,562,515.66,550.85,101.62,25.14,5.40,0.0111,0.0208, 406, 1,31.78,24.04,95091.30,478616.500000,0
9,931,29.14,28.43,32657,2,126,591,520.40,549.36,98.87,25.14,5.40,0.0108,0.0203, 406, 1,31.78,24.04,95091.30,478616.500000,0
10,931,29.08,28.48,32651,2,126,591,520.40,549.36,98.87,25.14,5.40,0.0108,0.0203, 406, 1,31.76,24.00,95091.13,472324.718750,0
11,931,29.08,28.48,32651,2,117,585,525.18,559.87,99.44,25.14,5.40,0.0108,0.0203, 406, 1,31.76,24.00,95091.13,472324.718750,0
12,931,29.08,28.48,32651,2,117,585,525.18,559.87,99.44,25.14,5.40,0.0106,0.0199, 405, 1,31.73,24.02,95090.62,476611.593750,0
13,931,29.08,28.48,32658,2,125,590,523.05,551.97,98.90,25.14,5.40,0.0106,0.0199, 405, 1,31.73,24.02,95090.62,476611.593750,0
14,931,29.08,28.48,32658,2,125,590,523.05,551.97,98.90,25.14,5.40,0.0104,0.0195, 405, 1,31.71,24.07,95089.70,475284.281250,0
15,928,29.06,28.53,32664,2,125,589,526.24,561.77,99.04,25.14,5.40,0.0104,0.0195, 405, 1,31.71,24.07,95089.70,475284.281250,0
16,928,29.06,28.53,32664,2,125,589,526.24,561.77,99.04,25.14,5.40,0.0102,0.0192, 405, 1,31.71,24.07,95089.70,475284.281250,0
17,924,29.05,28.55,32670,2,142,589,526.24,561.77,99.04,25.14,5.40,0.0102,0.0192, 405, 1,31.69,24.06,95089.32,478281.187500,0
18,924,29.05,28.55,32670,2,142,615,520.57,559.30,96.59,25.14,5.40,0.0100,0.0188, 405, 1,31.69,24.06,95089.32,478281.187500,0
19,923,29.01,28.57,32671,2,142,615,520.57,559.30,96.59,25.14,5.40,0.0100,0.0188, 405, 1,31.67,24.09,95088.87,475947.000000,0
20,923,29.01,28.57,32671,2,105,591,527.67,566.73,98.80,25.14,5.40,0.0100,0.0188, 405, 1,31.67,24.09,95088.87,475947.000000,0
21,923,29.01,28.57,32671,2,105,591,527.67,566.73,98.80,25.14,5.40,0.0099,0.0186, 404, 1,31.65,24.13,95088.48,481995.750000,0
22,920,28.99,28.64,32667,2,133,602,523.76,563.29,97.84,25.14,5.40,0.0099,0.0186, 404, 1,31.65,24.13,95088.48,481995.750000,0
23,920,28.99,28.64,32667,2,133,602,523.76,563.29,97.84,25.14,5.40,0.0097,0.0183, 404, 1,31.63,24.19,95087.12,481316.093750,0
24,916,28.96,28.65,32661,2,120,583,532.33,568.65,99.64,25.14,5.40,0.0097,0.0183, 404, 1,31.63,24.19,95087.12,481316.093750,0
25,916,28.96,28.65,32661,2,120,583,532.33,568.65,99.64,25.14,5.40,0.0096,0.0181, 404, 1,31.63,24.19,95087.12,481316.093750,0
26,913,28.94,28.67,32662,2,115,583,532.33,568.65,99.64,25.14,5.40,0.0096,0.0181, 404, 1,31.61,24.20,95087.34,480638.343750,0
27,913,28.94,28.67,32662,2,115,574,523.58,569.42,100.42,25.14,5.40,0.0095,0.0179, 404, 1,31.61,24.20,95087.34,480638.343750,0
28,911,28.95,28.71,32659,2,115,574,523.58,569.42,100.42,25.14,5.40,0.0095,0.0179, 404, 1,31.59,24.23,95087.70,477946.312500,0
29,911,28.95,28.71,32659,2,137,591,524.11,557.60,98.87,25.14,5.40,0.0095,0.0179, 404, 1,31.59,24.23,95087.70,477946.312500,0
30,911,28.95,28.71,32659,2,137,591,524.11,557.60,98.87,25.14,5.40,0.0094,0.0177, 404, 1,31.57,24.22,95087.84,479625.281250,0
31,907,28.89,28.73,32654,2,124,589,536.86,567.88,99.07,25.14,5.40,0.0094,0.0177, 404, 1,31.57,24.22,95087.84,479625.281250,0
32,907,28.89,28.73,32654,2,124,589,536.86,567.88,99.07,25.14,5.40,0.0093,0.0175, 403, 1,31.55,24.26,95088.04,482336.312500,0
33,905,28.89,28.73,32659,2,125,589,528.56,566.35,99.04,25.14,5.40,0.0093,0.0175, 403, 1,31.55,24.26,95088.04,482336.312500,0
34,905,28.89,28.73,32659,2,125,589,528.56,566.35,99.04,25.14,5.40,0.0092,0.0173, 403, 1,31.55,24.26,95088.04,482336.312500,0
35,905,28.88,28.74,32663,2,127,589,528.56,566.35,99.04,25.14,5.40,0.0092,0.0173, 403, 1,31.53,24.30,95088.58,475284.281250,0
36,905,28.88,28.74,32663,2,127,592,530.36,575.43,98.74,25.14,5.40,0.0091,0.0172, 403, 1,31.53,24.30,95088.58,475284.281250,0
37,904,28.87,28.81,32667,2,127,592,530.36,575.43,98.74,25.14,5.40,0.0091,0.0172, 403, 1,31.51,24.32,95089.17,473964.375000,0
38,904,28.87,28.81,32667,2,113,570,529.46,567.31,100.83,25.14,5.40,0.0091,0.0172, 403, 1,31.51,24.32,95089.17,473964.375000,0
39,904,28.87,28.81,32667,2,113,570,529.46,567.31,100.83,25.14,5.40,0.0091,0.0171, 403, 1,31.50,24.34,95088.60,475284.281250,0
40,904,28.87,28.81,32662,2,138,610,524.47,579.53,97.11,25.14,5.40,0.0091,0.0171, 403, 1,31.50,24.34,95088.60,475284.281250,0
41,904,28.87,28.81,32662,2,138,610,524.47,579.53,97.11,25.14,5.40,0.0090,0.0170, 403, 1,31.48,24.36,95088.85,481316.093750,0
42,901,28.88,28.83,32662,2,114,572,541.60,571.93,100.69,25.14,5.40,0.0090,0.0170, 403, 1,31.48,24.36,95088.85,481316.093750,0
43,901,28.88,28.83,32662,2,114,572,541.60,571.93,100.69,25.14,5.40,0.0090,0.0168, 402, 1,31.48,24.36,95088.85,481316.093750,0
44,898,28.86,28.80,32657,2,135,572,541.60,571.93,100.69,25.14,5.40,0.0090,0.0168, 402, 1,31.46,24.40,95089.19,480977.000000,0
45,898,28.86,28.80,32657,2,135,607,537.40,570.19,97.31,25.14,5.40,0.0089,0.0168, 402, 1,31.46,24.40,95089.19,480977.000000,0
46,896,28.84,28.83,32666,2,135,607,537.40,570.19,97.31,25.14,5.40,0.0089,0.0168, 402, 1,31.45,24.41,95089.82,481655.687500,0
47,896,28.84,28.83,32666,2,113,570,533.24,586.04,100.83,25.14,5.40,0.0089,0.0168, 402, 1,31.45,24.41,95089.82,481655.687500,0
48,896,28.84,28.83,32666,2,113,570,533.24,586.04,100.83,25.14,5.40,0.0089,0.0167, 402, 1,31.43,24.43,95090.23,479625.281250,0
49,893,28.81,28.92,32666,2,135,605,532.87,568.84,97.57,25.14,5.40,0.0089,0.0167, 402, 1,31.43,24.43,95090.23,479625.281250,0
50,893,28.81,28.92,32666,2,135,605,532.87,568.84,97.57,25.14,5.40,0.0088,0.0166, 402, 1,31.42,24.48,95091.29,476279.062500,0
51,892,28.81,28.91,32669,2,111,568,539.41,569.42,101.07,25.14,5.40,0.0088,0.0166, 402, 1,31.42,24.48,95091.29,476279.062500,0
52,892,28.81,28.91,32669,2,111,568,539.41,569.42,101.07,25.14,5.40,0.0088,0.0165, 402, 1,31.42,24.48,95091.29,476279.062500,0
