Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1196,31.07,28.60,32548,3,227,725,454.05,452.97,83.54,25.14,5.36,0.0085,0.0160, 401, 1,33.87,24.65,94965.00,425779.625000,0
2,1196,31.07,28.60,32548,3,227,740,452.21,455.12,82.36,25.14,5.36,0.0085,0.0160, 401, 1,33.87,24.65,94965.00,425779.625000,0
3,1197,31.07,28.74,32548,3,227,740,452.21,455.12,82.36,25.14,5.36,0.0085,0.0160, 401, 1,33.86,24.56,94965.73,426045.343750,0
4,1197,31.07,28.74,32554,3,206,701,443.57,460.70,85.51,25.14,5.36,0.0085,0.0160, 401, 1,33.86,24.56,94965.73,426045.343750,0
5,1197,31.07,28.74,32554,3,206,701,443.57,460.70,85.51,25.14,5.36,0.0085,0.0159, 401, 1,33.85,24.40,94966.60,428990.375000,0
6,1198,31.05,28.72,32561,2,191,681,459.15,452.51,87.09,25.14,5.36,0.0085,0.0159, 401, 1,33.85,24.40,94966.60,428990.375000,0
7,1198,31.05,28.72,32561,2,191,681,459.15,452.51,87.09,25.14,5.36,0.0085,0.0159, 401, 1,33.83,24.23,94967.41,430613.968750,0
8,1198,31.01,28.76,32575,2,219,716,447.49,457.75,84.25,25.14,5.36,0.0085,0.0159, 401, 1,33.83,24.23,94967.41,430613.968750,0
9,1198,31.01,28.76,32575,2,219,716,447.49,457.75,84.25,25.14,5.36,0.0085,0.0159, 400, 1,33.83,24.23,94967.41,430613.968750,0
10,1198,31.01,28.76,32579,2,219,716,447.49,457.75,84.25,25.14,5.36,0.0085,0.0159, 400, 1,33.82,24.16,94967.79,431430.375000,0
11,1198,31.01,28.76,32579,2,213,709,443.42,454.82,84.87,25.14,5.36,0.0085,0.0159, 400, 1,33.82,24.16,94967.79,431430.375000,0
12,1199,30.99,28.70,32580,2,213,709,443.42,454.82,84.87,25.14,5.36,0.0085,0.0159, 400, 1,33.80,24.09,94968.59,428990.375000,0
13,1199,30.99,28.70,32580,2,218,703,448.70,460.08,85.34,25.14,5.36,0.0085,0.0159, 400, 1,33.80,24.09,94968.59,428990.375000,0
14,1199,30.99,28.70,32580,2,218,703,448.70,460.08,85.34,25.14,5.36,0.0085,0.0159, 400, 1,33.79,24.08,94969.67,431157.906250,0
15,1199,30.96,28.72,32591,2,212,707,459.30,472.39,84.96,25.14,5.36,0.0085,0.0159, 400, 1,33.79,24.08,94969.67,431157.906250,0
16,1199,30.96,28.72,32591,2,212,707,459.30,472.39,84.96,25.14,5.36,0.0085,0.0159, 400, 1,33.77,24.07,94969.85,429800.625000,0
17,1199,30.95,28.66,32591,3,220,718,445.97,456.82,84.13,25.14,5.36,0.0085,0.0159, 400, 1,33.77,24.07,94969.85,429800.625000,0
18,1199,30.95,28.66,32591,3,220,718,445.97,456.82,84.13,25.14,5.36,0.0085,0.0159, 400, 1,33.77,24.07,94969.85,429800.625000,0
19,1199,30.98,28.70,32596,2,197,718,445.97,456.82,84.13,25.14,5.36,0.0085,0.0159, 400, 1,33.75,24.03,94969.82,431157.906250,0
20,1199,30.98,28.70,32596,2,197,689,453.28,462.26,86.44,25.14,5.36,0.0085,0.0159, 400, 1,33.75,24.03,94969.82,431157.906250,0
21,1198,30.93,28.67,32597,2,197,689,453.28,462.26,86.44,25.14,5.36,0.0085,0.0159, 400, 1,33.74,24.01,94970.03,429530.187500,0
22,1198,30.93,28.67,32597,2,189,695,456.82,461.95,86.00,25.14,5.36,0.0085,0.0159, 400, 1,33.74,24.01,94970.03,429530.187500,0
23,1198,30.93,28.67,32597,2,189,695,456.82,461.95,86.00,25.14,5.36,0.0085,0.0159, 400, 1,33.72,24.05,94970.00,430071.406250,0
24,1198,30.93,28.59,32597,2,199,691,451.75,469.04,86.26,25.14,5.36,0.0085,0.0159, 400, 1,33.72,24.05,94970.00,430071.406250,0
25,1198,30.93,28.59,32597,2,199,691,451.75,469.04,86.26,25.14,5.36,0.0085,0.0159, 400, 1,33.71,24.04,94969.77,433347.437500,0
26,1197,30.91,28.62,32597,2,198,691,450.07,470.47,86.32,25.14,5.36,0.0085,0.0159, 400, 1,33.71,24.04,94969.77,433347.437500,0
27,1197,30.91,28.62,32597,2,198,691,450.07,470.47,86.32,25.14,5.36,0.0085,0.0159, 400, 1,33.71,24.04,94969.77,433347.437500,0
28,1196,30.92,28.63,32603,2,209,691,450.07,470.47,86.32,25.14,5.36,0.0085,0.0159, 400, 1,33.69,24.01,94969.30,431430.375000,0
29,1196,30.92,28.63,32603,2,209,704,456.98,462.26,85.22,25.14,5.36,0.0084,0.0159, 400, 1,33.69,24.01,94969.30,431430.375000,0
30,1195,30.89,28.66,32606,2,209,704,456.98,462.26,85.22,25.14,5.36,0.0084,0.0159, 400, 1,33.67,24.03,94969.34,431430.375000,0
31,1195,30.89,28.66,32606,2,204,698,461.01,466.82,85.74,25.14,5.36,0.0084,0.0159, 400, 1,33.67,24.03,94969.34,431430.375000,0
32,1195,30.89,28.66,32606,2,204,698,461.01,466.82,85.74,25.14,5.36,0.0084,0.0159, 400, 1,33.66,24.04,94969.34,434727.218750,0
33,1193,30.92,28.61,32599,2,213,709,455.43,463.36,84.85,25.14,5.36,0.0084,0.0159, 400, 1,33.66,24.04,94969.34,434727.218750,0
34,1193,30.92,28.61,32599,2,213,709,455.43,463.36,84.85,25.14,5.36,0.0084,0.0159, 400, 1,33.65,24.07,94969.21,431157.906250,0
35,1193,30.91,28.63,32600,2,214,710,458.84,469.84,84.79,25.14,5.36,0.0084,0.0159, 400, 1,33.65,24.07,94969.21,431157.906250,0
36,1193,30.91,28.63,32600,2,214,710,458.84,469.84,84.79,25.14,5.36,0.0084,0.0159, 400, 1,33.65,24.07,94969.21,431157.906250,0
37,1193,30.90,28.64,32594,2,196,710,458.84,469.84,84.79,25.14,5.36,0.0084,0.0159, 400, 1,33.64,24.07,94969.33,429530.187500,0
38,1193,30.90,28.64,32594,2,196,688,454.66,470.47,86.56,25.14,5.36,0.0084,0.0159, 400, 1,33.64,24.07,94969.33,429530.187500,0
