Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1185,30.84,28.46,32523,2,175,661,489.81,511.84,89.45,25.14,5.38,0.0086,0.0162, 401, 1,33.60,24.04,94896.40,451101.312500,0
2,1185,30.83,28.51,32519,2,201,694,491.30,514.97,86.67,25.14,5.38,0.0086,0.0162, 401, 1,33.60,24.04,94896.40,451101.312500,0
3,1185,30.83,28.51,32519,2,201,694,491.30,514.97,86.67,25.14,5.38,0.0086,0.0162, 401, 1,33.58,24.06,94897.22,451101.312500,0
4,1185,30.79,28.50,32524,2,177,663,489.81,512.53,89.23,25.14,5.38,0.0086,0.0162, 401, 1,33.58,24.06,94897.22,451101.312500,0
5,1185,30.79,28.50,32524,2,177,663,489.81,512.53,89.23,25.14,5.38,0.0086,0.0161, 401, 1,33.58,24.06,94897.22,451101.312500,0
6,1184,30.74,28.56,32525,2,177,663,489.81,512.53,89.23,25.14,5.38,0.0086,0.0161, 401, 1,33.57,24.08,94897.78,449615.812500,0
7,1184,30.74,28.56,32525,2,177,663,496.32,506.67,89.23,25.14,5.38,0.0086,0.0161, 401, 1,33.57,24.08,94897.78,449615.812500,0
8,1183,30.74,28.60,32531,2,177,663,496.32,506.67,89.23,25.14,5.38,0.0086,0.0161, 401, 1,33.55,24.08,94898.59,450208.843750,0
9,1183,30.74,28.60,32531,2,171,671,498.00,512.01,88.60,25.14,5.38,0.0086,0.0161, 401, 1,33.55,24.08,94898.59,450208.843750,0
10,1183,30.74,28.60,32531,2,171,671,498.00,512.01,88.60,25.14,5.38,0.0086,0.0161, 401, 1,33.53,24.09,94899.20,448434.406250,0
11,1184,30.71,28.64,32540,2,201,695,485.19,518.99,86.65,25.14,5.38,0.0086,0.0161, 401, 1,33.53,24.09,94899.20,448434.406250,0
12,1184,30.71,28.64,32540,2,201,695,485.19,518.99,86.65,25.14,5.38,0.0085,0.0161, 401, 1,33.51,24.10,94899.83,449319.875000,0
13,1183,30.71,28.68,32537,2,164,647,493.97,511.15,90.67,25.14,5.38,0.0085,0.0161, 401, 1,33.51,24.10,94899.83,449319.875000,0
14,1183,30.71,28.68,32537,2,164,647,493.97,511.15,90.67,25.14,5.38,0.0085,0.0160, 401, 1,33.51,24.10,94899.83,449319.875000,0
15,1183,30.66,28.69,32541,2,178,647,493.97,511.15,90.67,25.14,5.38,0.0085,0.0160, 401, 1,33.49,24.14,94899.95,449912.125000,0
