Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,972,29.40,27.85,32684,2,148,616,503.08,501.38,96.33,25.14,5.40,0.0330,0.0620, 423, 1,31.63,23.39,95107.56,475284.281250,0
2,971,29.36,27.85,32693,2,148,616,503.08,501.38,96.33,25.14,5.40,0.0330,0.0620, 423, 1,31.62,23.42,95107.27,473964.375000,0
3,971,29.36,27.85,32693,2,138,609,504.27,508.04,97.01,25.14,5.40,0.0313,0.0588, 422, 1,31.62,23.42,95107.27,473964.375000,0
4,971,29.36,27.85,32693,2,138,609,504.27,508.04,97.01,25.14,5.40,0.0313,0.0588, 422, 1,31.60,23.39,95107.55,472979.218750,0
5,971,29.36,27.85,32686,2,122,586,508.73,512.01,99.17,25.14,5.40,0.0313,0.0588, 422, 1,31.60,23.39,95107.55,472979.218750,0
6,971,29.36,27.85,32686,2,122,586,508.73,512.01,99.17,25.14,5.40,0.0296,0.0557, 422, 1,31.59,23.43,95107.10,474623.406250,0
7,971,29.28,27.82,32689,2,114,573,508.21,510.63,100.42,25.14,5.40,0.0296,0.0557, 422, 1,31.59,23.43,95107.10,474623.406250,0
8,971,29.28,27.82,32689,2,114,573,508.21,510.63,100.42,25.14,5.40,0.0278,0.0522, 421, 1,31.57,23.46,95106.62,477611.937500,0
9,971,29.25,27.91,32690,2,145,619,503.93,513.40,96.03,25.14,5.40,0.0278,0.0522, 421, 1,31.57,23.46,95106.62,477611.937500,0
10,971,29.25,27.91,32690,2,145,619,503.93,513.40,96.03,25.14,5.40,0.0262,0.0492, 421, 1,31.57,23.46,95106.62,477611.937500,0
11,971,29.17,27.92,32697,2,145,619,503.93,513.40,96.03,25.14,5.40,0.0262,0.0492, 421, 1,31.55,23.47,95107.02,476944.562500,0
12,971,29.17,27.92,32697,2,125,597,505.13,512.53,98.10,25.14,5.40,0.0248,0.0467, 420, 1,31.55,23.47,95107.02,476944.562500,0
13,971,29.17,27.92,32697,2,125,597,505.13,512.53,98.10,25.14,5.40,0.0248,0.0467, 420, 1,31.53,23.53,95106.92,477611.937500,0
14,969,29.15,27.88,32704,2,107,561,512.36,526.42,101.58,25.14,5.40,0.0248,0.0467, 420, 1,31.53,23.53,95106.92,477611.937500,0
15,969,29.15,27.88,32704,2,107,561,512.36,526.42,101.58,25.14,5.40,0.0234,0.0441, 419, 1,31.50,23.52,95107.09,477611.937500,0
16,966,29.08,27.92,32702,2,130,597,503.59,526.24,98.14,25.14,5.40,0.0234,0.0441, 419, 1,31.50,23.52,95107.09,477611.937500,0
17,966,29.08,27.92,32702,2,130,597,503.59,526.24,98.14,25.14,5.40,0.0222,0.0418, 419, 1,31.48,23.56,95106.89,479625.281250,0
18,964,29.04,27.97,32707,2,139,611,512.36,532.51,96.85,25.14,5.40,0.0222,0.0418, 419, 1,31.48,23.56,95106.89,479625.281250,0
19,964,29.04,27.97,32707,2,139,611,512.36,532.51,96.85,25.14,5.40,0.0210,0.0395, 418, 1,31.48,23.56,95106.89,479625.281250,0
20,961,28.98,28.02,32713,2,139,611,512.36,532.51,96.85,25.14,5.40,0.0210,0.0395, 418, 1,31.45,23.60,95106.96,479625.281250,0
21,961,28.98,28.02,32713,2,147,581,513.23,541.60,99.64,25.14,5.40,0.0198,0.0372, 417, 1,31.45,23.60,95106.96,479625.281250,0
22,958,28.94,28.07,32712,2,147,581,513.23,541.60,99.64,25.14,5.40,0.0198,0.0372, 417, 1,31.43,23.65,95107.02,474623.406250,0
23,958,28.94,28.07,32712,2,123,586,518.46,543.25,99.17,25.14,5.40,0.0198,0.0372, 417, 1,31.43,23.65,95107.02,474623.406250,0
24,958,28.94,28.07,32712,2,123,586,518.46,543.25,99.17,25.14,5.40,0.0187,0.0352, 417, 1,31.40,23.66,95107.31,477278.031250,0
25,957,28.93,28.03,32714,2,136,607,514.62,538.50,97.21,25.14,5.40,0.0187,0.0352, 417, 1,31.40,23.66,95107.31,477278.031250,0
26,957,28.93,28.03,32714,2,136,607,514.62,538.50,97.21,25.14,5.40,0.0178,0.0334, 416, 1,31.38,23.69,95106.73,475947.000000,0
27,955,28.89,28.09,32715,2,138,609,520.22,536.68,96.98,25.14,5.40,0.0178,0.0334, 416, 1,31.38,23.69,95106.73,475947.000000,0
28,955,28.89,28.09,32715,2,138,609,520.22,536.68,96.98,25.14,5.40,0.0169,0.0317, 415, 1,31.38,23.69,95106.73,475947.000000,0
29,954,28.83,28.11,32711,2,135,609,520.22,536.68,96.98,25.14,5.40,0.0169,0.0317, 415, 1,31.35,23.71,95106.51,476944.562500,0
30,954,28.83,28.11,32711,2,135,568,517.94,549.73,100.90,25.14,5.40,0.0161,0.0302, 415, 1,31.35,23.71,95106.51,476944.562500,0
31,954,28.83,28.11,32719,2,135,568,517.94,549.73,100.90,25.14,5.40,0.0161,0.0302, 415, 1,31.33,23.77,95106.07,482336.312500,0
32,954,28.83,28.11,32719,2,144,618,513.23,529.64,96.16,25.14,5.40,0.0161,0.0302, 415, 1,31.33,23.77,95106.07,482336.312500,0
33,954,28.83,28.11,32719,2,144,618,513.23,529.64,96.16,25.14,5.40,0.0153,0.0288, 414, 1,31.30,23.77,95105.52,484046.312500,0
34,951,28.81,28.18,32714,2,124,588,516.54,540.87,98.97,25.14,5.40,0.0153,0.0288, 414, 1,31.30,23.77,95105.52,484046.312500,0
35,951,28.81,28.18,32714,2,124,588,516.54,540.87,98.97,25.14,5.40,0.0147,0.0276, 413, 1,31.28,23.85,95104.78,484046.312500,0
36,949,28.76,28.21,32715,2,140,612,516.89,556.28,96.72,25.14,5.40,0.0147,0.0276, 413, 1,31.28,23.85,95104.78,484046.312500,0
37,949,28.76,28.21,32715,2,140,612,516.89,556.28,96.72,25.14,5.40,0.0141,0.0265, 413, 1,31.28,23.85,95104.78,484046.312500,0
38,946,28.76,28.26,32714,2,137,612,516.89,556.28,96.72,25.14,5.40,0.0141,0.0265, 413, 1,31.26,23.90,95103.91,484389.781250,0
39,946,28.76,28.26,32714,2,137,620,535.95,548.98,96.03,25.14,5.40,0.0136,0.0255, 412, 1,31.26,23.90,95103.91,484389.781250,0
40,945,28.73,28.26,32711,2,137,620,535.95,548.98,96.03,25.14,5.40,0.0136,0.0255, 412, 1,31.23,23.90,95103.23,484046.312500,0
41,945,28.73,28.26,32711,2,121,583,529.28,541.05,99.41,25.14,5.40,0.0136,0.0255, 412, 1,31.23,23.90,95103.23,484046.312500,0
42,945,28.73,28.26,32711,2,121,583,529.28,541.05,99.41,25.14,5.40,0.0131,0.0246, 411, 1,31.21,23.94,95103.04,482677.343750,0
43,944,28.69,28.33,32711,2,120,582,521.28,556.09,99.58,25.14,5.40,0.0131,0.0246, 411, 1,31.21,23.94,95103.04,482677.343750,0
44,944,28.69,28.33,32711,2,120,582,521.28,556.09,99.58,25.14,5.40,0.0126,0.0237, 411, 1,31.19,23.99,95103.57,478952.281250,0
45,941,28.65,28.36,32711,2,117,577,518.99,546.57,99.98,25.14,5.40,0.0126,0.0237, 411, 1,31.19,23.99,95103.57,478952.281250,0
46,941,28.65,28.36,32711,2,117,577,518.99,546.57,99.98,25.14,5.40,0.0122,0.0230, 410, 1,31.19,23.99,95103.57,478952.281250,0
47,940,28.65,28.36,32712,2,128,577,518.99,546.57,99.98,25.14,5.40,0.0122,0.0230, 410, 1,31.17,24.00,95104.23,479625.281250,0
48,940,28.65,28.36,32712,2,128,589,528.56,563.67,98.87,25.14,5.40,0.0119,0.0223, 410, 1,31.17,24.00,95104.23,479625.281250,0
49,940,28.58,28.44,32711,2,128,589,528.56,563.67,98.87,25.14,5.40,0.0119,0.0223, 410, 1,31.15,24.06,95105.16,485768.500000,0
50,940,28.58,28.44,32711,2,123,586,521.28,558.16,99.14,25.14,5.40,0.0119,0.0223, 410, 1,31.15,24.06,95105.16,485768.500000,0
51,940,28.58,28.44,32711,2,123,586,521.28,558.16,99.14,25.14,5.40,0.0115,0.0217, 409, 1,31.12,24.10,95106.05,478281.187500,0
52,938,28.58,28.44,32711,2,115,574,529.28,561.96,100.32,25.14,5.40,0.0115,0.0217, 409, 1,31.12,24.10,95106.05,478281.187500,0
53,938,28.58,28.44,32711,2,115,574,529.28,561.96,100.32,25.14,5.40,0.0112,0.0211, 409, 1,31.10,24.13,95106.73,480638.343750,0
54,937,28.58,28.45,32715,2,133,602,526.96,547.69,97.71,25.14,5.40,0.0112,0.0211, 409, 1,31.10,24.13,95106.73,480638.343750,0
55,937,28.58,28.45,32715,2,133,602,526.96,547.69,97.71,25.14,5.40,0.0110,0.0206, 408, 1,31.10,24.13,95106.73,480638.343750,0
56,937,28.55,28.53,32714,2,115,602,526.96,547.69,97.71,25.14,5.40,0.0110,0.0206, 408, 1,31.08,24.12,95107.05,480638.343750,0
57,937,28.55,28.53,32714,2,115,584,524.47,557.60,99.37,25.14,5.40,0.0107,0.0202, 408, 1,31.08,24.12,95107.05,480638.343750,0
58,936,28.52,28.57,32713,2,115,584,524.47,557.60,99.37,25.14,5.40,0.0107,0.0202, 408, 1,31.07,24.17,95107.16,485768.500000,0
59,936,28.52,28.57,32713,2,134,603,536.49,564.82,97.54,25.14,5.40,0.0107,0.0202, 408, 1,31.07,24.17,95107.16,485768.500000,0
60,936,28.52,28.57,32713,2,134,603,536.49,564.82,97.54,25.14,5.40,0.0105,0.0198, 407, 1,31.05,24.20,95106.76,479962.500000,1
61,936,28.52,28.57,32711,2,128,593,530.00,556.28,98.47,25.14,5.40,0.0105,0.0198, 407, 1,31.05,24.20,95106.76,479962.500000,1
62,936,28.52,28.57,32711,2,128,593,530.00,556.28,98.47,25.14,5.40,0.0103,0.0194, 407, 1,31.03,24.33,95107.09,482677.343750,1
63,935,28.52,28.58,32723,2,126,591,520.22,563.10,98.74,25.14,5.40,0.0103,0.0194, 407, 1,31.03,24.33,95107.09,482677.343750,1
64,935,28.52,28.58,32723,2,126,591,520.22,563.10,98.74,25.14,5.40,0.0101,0.0191, 407, 1,31.03,24.33,95107.09,482677.343750,1
65,934,28.51,28.67,32748,2,135,591,520.22,563.10,98.74,25.14,5.40,0.0101,0.0191, 407, 1,31.01,24.76,95106.64,480977.000000,1
66,934,28.51,28.67,32748,2,135,579,530.36,561.01,99.88,25.14,5.40,0.0100,0.0188, 406, 1,31.01,24.76,95106.64,480977.000000,1
67,932,28.52,28.90,32775,2,135,579,530.36,561.01,99.88,25.14,5.40,0.0100,0.0188, 406, 1,30.99,25.14,95106.11,477278.031250,1
68,932,28.52,28.90,32775,2,115,574,531.25,560.63,100.32,25.14,5.40,0.0100,0.0188, 406, 1,30.99,25.14,95106.11,477278.031250,1
69,932,28.52,28.90,32775,2,115,574,531.25,560.63,100.32,25.14,5.40,0.0099,0.0185, 406, 1,30.98,25.37,95105.51,476611.593750,1
70,927,28.53,29.10,32792,2,113,571,525.53,557.98,100.59,25.14,5.40,0.0099,0.0185, 406, 1,30.98,25.37,95105.51,476611.593750,1
71,927,28.53,29.10,32792,2,113,571,525.53,557.98,100.59,25.14,5.40,0.0099,0.0185, 405, 1,30.96,25.57,95105.20,475615.406250,1
72,927,28.58,29.21,32805,2,109,565,533.96,554.21,101.21,25.14,5.40,0.0099,0.0185, 405, 1,30.96,25.57,95105.20,475615.406250,1
73,927,28.58,29.21,32805,2,109,565,533.96,554.21,101.21,25.14,5.40,0.0099,0.0187, 405, 1,30.96,25.57,95105.20,475615.406250,1
74,926,28.61,29.34,32812,2,112,565,533.96,554.21,101.21,25.14,5.40,0.0099,0.0187, 405, 1,30.95,25.66,95104.92,474623.406250,1
75,926,28.61,29.34,32812,2,112,570,535.22,564.82,100.73,25.14,5.40,0.0101,0.0190, 405, 1,30.95,25.66,95104.92,474623.406250,1
76,927,28.64,29.39,32813,2,112,570,535.22,564.82,100.73,25.14,5.40,0.0101,0.0190, 405, 1,30.94,25.72,95104.72,473635.531250,1
77,927,28.64,29.39,32813,2,124,589,516.89,550.29,98.94,25.14,5.40,0.0101,0.0190, 405, 1,30.94,25.72,95104.72,473635.531250,1
78,927,28.64,29.39,32813,2,124,589,516.89,550.29,98.94,25.14,5.40,0.0106,0.0198, 405, 1,30.93,25.77,95103.76,472651.750000,1
79,926,28.68,29.49,32812,2,102,552,520.22,550.29,102.41,25.14,5.40,0.0106,0.0198, 405, 1,30.93,25.77,95103.76,472651.750000,1
80,926,28.68,29.49,32812,2,102,552,520.22,550.29,102.41,25.14,5.40,0.0112,0.0211, 404, 1,30.92,25.80,95103.55,472324.718750,1
81,926,28.73,29.47,32810,2,112,589,523.22,549.73,98.87,25.14,5.40,0.0112,0.0211, 404, 1,30.92,25.80,95103.55,472324.718750,1
82,926,28.73,29.47,32810,2,112,589,523.22,549.73,98.87,25.14,5.40,0.0115,0.0217, 404, 1,30.92,25.80,95103.55,472324.718750,1
83,926,28.79,29.57,32814,2,107,589,523.22,549.73,98.87,25.14,5.40,0.0115,0.0217, 404, 1,30.92,25.84,95103.14,472324.718750,1
84,926,28.79,29.57,32814,2,107,561,531.97,545.84,101.62,25.14,5.40,0.0121,0.0228, 404, 1,30.92,25.84,95103.14,472324.718750,1
85,926,28.83,29.58,32809,2,107,561,531.97,545.84,101.62,25.14,5.40,0.0121,0.0228, 404, 1,30.92,25.84,95102.87,471672.031250,1
86,926,28.83,29.58,32809,2,106,559,522.16,545.84,101.79,25.14,5.40,0.0121,0.0228, 404, 1,30.92,25.84,95102.87,471672.031250,1
87,926,28.83,29.58,32809,2,106,559,522.16,545.84,101.79,25.14,5.40,0.0128,0.0241, 404, 1,30.92,25.89,95102.41,469079.250000,1
88,926,28.89,29.60,32809,2,106,559,529.64,541.79,101.79,25.14,5.40,0.0128,0.0241, 404, 1,30.92,25.89,95102.41,469079.250000,1
89,926,28.89,29.60,32809,2,106,559,529.64,541.79,101.79,25.14,5.40,0.0136,0.0256, 404, 1,30.93,25.89,95102.86,468435.500000,1
