Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1184,31.65,26.99,32015,2,195,687,437.31,519.87,87.86,25.14,5.41,0.0403,0.0759, 434, 1,34.38,22.42,95221.63,547300.937500,0
2,1184,31.65,26.99,32015,2,159,639,449.00,524.29,91.96,25.14,5.41,0.0403,0.0759, 434, 1,34.38,22.42,95221.63,547300.937500,0
3,1184,31.65,26.99,32015,2,159,639,449.00,524.29,91.96,25.14,5.41,0.0394,0.0741, 433, 1,34.37,22.42,95221.78,545115.812500,0
4,1184,31.62,27.06,32019,2,156,635,442.67,526.42,92.31,25.14,5.41,0.0394,0.0741, 433, 1,34.37,22.42,95221.78,545115.812500,0
5,1184,31.62,27.06,32019,2,156,635,442.67,526.42,92.31,25.14,5.41,0.0387,0.0727, 432, 1,34.35,22.45,95221.94,544246.625000,0
6,1183,31.60,27.09,32023,2,161,642,438.05,526.24,91.75,25.14,5.41,0.0387,0.0727, 432, 1,34.35,22.45,95221.94,544246.625000,0
7,1183,31.60,27.09,32023,2,161,642,438.05,526.24,91.75,25.14,5.41,0.0377,0.0709, 431, 1,34.35,22.45,95221.94,544246.625000,0
8,1183,31.55,27.04,32026,2,164,642,438.05,526.24,91.75,25.14,5.41,0.0377,0.0709, 431, 1,34.34,22.45,95221.41,545551.437500,0
9,1183,31.55,27.04,32026,2,164,646,442.67,517.41,91.40,25.14,5.41,0.0368,0.0693, 430, 1,34.34,22.45,95221.41,545551.437500,0
10,1183,31.56,27.13,32030,2,164,646,442.67,517.41,91.40,25.14,5.41,0.0368,0.0693, 430, 1,34.33,22.46,95220.56,545115.812500,0
11,1183,31.56,27.13,32030,2,170,654,448.55,513.75,90.63,25.14,5.41,0.0368,0.0693, 430, 1,34.33,22.46,95220.56,545115.812500,0
12,1183,31.56,27.13,32030,2,170,654,448.55,513.75,90.63,25.14,5.41,0.0360,0.0677, 429, 1,34.31,22.47,95219.91,548620.437500,0
13,1183,31.52,27.12,32033,2,167,655,449.46,519.34,90.60,25.14,5.41,0.0360,0.0677, 429, 1,34.31,22.47,95219.91,548620.437500,0
14,1183,31.52,27.12,32033,2,167,655,449.46,519.34,90.60,25.14,5.41,0.0353,0.0664, 428, 1,34.30,22.49,95218.95,548179.875000,0
15,1183,31.50,27.14,32035,2,176,662,441.92,531.97,89.96,25.14,5.41,0.0353,0.0664, 428, 1,34.30,22.49,95218.95,548179.875000,0
16,1183,31.50,27.14,32035,2,176,662,441.92,531.97,89.96,25.14,5.41,0.0350,0.0658, 427, 1,34.30,22.49,95218.95,548179.875000,0
17,1184,31.48,27.16,32035,2,171,662,441.92,531.97,89.96,25.14,5.41,0.0350,0.0658, 427, 1,34.28,22.50,95218.81,550389.687500,0
18,1184,31.48,27.16,32035,2,171,656,442.52,524.29,90.51,25.14,5.41,0.0345,0.0648, 426, 1,34.28,22.50,95218.81,550389.687500,0
19,1184,31.46,27.17,32033,2,171,656,442.52,524.29,90.51,25.14,5.41,0.0345,0.0648, 426, 1,34.27,22.51,95218.84,545551.437500,0
20,1184,31.46,27.17,32033,2,179,667,459.46,522.69,89.60,25.14,5.41,0.0345,0.0648, 426, 1,34.27,22.51,95218.84,545551.437500,0
21,1184,31.46,27.17,32033,2,179,667,459.46,522.69,89.60,25.14,5.41,0.0336,0.0632, 425, 1,34.26,22.54,95219.10,544246.625000,0
22,1184,31.46,27.15,32038,2,171,656,439.68,527.31,90.51,25.14,5.41,0.0336,0.0632, 425, 1,34.26,22.54,95219.10,544246.625000,0
23,1184,31.46,27.15,32038,2,171,656,439.68,527.31,90.51,25.14,5.41,0.0331,0.0621, 425, 1,34.24,22.54,95218.66,550389.687500,0
24,1185,31.44,27.22,32040,2,163,645,443.72,526.24,91.47,25.14,5.41,0.0331,0.0621, 425, 1,34.24,22.54,95218.66,550389.687500,0
25,1185,31.44,27.22,32040,2,163,645,443.72,526.24,91.47,25.14,5.41,0.0325,0.0611, 424, 1,34.24,22.54,95218.66,550389.687500,0
26,1185,31.44,27.22,32044,2,143,645,443.72,526.24,91.47,25.14,5.41,0.0325,0.0611, 424, 1,34.23,22.55,95218.01,547740.062500,0
