Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,917,32.23,25.85,32487,2,151,628,442.37,437.45,93.60,25.14,5.39,0.0183,0.0344, 408, 1,34.50,22.08,95357.64,445798.875000,0
2,917,32.23,25.85,32487,2,158,638,452.82,443.87,92.68,25.14,5.39,0.0179,0.0337, 407, 1,34.50,22.08,95357.64,445798.875000,0
3,917,32.23,25.85,32487,2,158,638,452.82,443.87,92.68,25.14,5.39,0.0179,0.0337, 407, 1,34.49,22.07,95357.10,445217.406250,0
4,918,32.18,25.94,32497,2,160,598,445.67,452.67,96.33,25.14,5.39,0.0179,0.0337, 407, 1,34.49,22.07,95357.10,445217.406250,0
5,918,32.18,25.94,32497,2,160,598,445.67,452.67,96.33,25.14,5.39,0.0176,0.0331, 407, 1,34.48,22.08,95356.27,445217.406250,0
6,918,32.13,25.97,32495,2,162,643,441.02,450.22,92.24,25.14,5.39,0.0176,0.0331, 407, 1,34.48,22.08,95356.27,445217.406250,0
7,918,32.13,25.97,32495,2,162,643,441.02,450.22,92.24,25.14,5.39,0.0172,0.0324, 407, 1,34.46,22.09,95354.18,444927.218750,0
8,919,32.07,25.99,32497,2,146,620,448.09,454.82,94.26,25.14,5.39,0.0172,0.0324, 407, 1,34.46,22.09,95354.18,444927.218750,0
9,919,32.07,25.99,32497,2,146,620,448.09,454.82,94.26,25.14,5.39,0.0168,0.0315, 407, 1,34.46,22.09,95354.18,444927.218750,0
10,918,31.99,26.04,32503,2,146,620,448.09,454.82,94.26,25.14,5.39,0.0168,0.0315, 407, 1,34.44,22.11,95352.48,444637.437500,0
11,918,31.99,26.04,32503,2,151,629,441.32,454.82,93.53,25.14,5.39,0.0164,0.0308, 407, 1,34.44,22.11,95352.48,444637.437500,0
12,919,31.93,26.12,32506,2,151,629,441.32,454.82,93.53,25.14,5.39,0.0164,0.0308, 407, 1,34.43,22.13,95351.70,444927.218750,0
13,919,31.93,26.12,32506,2,157,636,447.64,446.73,92.84,25.14,5.39,0.0164,0.0308, 407, 1,34.43,22.13,95351.70,444927.218750,0
14,919,31.93,26.12,32506,2,157,636,447.64,446.73,92.84,25.14,5.39,0.0162,0.0305, 407, 1,34.41,22.13,95351.02,447259.218750,0
15,919,31.88,26.13,32511,2,131,636,441.32,454.05,92.90,25.14,5.39,0.0162,0.0305, 407, 1,34.41,22.13,95351.02,447259.218750,0
16,919,31.88,26.13,32511,2,131,636,441.32,454.05,92.90,25.14,5.39,0.0159,0.0300, 407, 1,34.39,22.11,95349.59,445507.937500,0
17,918,31.84,26.16,32514,2,134,603,449.46,455.12,95.81,25.14,5.39,0.0159,0.0300, 407, 1,34.39,22.11,95349.59,445507.937500,0
18,918,31.84,26.16,32514,2,134,603,449.46,455.12,95.81,25.14,5.39,0.0157,0.0295, 406, 1,34.39,22.11,95349.59,445507.937500,0
19,918,31.78,26.19,32520,2,152,603,449.46,455.12,95.81,25.14,5.39,0.0157,0.0295, 406, 1,34.37,22.13,95348.58,448729.187500,0
