Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,940,31.71,26.49,32431,2,194,686,412.99,417.35,87.53,25.14,5.39,0.0386,0.0725, 427, 1,34.27,22.45,95488.05,424984.437500,0
2,940,31.71,26.49,32431,2,194,686,412.99,417.35,87.53,25.14,5.39,0.0377,0.0709, 426, 1,34.25,22.49,95488.37,424455.968750,0
3,940,31.64,26.46,32436,2,158,638,416.50,414.53,91.56,25.14,5.39,0.0377,0.0709, 426, 1,34.25,22.49,95488.37,424455.968750,0
4,940,31.64,26.46,32436,2,158,638,416.50,414.53,91.56,25.14,5.39,0.0371,0.0697, 425, 1,34.23,22.50,95487.55,422878.375000,0
5,940,31.61,26.56,32439,2,157,644,417.35,418.62,91.03,25.14,5.39,0.0371,0.0697, 425, 1,34.23,22.50,95487.55,422878.375000,0
6,940,31.61,26.56,32439,2,157,644,417.35,418.62,91.03,25.14,5.39,0.0362,0.0680, 425, 1,34.23,22.50,95487.55,422878.375000,0
7,940,31.58,26.66,32444,2,157,644,417.35,418.62,91.03,25.14,5.39,0.0362,0.0680, 425, 1,34.21,22.49,95487.17,426844.531250,0
8,940,31.58,26.66,32444,2,177,664,423.90,417.49,89.33,25.14,5.39,0.0352,0.0662, 424, 1,34.21,22.49,95487.17,426844.531250,0
9,940,31.54,26.70,32447,2,177,664,423.90,417.49,89.33,25.14,5.39,0.0352,0.0662, 424, 1,34.18,22.49,95486.35,427646.687500,0
10,940,31.54,26.70,32447,2,171,655,417.77,414.67,90.08,25.14,5.39,0.0352,0.0662, 424, 1,34.18,22.49,95486.35,427646.687500,0
11,940,31.54,26.70,32447,2,171,655,417.77,414.67,90.08,25.14,5.39,0.0345,0.0649, 424, 1,34.16,22.50,95485.78,426844.531250,0
12,941,31.50,26.69,32450,2,159,639,423.18,415.38,91.50,25.14,5.39,0.0345,0.0649, 424, 1,34.16,22.50,95485.78,426844.531250,0
13,941,31.50,26.69,32450,2,159,639,423.18,415.38,91.50,25.14,5.39,0.0338,0.0635, 423, 1,34.14,22.52,95486.45,427378.968750,0
