Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1219,29.98,35.11,31728,2,173,659,387.27,439.53,89.66,25.14,5.42,0.1711,0.3217, 412, 2,32.78,29.37,96174.57,442906.562500,0
2,1219,29.98,35.11,31728,2,173,659,387.27,439.53,89.66,25.14,5.42,0.1702,0.3199, 411, 2,32.78,29.36,96174.48,444348.000000,0
3,1219,29.99,34.98,31729,2,179,667,394.28,437.90,89.42,25.14,5.42,0.1702,0.3199, 411, 2,32.78,29.36,96174.48,444348.000000,0
4,1219,29.99,34.98,31729,2,179,667,394.28,437.90,89.42,25.14,5.42,0.1695,0.3187, 411, 2,32.77,29.37,96175.20,449319.875000,0
5,1220,30.00,35.01,31723,2,183,640,377.69,435.83,91.28,25.14,5.42,0.1695,0.3187, 411, 2,32.77,29.37,96175.20,449319.875000,0
6,1220,30.00,35.01,31723,2,183,640,377.69,435.83,91.28,25.14,5.42,0.1691,0.3179, 411, 2,32.77,29.37,96175.20,449319.875000,0
7,1220,29.98,35.04,31725,2,179,640,377.69,435.83,91.28,25.14,5.42,0.1691,0.3179, 411, 2,32.77,29.36,96175.41,446673.937500,0
8,1220,29.98,35.04,31725,2,179,666,384.66,431.13,88.99,25.14,5.42,0.1686,0.3170, 411, 2,32.77,29.36,96175.41,446673.937500,0
9,1220,29.98,35.04,31724,2,179,666,384.66,431.13,88.99,25.14,5.42,0.1686,0.3170, 411, 2,32.76,29.42,96175.24,445798.875000,0
10,1220,29.98,35.04,31724,2,190,681,390.70,443.57,87.80,25.14,5.42,0.1686,0.3170, 411, 2,32.76,29.42,96175.24,445798.875000,0
11,1220,29.98,35.04,31724,2,190,681,390.70,443.57,87.80,25.14,5.42,0.1685,0.3168, 411, 2,32.76,29.39,96175.50,444348.000000,0
12,1221,29.98,35.05,31722,2,183,671,385.57,441.77,88.57,25.14,5.42,0.1685,0.3168, 411, 2,32.76,29.39,96175.50,444348.000000,0
13,1221,29.98,35.05,31722,2,183,671,385.57,441.77,88.57,25.14,5.42,0.1684,0.3166, 411, 2,32.75,29.39,96175.35,448729.187500,0
14,1221,30.00,35.07,31723,2,178,641,385.57,435.53,91.16,25.14,5.42,0.1684,0.3166, 411, 2,32.75,29.39,96175.35,448729.187500,0
15,1221,30.00,35.07,31723,2,178,641,385.57,435.53,91.16,25.14,5.42,0.1685,0.3168, 410, 2,32.75,29.39,96175.35,448729.187500,0
16,1221,29.99,35.04,31725,2,180,641,385.57,435.53,91.16,25.14,5.42,0.1685,0.3168, 410, 2,32.75,29.40,96175.16,444348.000000,0
17,1221,29.99,35.04,31725,2,180,667,384.53,438.49,88.93,25.14,5.42,0.1682,0.3162, 410, 2,32.75,29.40,96175.16,444348.000000,0
18,1222,29.98,35.00,31722,2,180,667,384.53,438.49,88.93,25.14,5.42,0.1682,0.3162, 410, 2,32.74,29.41,96175.55,444637.437500,0
19,1222,29.98,35.00,31722,2,165,647,390.43,438.49,90.63,25.14,5.42,0.1682,0.3162, 410, 2,32.74,29.41,96175.55,444637.437500,0
20,1222,29.98,35.00,31722,2,165,647,390.43,438.49,90.63,25.14,5.42,0.1680,0.3159, 410, 2,32.74,29.39,96176.46,447259.218750,0
21,1223,29.99,35.00,31720,2,188,678,384.66,439.68,88.06,25.14,5.42,0.1680,0.3159, 410, 2,32.74,29.39,96176.46,447259.218750,0
22,1223,29.99,35.00,31720,2,188,678,384.66,439.68,88.06,25.14,5.42,0.1684,0.3166, 410, 2,32.74,29.36,96176.70,445217.406250,0
23,1223,29.98,35.02,31721,2,163,686,385.57,443.27,87.38,25.14,5.42,0.1684,0.3166, 410, 2,32.74,29.36,96176.70,445217.406250,0
24,1223,29.98,35.02,31721,2,163,686,385.57,443.27,87.38,25.14,5.42,0.1679,0.3157, 410, 2,32.74,29.36,96176.70,445217.406250,0
