Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,901,28.79,27.30,32810,2,107,561,586.24,561.58,98.47,25.14,5.43,0.0490,0.0922, 423, 2,31.15,23.10,95482.68,476611.593750,0
2,901,28.79,27.30,32810,2,104,557,592.42,574.07,98.87,25.14,5.43,0.0485,0.0911, 423, 2,31.15,23.10,95482.68,476611.593750,0
3,901,28.79,27.30,32810,2,104,557,592.42,574.07,98.87,25.14,5.43,0.0485,0.0911, 423, 2,31.14,23.09,95482.83,473307.156250,0
4,904,28.74,27.30,32809,2,120,563,601.11,576.40,98.27,25.14,5.43,0.0485,0.0911, 423, 2,31.14,23.09,95482.83,473307.156250,0
5,904,28.74,27.30,32809,2,120,563,601.11,576.40,98.27,25.14,5.43,0.0480,0.0901, 423, 2,31.12,23.15,95482.73,466514.812500,0
6,906,28.69,27.42,32820,2,104,556,582.48,576.01,98.94,25.14,5.43,0.0480,0.0901, 423, 2,31.12,23.15,95482.73,466514.812500,0
7,906,28.69,27.42,32820,2,104,556,582.48,576.01,98.94,25.14,5.43,0.0477,0.0897, 423, 2,31.11,23.13,95483.30,468114.281250,0
8,908,28.63,27.40,32823,2,99,548,585.05,575.82,99.71,25.14,5.43,0.0477,0.0897, 423, 2,31.11,23.13,95483.30,468114.281250,0
9,908,28.63,27.40,32823,2,99,548,585.05,575.82,99.71,25.14,5.43,0.0478,0.0899, 423, 2,31.11,23.13,95483.30,468114.281250,0
10,911,28.58,27.45,32823,2,99,548,585.05,575.82,99.71,25.14,5.43,0.0478,0.0899, 423, 2,31.10,23.17,95483.30,474953.625000,0
11,911,28.58,27.45,32823,2,112,570,585.65,582.68,97.67,25.14,5.43,0.0474,0.0892, 423, 2,31.10,23.17,95483.30,474953.625000,0
12,914,28.53,27.49,32826,2,112,570,585.65,582.68,97.67,25.14,5.43,0.0474,0.0892, 423, 2,31.08,23.18,95483.15,472324.718750,0
13,914,28.53,27.49,32826,2,115,573,585.25,566.73,97.34,25.14,5.43,0.0474,0.0892, 423, 2,31.08,23.18,95483.15,472324.718750,0
14,914,28.53,27.49,32826,2,115,573,585.25,566.73,97.34,25.14,5.43,0.0467,0.0877, 423, 2,31.07,23.19,95483.13,469724.781250,0
15,918,28.50,27.51,32827,2,121,520,584.26,574.84,102.38,25.14,5.43,0.0467,0.0877, 423, 2,31.07,23.19,95483.13,469724.781250,0
16,918,28.50,27.51,32827,2,121,520,584.26,574.84,102.38,25.14,5.43,0.0460,0.0864, 423, 2,31.05,23.18,95483.24,478952.281250,0
17,922,28.46,27.52,32832,2,106,559,590.62,576.01,98.67,25.14,5.43,0.0460,0.0864, 423, 2,31.05,23.18,95483.24,478952.281250,0
18,922,28.46,27.52,32832,2,106,559,590.62,576.01,98.67,25.14,5.43,0.0454,0.0853, 423, 2,31.05,23.18,95483.24,478952.281250,0
19,925,28.45,27.62,32836,2,107,559,590.62,576.01,98.67,25.14,5.43,0.0454,0.0853, 423, 2,31.04,23.24,95482.94,476944.562500,0
20,925,28.45,27.62,32836,2,107,561,576.99,570.77,98.50,25.14,5.43,0.0452,0.0850, 423, 2,31.04,23.24,95482.94,476944.562500,0
21,925,28.42,27.66,32838,2,107,561,576.99,570.77,98.50,25.14,5.43,0.0452,0.0850, 423, 2,31.02,23.23,95483.14,471672.031250,0
22,925,28.42,27.66,32838,2,78,511,593.83,583.67,103.35,25.14,5.43,0.0452,0.0850, 423, 2,31.02,23.23,95483.14,471672.031250,0
23,925,28.42,27.66,32838,2,78,511,593.83,583.67,103.35,25.14,5.43,0.0448,0.0843, 423, 2,31.01,23.25,95483.09,470372.062500,0
24,926,28.39,27.71,32838,2,100,570,577.97,588.63,97.61,25.14,5.43,0.0448,0.0843, 423, 2,31.01,23.25,95483.09,470372.062500,0
25,926,28.39,27.71,32838,2,100,570,577.97,588.63,97.61,25.14,5.43,0.0443,0.0833, 423, 2,30.99,23.27,95482.95,474293.656250,0
26,927,28.36,27.66,32837,2,116,575,581.69,579.53,97.18,25.14,5.43,0.0443,0.0833, 423, 2,30.99,23.27,95482.95,474293.656250,0
27,927,28.36,27.66,32837,2,116,575,581.69,579.53,97.18,25.14,5.43,0.0437,0.0822, 422, 2,30.99,23.27,95482.95,474293.656250,0
28,927,28.36,27.66,32833,2,115,575,581.69,579.53,97.18,25.14,5.43,0.0437,0.0822, 422, 2,30.97,23.30,95482.98,470696.406250,0
29,927,28.36,27.66,32833,2,115,574,575.04,580.12,97.31,25.14,5.43,0.0433,0.0814, 422, 2,30.97,23.30,95482.98,470696.406250,0
30,928,28.37,27.74,32839,2,115,574,575.04,580.12,97.31,25.14,5.43,0.0433,0.0814, 422, 2,30.96,23.32,95482.70,469079.250000,0
31,928,28.37,27.74,32839,2,98,545,582.88,593.83,99.98,25.14,5.43,0.0433,0.0814, 422, 2,30.96,23.32,95482.70,469079.250000,0
32,928,28.37,27.74,32839,2,98,545,582.88,593.83,99.98,25.14,5.43,0.0430,0.0809, 422, 2,30.94,23.31,95482.30,471672.031250,0
33,929,28.33,27.70,32838,2,113,571,580.32,592.22,97.54,25.14,5.43,0.0430,0.0809, 422, 2,30.94,23.31,95482.30,471672.031250,0
34,929,28.33,27.70,32838,2,113,571,580.32,592.22,97.54,25.14,5.43,0.0427,0.0803, 422, 1,30.93,23.36,95482.34,471346.375000,0
35,930,28.34,27.69,32842,2,106,559,575.04,581.10,98.64,25.14,5.43,0.0427,0.0803, 422, 1,30.93,23.36,95482.34,471346.375000,0
36,930,28.34,27.69,32842,2,106,559,575.04,581.10,98.64,25.14,5.43,0.0423,0.0794, 422, 1,30.93,23.36,95482.34,471346.375000,0
37,930,28.33,27.74,32848,2,106,559,575.04,581.10,98.64,25.14,5.43,0.0423,0.0794, 422, 1,30.91,23.38,95482.27,476944.562500,0
38,930,28.33,27.74,32848,2,106,559,582.68,593.03,98.64,25.14,5.43,0.0419,0.0788, 422, 1,30.91,23.38,95482.27,476944.562500,0
39,930,28.32,27.80,32845,2,106,559,582.68,593.03,98.64,25.14,5.43,0.0419,0.0788, 422, 1,30.90,23.36,95482.62,477278.031250,0
40,930,28.32,27.80,32845,2,116,576,575.23,582.29,97.11,25.14,5.43,0.0419,0.0788, 422, 1,30.90,23.36,95482.62,477278.031250,0
41,930,28.32,27.80,32845,2,116,576,575.23,582.29,97.11,25.14,5.43,0.0415,0.0780, 421, 1,30.89,23.39,95482.45,472979.218750,0
42,931,28.32,27.80,32845,2,107,561,583.47,592.82,98.54,25.14,5.43,0.0415,0.0780, 421, 1,30.89,23.39,95482.45,472979.218750,0
43,931,28.32,27.80,32845,2,107,561,583.47,592.82,98.54,25.14,5.43,0.0411,0.0773, 421, 1,30.88,23.43,95482.31,474623.406250,0
44,931,28.29,27.76,32844,2,105,557,578.75,584.85,98.87,25.14,5.43,0.0411,0.0773, 421, 1,30.88,23.43,95482.31,474623.406250,0
45,931,28.29,27.76,32844,2,105,557,578.75,584.85,98.87,25.14,5.43,0.0409,0.0769, 421, 1,30.88,23.43,95482.31,474623.406250,0
46,931,28.29,27.80,32844,2,94,557,578.75,584.85,98.87,25.14,5.43,0.0409,0.0769, 421, 1,30.87,23.41,95482.20,472651.750000,0
47,931,28.29,27.80,32844,2,94,538,568.08,583.27,100.66,25.14,5.43,0.0405,0.0762, 421, 1,30.87,23.41,95482.20,472651.750000,0
48,932,28.28,27.81,32843,2,94,538,568.08,583.27,100.66,25.14,5.43,0.0405,0.0762, 421, 1,30.86,23.44,95482.20,471021.156250,0
49,932,28.28,27.81,32843,2,110,541,588.83,595.84,100.42,25.14,5.43,0.0405,0.0762, 421, 1,30.86,23.44,95482.20,471021.156250,0
50,932,28.28,27.81,32843,2,110,541,588.83,595.84,100.42,25.14,5.43,0.0404,0.0759, 421, 1,30.85,23.45,95482.15,473307.156250,0
51,932,28.27,27.84,32843,2,106,558,585.65,587.23,98.74,25.14,5.43,0.0404,0.0759, 421, 1,30.85,23.45,95482.15,473307.156250,0
52,932,28.27,27.84,32843,2,106,558,585.65,587.23,98.74,25.14,5.43,0.0399,0.0750, 421, 1,30.84,23.47,95481.48,472979.218750,0
53,933,28.26,27.84,32844,2,93,537,577.57,581.89,100.76,25.14,5.43,0.0399,0.0750, 421, 1,30.84,23.47,95481.48,472979.218750,0
54,933,28.26,27.84,32844,2,93,537,577.57,581.89,100.76,25.14,5.43,0.0395,0.0742, 420, 1,30.84,23.47,95481.48,472979.218750,0
55,933,28.26,27.84,32850,2,106,537,577.57,581.89,100.76,25.14,5.43,0.0395,0.0742, 420, 1,30.83,23.48,95481.73,471346.375000,0
56,933,28.26,27.84,32850,2,106,560,594.83,586.64,98.60,25.14,5.43,0.0393,0.0739, 420, 1,30.83,23.48,95481.73,471346.375000,0
57,934,28.27,27.85,32848,2,106,560,594.83,586.64,98.60,25.14,5.43,0.0393,0.0739, 420, 1,30.82,23.46,95481.57,478616.500000,0
