Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,823,27.38,25.92,33133,1,33,421,659.07,738.45,113.28,25.14,5.46,0.0093,0.0176, 402, 1,29.78,21.92,95834.09,605558.812500,0
2,824,27.36,26.02,33134,1,40,416,665.35,731.24,113.86,25.14,5.46,0.0093,0.0176, 402, 1,29.78,21.92,95834.09,605558.812500,0
3,824,27.36,26.02,33134,1,40,416,665.35,731.24,113.86,25.14,5.46,0.0093,0.0174, 402, 1,29.78,21.92,95834.09,605558.812500,0
4,824,27.29,26.03,33128,1,40,416,665.35,731.24,113.86,25.14,5.46,0.0093,0.0174, 402, 1,29.75,22.02,95833.45,603417.812500,0
5,824,27.29,26.03,33128,1,43,442,664.90,726.06,111.04,25.14,5.46,0.0092,0.0173, 402, 1,29.75,22.02,95833.45,603417.812500,0
6,825,27.23,26.12,33130,1,43,442,664.90,726.06,111.04,25.14,5.46,0.0092,0.0173, 402, 1,29.72,22.03,95835.39,603951.625000,0
7,825,27.23,26.12,33130,1,28,410,659.97,727.04,114.55,25.14,5.46,0.0092,0.0173, 402, 1,29.72,22.03,95835.39,603951.625000,0
8,825,27.23,26.12,33130,1,28,410,659.97,727.04,114.55,25.14,5.46,0.0091,0.0171, 402, 1,29.69,22.05,95835.94,605022.187500,0
9,825,27.23,26.12,33134,1,41,438,666.25,736.45,111.42,25.14,5.46,0.0091,0.0171, 402, 1,29.69,22.05,95835.94,605022.187500,0
10,825,27.23,26.12,33134,1,41,438,666.25,736.45,111.42,25.14,5.46,0.0090,0.0170, 402, 1,29.66,22.10,95837.59,603951.625000,0
11,824,27.17,26.16,33132,1,55,466,660.41,732.23,109.55,25.14,5.46,0.0090,0.0170, 402, 1,29.66,22.10,95837.59,603951.625000,0
12,824,27.17,26.16,33132,1,55,466,660.41,732.23,109.55,25.14,5.46,0.0090,0.0169, 402, 1,29.66,22.10,95837.59,603951.625000,0
13,824,27.13,26.24,33131,1,47,466,660.41,732.23,109.55,25.14,5.46,0.0090,0.0169, 402, 1,29.63,22.13,95837.23,602352.937500,0
14,824,27.13,26.24,33131,1,47,451,656.40,747.50,110.11,25.14,5.46,0.0089,0.0168, 402, 1,29.63,22.13,95837.23,602352.937500,0
15,823,27.06,26.25,33129,1,47,451,656.40,747.50,110.11,25.14,5.46,0.0089,0.0168, 402, 1,29.60,22.15,95836.03,605558.812500,0
16,823,27.06,26.25,33129,1,47,450,664.22,739.70,110.18,25.14,5.46,0.0089,0.0168, 402, 1,29.60,22.15,95836.03,605558.812500,0
17,823,27.06,26.25,33129,1,47,450,664.22,739.70,110.18,25.14,5.46,0.0089,0.0167, 402, 1,29.57,22.19,95834.10,606096.500000,0
18,824,27.05,26.30,33131,1,42,440,663.77,748.52,111.23,25.14,5.46,0.0089,0.0167, 402, 1,29.57,22.19,95834.10,606096.500000,0
19,824,27.05,26.30,33131,1,42,440,663.77,748.52,111.23,25.14,5.46,0.0088,0.0166, 401, 1,29.54,22.24,95834.54,605022.187500,0
20,823,26.98,26.31,33127,1,52,460,653.74,756.15,110.55,25.14,5.46,0.0088,0.0166, 401, 1,29.54,22.24,95834.54,605022.187500,0
21,823,26.98,26.31,33127,1,52,460,653.74,756.15,110.55,25.14,5.46,0.0088,0.0166, 401, 1,29.54,22.24,95834.54,605022.187500,0
22,823,26.98,26.36,33127,1,58,460,653.74,756.15,110.55,25.14,5.46,0.0088,0.0166, 401, 1,29.51,22.24,95834.37,605558.812500,0
23,823,26.98,26.36,33127,1,58,473,668.28,744.98,107.71,25.14,5.46,0.0088,0.0165, 401, 1,29.51,22.24,95834.37,605558.812500,0
24,823,26.94,26.45,33122,1,58,473,668.28,744.98,107.71,25.14,5.46,0.0088,0.0165, 401, 1,29.49,22.28,95833.16,604486.437500,0
25,823,26.94,26.45,33122,1,45,448,667.38,747.76,110.44,25.14,5.46,0.0088,0.0165, 401, 1,29.49,22.28,95833.16,604486.437500,0
26,823,26.94,26.45,33122,1,45,448,667.38,747.76,110.44,25.14,5.46,0.0087,0.0164, 401, 1,29.46,22.29,95833.30,602352.937500,0
27,823,26.88,26.50,33119,1,56,468,673.96,751.05,108.26,25.14,5.46,0.0087,0.0164, 401, 1,29.46,22.29,95833.30,602352.937500,0
28,823,26.88,26.50,33119,1,56,468,673.96,751.05,108.26,25.14,5.46,0.0087,0.0164, 401, 1,29.43,22.34,95834.24,605558.812500,0
29,824,26.87,26.52,33116,1,45,482,673.96,752.58,106.80,25.14,5.46,0.0087,0.0164, 401, 1,29.43,22.34,95834.24,605558.812500,0
