Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,921,31.92,26.07,32494,2,146,620,430.70,442.52,93.75,25.14,5.39,0.0210,0.0396, 411, 1,34.57,21.96,95409.03,443194.125000,0
2,921,31.92,26.07,32494,2,146,620,430.70,442.52,93.75,25.14,5.39,0.0209,0.0393, 411, 1,34.57,21.96,95409.03,443194.125000,0
3,921,31.83,26.13,32495,2,146,620,430.70,442.52,93.75,25.14,5.39,0.0209,0.0393, 411, 1,34.55,22.00,95410.73,441474.468750,0
4,921,31.83,26.13,32495,2,168,651,436.42,441.17,91.03,25.14,5.39,0.0203,0.0382, 411, 1,34.55,22.00,95410.73,441474.468750,0
5,921,31.83,26.13,32495,2,168,651,436.42,441.17,91.03,25.14,5.39,0.0203,0.0382, 411, 1,34.53,22.01,95412.58,441760.125000,0
6,922,31.80,26.19,32503,2,167,622,450.68,443.12,93.60,25.14,5.39,0.0203,0.0382, 411, 1,34.53,22.01,95412.58,441760.125000,0
7,922,31.80,26.19,32503,2,167,622,450.68,443.12,93.60,25.14,5.39,0.0199,0.0374, 410, 1,34.50,22.04,95414.05,440335.406250,0
8,922,31.74,26.25,32502,2,161,642,440.13,449.92,91.84,25.14,5.39,0.0199,0.0374, 410, 1,34.50,22.04,95414.05,440335.406250,0
9,922,31.74,26.25,32502,2,161,642,440.13,449.92,91.84,25.14,5.39,0.0197,0.0370, 410, 1,34.48,22.08,95414.02,440904.187500,0
10,921,31.69,26.28,32506,2,145,620,428.22,445.97,93.82,25.14,5.39,0.0197,0.0370, 410, 1,34.48,22.08,95414.02,440904.187500,0
11,921,31.69,26.28,32506,2,145,620,428.22,445.97,93.82,25.14,5.39,0.0193,0.0362, 410, 1,34.48,22.08,95414.02,440904.187500,0
12,920,31.64,26.32,32508,2,145,620,428.22,445.97,93.82,25.14,5.39,0.0193,0.0362, 410, 1,34.45,22.08,95413.47,442619.406250,0
13,920,31.64,26.32,32508,2,149,626,443.12,443.72,93.28,25.14,5.39,0.0189,0.0355, 410, 1,34.45,22.08,95413.47,442619.406250,0
14,920,31.60,26.31,32509,2,149,626,443.12,443.72,93.28,25.14,5.39,0.0189,0.0355, 410, 1,34.42,22.10,95413.83,441474.468750,0
15,920,31.60,26.31,32509,2,145,619,434.36,446.28,93.85,25.14,5.39,0.0189,0.0355, 410, 1,34.42,22.10,95413.83,441474.468750,0
16,920,31.60,26.31,32509,2,145,619,434.36,446.28,93.85,25.14,5.39,0.0183,0.0345, 409, 1,34.40,22.12,95414.19,443482.031250,0
17,920,31.58,26.36,32518,2,164,629,438.19,450.53,93.00,25.14,5.39,0.0183,0.0345, 409, 1,34.40,22.12,95414.19,443482.031250,0
18,920,31.58,26.36,32518,2,164,629,438.19,450.53,93.00,25.14,5.39,0.0180,0.0339, 409, 1,34.37,22.15,95413.80,441474.468750,0
19,920,31.58,26.36,32526,2,162,643,438.94,442.82,91.75,25.14,5.39,0.0180,0.0339, 409, 1,34.37,22.15,95413.80,441474.468750,0
20,920,31.58,26.36,32526,2,162,643,438.94,442.82,91.75,25.14,5.39,0.0176,0.0331, 409, 1,34.37,22.15,95413.80,441474.468750,0
21,920,31.54,26.41,32527,2,161,643,438.94,442.82,91.75,25.14,5.39,0.0176,0.0331, 409, 1,34.34,22.15,95412.79,444058.968750,0
22,920,31.54,26.41,32527,2,161,643,450.98,447.03,91.81,25.14,5.39,0.0171,0.0322, 409, 1,34.34,22.15,95412.79,444058.968750,0
23,919,31.52,26.47,32525,2,161,643,450.98,447.03,91.81,25.14,5.39,0.0171,0.0322, 409, 1,34.32,22.20,95411.86,442619.406250,0
24,919,31.52,26.47,32525,2,169,653,438.94,450.07,90.94,25.14,5.39,0.0171,0.0322, 409, 1,34.32,22.20,95411.86,442619.406250,0
25,919,31.52,26.47,32525,2,169,653,438.94,450.07,90.94,25.14,5.39,0.0169,0.0317, 409, 1,34.29,22.22,95411.77,442619.406250,0
26,920,31.48,26.47,32524,2,165,636,437.31,454.82,92.43,25.14,5.39,0.0169,0.0317, 409, 1,34.29,22.22,95411.77,442619.406250,0
27,920,31.48,26.47,32524,2,165,636,437.31,454.82,92.43,25.14,5.39,0.0166,0.0311, 408, 1,34.27,22.23,95413.23,443482.031250,0
28,920,31.48,26.47,32527,2,144,618,444.92,460.39,93.98,25.14,5.39,0.0166,0.0311, 408, 1,34.27,22.23,95413.23,443482.031250,0
29,920,31.48,26.47,32527,2,144,618,444.92,460.39,93.98,25.14,5.39,0.0163,0.0306, 408, 1,34.27,22.23,95413.23,443482.031250,0
30,920,31.46,26.56,32527,2,154,618,444.92,460.39,93.98,25.14,5.39,0.0163,0.0306, 408, 1,34.24,22.28,95410.27,443194.125000,0
31,920,31.46,26.56,32527,2,154,632,454.35,460.24,92.71,25.14,5.39,0.0162,0.0304, 408, 1,34.24,22.28,95410.27,443194.125000,0
32,919,31.44,26.54,32529,2,154,632,454.35,460.24,92.71,25.14,5.39,0.0162,0.0304, 408, 1,34.21,22.30,95410.52,444058.968750,0
33,919,31.44,26.54,32529,2,123,586,440.28,458.21,96.85,25.14,5.39,0.0162,0.0304, 408, 1,34.21,22.30,95410.52,444058.968750,0
34,919,31.44,26.54,32529,2,123,586,440.28,458.21,96.85,25.14,5.39,0.0159,0.0298, 408, 1,34.19,22.30,95411.13,443194.125000,0
35,918,31.40,26.55,32532,2,152,634,444.02,454.35,92.56,25.14,5.39,0.0159,0.0298, 408, 1,34.19,22.30,95411.13,443194.125000,0
36,918,31.40,26.55,32532,2,152,634,444.02,454.35,92.56,25.14,5.39,0.0156,0.0293, 407, 1,34.17,22.34,95412.23,445217.406250,0
37,918,31.40,26.56,32534,2,155,634,453.28,459.61,92.56,25.14,5.39,0.0156,0.0293, 407, 1,34.17,22.34,95412.23,445217.406250,0
38,918,31.40,26.56,32534,2,155,634,453.28,459.61,92.56,25.14,5.39,0.0154,0.0290, 407, 1,34.17,22.34,95412.23,445217.406250,0
39,918,31.37,26.58,32531,2,136,634,453.28,459.61,92.56,25.14,5.39,0.0154,0.0290, 407, 1,34.14,22.35,95422.16,446381.875000,0
40,918,31.37,26.58,32531,2,136,607,445.97,456.67,95.00,25.14,5.39,0.0150,0.0283, 407, 1,34.14,22.35,95422.16,446381.875000,0
41,919,31.37,26.64,32530,2,136,607,445.97,456.67,95.00,25.14,5.39,0.0150,0.0283, 407, 1,34.13,22.37,95419.33,446673.937500,0
42,919,31.37,26.64,32530,2,164,647,454.20,461.95,91.47,25.14,5.39,0.0150,0.0283, 407, 1,34.13,22.37,95419.33,446673.937500,0
43,919,31.37,26.64,32530,2,164,647,454.20,461.95,91.47,25.14,5.39,0.0148,0.0279, 407, 1,34.10,22.38,95416.04,448434.406250,0
44,919,31.34,26.64,32533,2,156,615,465.72,462.26,94.23,25.14,5.39,0.0148,0.0279, 407, 1,34.10,22.38,95416.04,448434.406250,0
