Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,953,32.01,30.00,31404,1,59,461,353.45,401.28,106.80,25.14,0.00,0.0084,0.0159,   0, 1,34.08,26.05,96117.21,463034.125000,0
2,953,32.01,30.00,31404,1,59,461,353.45,401.28,106.80,25.14,0.00,0.0084,0.0159,   0, 1,34.08,26.05,96117.21,463034.125000,0
3,953,32.01,30.00,31420,1,38,432,350.71,401.28,106.80,25.14,0.00,0.0084,0.0159,   0, 1,34.07,26.04,96117.25,460846.093750,0
4,953,32.01,30.00,31420,1,38,432,350.71,410.07,109.88,25.14,0.00,0.0084,0.0159,   0, 1,34.07,26.04,96117.25,460846.093750,0
5,952,31.97,30.06,31440,1,38,432,350.71,410.07,109.88,25.14,0.00,0.0084,0.0159,   0, 1,34.06,26.08,96116.84,461157.406250,0
6,952,31.97,30.06,31440,1,64,485,350.35,409.38,104.34,25.14,0.00,0.0084,0.0159,   0, 1,34.06,26.08,96116.84,461157.406250,0
7,952,31.97,30.06,31440,1,64,485,350.35,409.38,104.34,25.14,0.00,0.0084,0.0159,   0, 1,34.05,26.13,96116.99,462720.281250,0
8,951,31.90,30.17,31444,1,49,455,354.65,426.49,107.49,25.14,0.00,0.0084,0.0159,   0, 1,34.05,26.13,96116.99,462720.281250,0
9,951,31.90,30.17,31444,1,49,455,354.65,426.49,107.49,25.14,0.00,0.0084,0.0159,   0, 1,34.04,26.22,96117.32,461157.406250,0
10,951,31.84,30.27,31452,2,71,499,366.11,416.36,103.00,25.14,0.00,0.0084,0.0159,   0, 1,34.04,26.22,96117.32,461157.406250,0
11,951,31.84,30.27,31452,2,71,499,366.11,416.36,103.00,25.14,0.00,0.0084,0.0159,   0, 1,34.04,26.22,96117.32,461157.406250,0
12,952,31.79,30.38,31463,1,68,492,360.21,423.47,103.67,25.14,0.00,0.0084,0.0159,   0, 1,34.04,26.24,96117.38,461781.281250,0
13,952,31.79,30.38,31463,1,68,492,360.21,423.47,103.67,25.14,0.00,0.0084,0.0159,   0, 1,34.04,26.24,96117.38,461781.281250,0
14,951,31.73,30.48,31475,1,68,492,360.21,423.47,103.67,25.14,0.00,0.0084,0.0159,   0, 1,34.03,26.25,96117.46,463978.250000,0
