Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,804,26.82,28.98,32977,2,76,508,610.13,662.88,103.42,25.14,5.43,0.0084,0.0159, 400, 1,29.51,24.27,95477.68,508188.593750,0
2,804,26.82,28.98,32977,2,76,508,610.13,662.88,103.42,25.14,5.43,0.0084,0.0159, 400, 1,29.51,24.23,95477.96,507433.093750,0
3,804,26.80,28.95,32976,2,71,497,600.90,659.30,104.51,25.14,5.43,0.0084,0.0159, 400, 1,29.51,24.23,95477.96,507433.093750,0
4,804,26.80,28.95,32976,2,71,497,600.90,659.30,104.51,25.14,5.43,0.0084,0.0159, 400, 1,29.51,24.23,95477.96,507433.093750,0
5,805,26.84,28.98,32973,2,71,497,600.90,659.30,104.51,25.14,5.43,0.0084,0.0159, 400, 1,29.51,24.25,95478.84,502946.968750,0
6,805,26.84,28.98,32973,2,70,495,605.81,669.41,104.69,25.14,5.43,0.0084,0.0159, 400, 1,29.51,24.25,95478.84,502946.968750,0
7,805,26.81,28.96,32977,2,70,495,605.81,669.41,104.69,25.14,5.43,0.0084,0.0159, 400, 1,29.52,24.24,95479.22,506304.093750,0
8,805,26.81,28.96,32977,2,70,495,612.82,679.92,104.69,25.14,5.43,0.0084,0.0159, 400, 1,29.52,24.24,95479.22,506304.093750,0
9,805,26.81,28.96,32977,2,70,495,612.82,679.92,104.69,25.14,5.43,0.0084,0.0159, 400, 1,29.52,24.26,95479.47,504806.500000,0
10,805,26.81,28.96,32971,2,66,488,613.23,667.15,105.44,25.14,5.43,0.0084,0.0159, 400, 1,29.52,24.26,95479.47,504806.500000,0
11,805,26.81,28.96,32971,2,66,488,613.23,667.15,105.44,25.14,5.43,0.0084,0.0159, 400, 1,29.52,24.27,95479.76,505928.843750,0
12,807,26.82,28.96,32971,1,63,482,613.23,657.29,106.01,25.14,5.43,0.0084,0.0159, 400, 1,29.52,24.27,95479.76,505928.843750,0
13,807,26.82,28.96,32971,1,63,482,613.23,657.29,106.01,25.14,5.43,0.0084,0.0159, 400, 1,29.52,24.27,95479.76,505928.843750,0
14,807,26.81,28.99,32968,2,68,482,613.23,657.29,106.01,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.23,95480.21,507810.562500,0
15,807,26.81,28.99,32968,2,68,470,600.30,661.31,107.27,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.23,95480.21,507810.562500,0
16,809,26.83,28.96,32973,2,68,470,600.30,661.31,107.27,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.25,95480.14,506304.093750,0
17,809,26.83,28.96,32973,1,77,509,617.82,662.43,103.32,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.25,95480.14,506304.093750,0
18,809,26.83,28.96,32973,1,77,509,617.82,662.43,103.32,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.25,95480.50,505554.187500,0
19,809,26.83,28.96,32974,2,78,511,613.65,666.70,103.18,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.25,95480.50,505554.187500,0
20,809,26.83,28.96,32974,2,78,511,613.65,666.70,103.18,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.25,95480.26,505554.187500,0
21,811,26.84,29.00,32971,2,75,505,621.38,681.30,103.77,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.25,95480.26,505554.187500,0
22,811,26.84,29.00,32971,2,75,505,621.38,681.30,103.77,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.25,95480.26,505554.187500,0
23,812,26.83,28.95,32969,2,73,505,621.38,681.30,103.77,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.25,95480.09,505554.187500,0
24,812,26.83,28.95,32969,2,73,507,620.33,669.19,103.53,25.14,5.43,0.0084,0.0159, 400, 1,29.53,24.25,95480.09,505554.187500,0
25,813,26.85,28.99,32972,2,73,507,620.33,669.19,103.53,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.27,95480.51,504806.500000,0
26,813,26.85,28.99,32972,1,64,484,613.65,659.30,105.83,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.27,95480.51,504806.500000,0
27,813,26.85,28.99,32972,1,64,484,613.65,659.30,105.83,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.24,95480.20,502576.687500,0
28,814,26.87,28.98,32970,2,80,514,619.49,678.31,102.80,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.24,95480.20,502576.687500,0
29,814,26.87,28.98,32970,2,80,514,619.49,678.31,102.80,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.26,95480.15,504061.031250,0
30,816,26.87,28.96,32968,2,68,492,609.51,655.29,105.01,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.26,95480.15,504061.031250,0
31,816,26.87,28.96,32968,2,68,492,609.51,655.29,105.01,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.26,95480.15,504061.031250,0
32,818,26.89,28.97,32973,2,64,492,609.51,655.29,105.01,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.28,95480.26,504433.500000,0
33,818,26.89,28.97,32973,2,64,484,609.71,649.11,105.87,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.28,95480.26,504433.500000,0
34,820,26.91,28.97,32967,2,64,484,609.71,649.11,105.87,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.27,95480.52,504806.500000,0
35,820,26.91,28.97,32967,1,55,467,610.33,664.22,107.56,25.14,5.43,0.0084,0.0159, 400, 1,29.54,24.27,95480.52,504806.500000,0
36,820,26.91,28.97,32967,1,55,467,610.33,664.22,107.56,25.14,5.43,0.0084,0.0159, 400, 1,29.55,24.26,95480.81,501837.781250,0
37,821,26.90,28.98,32966,2,83,520,619.07,671.68,102.27,25.14,5.43,0.0084,0.0159, 400, 1,29.55,24.26,95480.81,501837.781250,0
38,821,26.90,28.98,32966,2,83,520,619.07,671.68,102.27,25.14,5.43,0.0084,0.0159, 400, 1,29.55,24.25,95480.95,502206.968750,0
39,821,26.90,28.98,32967,2,73,502,612.61,667.60,107.97,25.14,5.43,0.0084,0.0159, 400, 1,29.55,24.25,95480.95,502206.968750,0
40,821,26.90,28.98,32967,2,73,502,612.61,667.60,107.97,25.14,5.43,0.0084,0.0159, 400, 1,29.55,24.25,95480.95,502206.968750,0
41,823,26.91,28.92,32967,2,73,502,612.61,667.60,107.97,25.14,5.43,0.0084,0.0159, 400, 1,29.55,24.26,95481.23,502576.687500,0
42,823,26.91,28.92,32967,2,73,501,594.83,656.40,104.16,25.14,5.43,0.0084,0.0159, 400, 1,29.55,24.26,95481.23,502576.687500,0
43,825,26.92,28.94,32970,2,73,501,594.83,656.40,104.16,25.14,5.43,0.0084,0.0159, 400, 1,29.55,24.26,95481.84,503689.125000,0
44,825,26.92,28.94,32970,2,70,497,605.81,650.21,104.55,25.14,5.43,0.0084,0.0159, 400, 1,29.55,24.26,95481.84,503689.125000,0
45,825,26.92,28.94,32970,2,70,497,605.81,650.21,104.55,25.14,5.43,0.0084,0.0159, 400, 1,29.56,24.28,95482.02,504806.500000,0
46,826,26.90,28.98,32965,2,67,490,622.22,655.51,105.30,25.14,5.43,0.0084,0.0159, 400, 1,29.56,24.28,95482.02,504806.500000,0
47,826,26.90,28.98,32965,2,67,490,622.22,655.51,105.30,25.14,5.43,0.0084,0.0159, 400, 1,29.56,24.25,95482.41,502946.968750,0
48,826,26.94,28.89,32963,1,63,503,609.10,649.33,103.91,25.14,5.43,0.0084,0.0159, 400, 1,29.56,24.25,95482.41,502946.968750,0
49,826,26.94,28.89,32963,1,63,503,609.10,649.33,103.91,25.14,5.43,0.0084,0.0159, 400, 1,29.56,24.25,95482.41,502946.968750,0
50,827,26.95,28.94,32965,2,76,503,609.10,649.33,103.91,25.14,5.43,0.0084,0.0159, 400, 1,29.56,24.26,95482.55,502946.968750,0
51,827,26.95,28.94,32965,2,76,507,600.90,663.10,103.56,25.14,5.43,0.0084,0.0159, 400, 1,29.56,24.26,95482.55,502946.968750,0
52,828,26.94,28.93,32961,2,76,507,600.90,663.10,103.56,25.14,5.43,0.0084,0.0159, 400, 1,29.56,24.29,95482.55,500366.468750,0
53,828,26.94,28.93,32961,2,67,491,621.59,657.51,105.19,25.14,5.43,0.0084,0.0159, 400, 1,29.56,24.29,95482.55,500366.468750,0
54,828,26.94,28.93,32961,2,67,491,621.59,657.51,105.19,25.14,5.43,0.0084,0.0159, 400, 1,29.57,24.24,95483.12,500000.000000,0
55,829,26.96,28.94,32961,2,72,499,609.51,660.86,104.34,25.14,5.43,0.0084,0.0159, 400, 1,29.57,24.24,95483.12,500000.000000,0
56,829,26.96,28.94,32961,2,72,499,609.51,660.86,104.34,25.14,5.43,0.0084,0.0159, 400, 1,29.57,24.29,95483.30,500733.500000,0
57,830,26.98,28.93,32959,2,69,491,620.75,654.18,105.12,25.14,5.43,0.0084,0.0159, 400, 1,29.57,24.29,95483.30,500733.500000,0
58,830,26.98,28.93,32959,2,69,491,620.75,654.18,105.12,25.14,5.43,0.0084,0.0159, 400, 1,29.57,24.29,95483.30,500733.500000,0
59,831,26.97,28.90,32954,2,63,491,620.75,654.18,105.12,25.14,5.43,0.0084,0.0159, 400, 1,29.57,24.30,95483.46,504433.500000,0
60,831,26.97,28.90,32954,2,63,483,617.19,662.43,105.97,25.14,5.43,0.0084,0.0159, 400, 1,29.57,24.30,95483.46,504433.500000,1
61,831,26.98,28.92,32957,2,63,483,617.19,662.43,105.97,25.14,5.43,0.0084,0.0159, 400, 1,29.58,24.26,95483.51,502206.968750,1
62,831,26.98,28.92,32957,2,80,514,610.13,650.65,102.90,25.14,5.43,0.0084,0.0159, 400, 1,29.58,24.26,95483.51,502206.968750,1
63,831,26.98,28.92,32957,2,80,514,610.13,650.65,102.90,25.14,5.43,0.0084,0.0159, 400, 1,29.58,24.31,95483.95,500733.500000,1
64,833,27.00,28.91,32990,1,48,454,614.89,666.25,109.03,25.14,5.43,0.0084,0.0159, 400, 1,29.58,24.31,95483.95,500733.500000,1
65,833,27.00,28.91,32990,1,48,454,614.89,666.25,109.03,25.14,5.43,0.0084,0.0159, 400, 1,29.58,24.37,95484.29,500000.000000,1
66,833,27.00,28.91,33051,1,50,436,624.97,678.08,110.85,25.14,5.43,0.0084,0.0159, 400, 1,29.58,24.37,95484.29,500000.000000,1
67,833,27.00,28.91,33051,1,50,436,624.97,678.08,110.85,25.14,5.43,0.0084,0.0159, 400, 1,29.58,24.37,95484.29,500000.000000,1
68,835,27.02,28.97,33108,1,43,436,624.97,678.08,110.85,25.14,5.43,0.0084,0.0159, 400, 1,29.58,24.41,95484.41,501101.062500,1
69,835,27.02,28.97,33108,1,43,443,627.93,675.33,110.11,25.14,5.43,0.0086,0.0162, 400, 1,29.58,24.41,95484.41,501101.062500,1
70,836,27.10,28.93,33148,1,43,443,627.93,675.33,110.11,25.14,5.43,0.0086,0.0162, 400, 1,29.59,24.45,95484.94,499268.656250,1
71,836,27.10,28.93,33148,1,43,443,630.70,669.19,110.18,25.14,5.43,0.0086,0.0162, 400, 1,29.59,24.45,95484.94,499268.656250,1
72,836,27.10,28.93,33148,1,43,443,630.70,669.19,110.18,25.14,5.43,0.0089,0.0168, 400, 1,29.59,24.47,95484.99,500733.500000,1
73,837,27.13,28.88,33169,1,35,426,627.30,687.32,111.95,25.14,5.43,0.0089,0.0168, 400, 1,29.59,24.47,95484.99,500733.500000,1
74,837,27.13,28.88,33169,1,35,426,627.30,687.32,111.95,25.14,5.43,0.0095,0.0178, 400, 1,29.60,24.52,95485.55,501101.062500,1
75,837,27.20,28.87,33185,1,50,440,643.86,670.77,110.48,25.14,5.43,0.0095,0.0178, 400, 1,29.60,24.52,95485.55,501101.062500,1
76,837,27.20,28.87,33185,1,50,440,643.86,670.77,110.48,25.14,5.43,0.0100,0.0187, 400, 1,29.60,24.52,95485.55,501101.062500,1
77,839,27.25,28.82,33190,1,44,440,643.86,670.77,110.48,25.14,5.43,0.0100,0.0187, 400, 1,29.60,24.50,95485.97,500366.468750,1
78,839,27.25,28.82,33190,1,44,444,634.34,673.96,110.03,25.14,5.43,0.0105,0.0197, 400, 1,29.60,24.50,95485.97,500366.468750,1
79,839,27.32,28.82,33194,1,44,444,634.34,673.96,110.03,25.14,5.43,0.0105,0.0197, 400, 1,29.61,24.50,95486.27,498175.625000,1
80,839,27.32,28.82,33194,1,29,412,632.41,664.90,113.51,25.14,5.43,0.0105,0.0197, 400, 1,29.61,24.50,95486.27,498175.625000,1
81,839,27.32,28.82,33194,1,29,412,632.41,664.90,113.51,25.14,5.43,0.0110,0.0207, 400, 1,29.62,24.47,95486.83,496003.875000,1
82,840,27.39,28.82,33198,1,50,458,633.91,659.30,113.78,25.14,5.43,0.0110,0.0207, 400, 1,29.62,24.47,95486.83,496003.875000,1
