Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,829,25.91,28.00,33075,1,51,459,713.88,805.29,109.51,25.14,5.46,0.0084,0.0159, 400, 1,28.49,23.76,95805.12,613724.875000,0
2,829,25.91,28.00,33075,1,51,459,713.88,805.29,109.51,25.14,5.46,0.0084,0.0159, 400, 1,28.49,23.76,95805.12,613724.875000,0
3,829,25.89,27.99,33070,1,61,459,713.88,805.29,109.51,25.14,5.46,0.0084,0.0159, 400, 1,28.47,23.80,95805.27,607174.625000,0
4,829,25.89,27.99,33070,1,61,485,719.94,831.60,106.84,25.14,5.46,0.0084,0.0159, 400, 1,28.47,23.80,95805.27,607174.625000,0
5,829,25.85,28.07,33070,1,61,485,719.94,831.60,106.84,25.14,5.46,0.0084,0.0159, 400, 1,28.45,23.79,95808.45,613173.625000,0
6,829,25.85,28.07,33070,1,47,451,732.48,802.56,110.40,25.14,5.46,0.0084,0.0159, 400, 1,28.45,23.79,95808.45,613173.625000,0
7,829,25.85,28.07,33070,1,47,451,732.48,802.56,110.40,25.14,5.46,0.0084,0.0159, 400, 1,28.44,23.83,95815.45,612623.375000,0
8,828,25.82,28.10,33070,1,49,456,733.96,819.31,109.85,25.14,5.46,0.0084,0.0159, 400, 1,28.44,23.83,95815.45,612623.375000,0
9,828,25.82,28.10,33070,1,49,456,733.96,819.31,109.85,25.14,5.46,0.0084,0.0159, 400, 1,28.42,23.88,95820.66,612623.375000,0
10,828,25.82,28.10,33062,1,53,463,709.06,805.29,109.14,25.14,5.46,0.0084,0.0159, 400, 1,28.42,23.88,95820.66,612623.375000,0
11,828,25.82,28.10,33062,1,53,463,709.06,805.29,109.14,25.14,5.46,0.0084,0.0159, 400, 1,28.42,23.88,95820.66,612623.375000,0
12,828,25.79,28.12,33057,2,67,463,709.06,805.29,109.14,25.14,5.46,0.0084,0.0159, 400, 1,28.40,23.87,95821.33,613173.625000,0
13,828,25.79,28.12,33057,2,67,490,728.52,793.92,106.30,25.14,5.46,0.0084,0.0159, 400, 1,28.40,23.87,95821.33,613173.625000,0
14,828,25.76,28.17,33061,2,67,490,728.52,793.92,106.30,25.14,5.46,0.0084,0.0159, 400, 1,28.39,23.92,95821.48,612623.375000,0
15,828,25.76,28.17,33061,1,51,459,710.26,811.30,109.51,25.14,5.46,0.0084,0.0159, 400, 1,28.39,23.92,95821.48,612623.375000,0
16,828,25.76,28.17,33061,1,51,459,710.26,811.30,109.51,25.14,5.46,0.0084,0.0159, 400, 1,28.37,23.94,95821.46,609342.437500,0
17,828,25.77,28.15,33064,1,52,460,734.21,819.03,109.40,25.14,5.46,0.0084,0.0159, 400, 1,28.37,23.94,95821.46,609342.437500,0
18,828,25.77,28.15,33064,1,52,460,734.21,819.03,109.40,25.14,5.46,0.0084,0.0159, 400, 1,28.35,23.97,95821.52,612074.125000,0
19,828,25.73,28.23,33062,1,60,465,727.29,812.95,108.92,25.14,5.46,0.0084,0.0159, 400, 1,28.35,23.97,95821.52,612074.125000,0
20,828,25.73,28.23,33062,1,60,465,727.29,812.95,108.92,25.14,5.46,0.0084,0.0159, 400, 1,28.35,23.97,95821.52,612074.125000,0
21,828,25.71,28.30,33065,1,55,465,727.29,812.95,108.92,25.14,5.46,0.0084,0.0159, 400, 1,28.34,23.99,95822.38,607715.125000,0
22,828,25.71,28.30,33065,1,55,467,720.92,812.95,108.66,25.14,5.46,0.0084,0.0159, 400, 1,28.34,23.99,95822.38,607715.125000,0
23,828,25.72,28.27,33063,1,55,467,720.92,812.95,108.66,25.14,5.46,0.0084,0.0159, 400, 1,28.32,24.01,95824.13,606635.062500,0
24,828,25.72,28.27,33063,1,43,442,724.10,814.33,111.34,25.14,5.46,0.0084,0.0159, 400, 1,28.32,24.01,95824.13,606635.062500,0
25,828,25.72,28.27,33063,1,43,442,724.10,814.33,111.34,25.14,5.46,0.0084,0.0159, 400, 1,28.30,24.06,95823.48,609342.437500,0
26,828,25.70,28.28,33063,2,67,490,740.45,815.99,106.26,25.14,5.46,0.0084,0.0159, 400, 1,28.30,24.06,95823.48,609342.437500,0
