Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,989,28.59,29.49,31573,3,290,765,223.59,193.83,80.59,25.14,5.37,0.4744,0.8919, 400, 3,31.35,24.77,96807.00,442046.187500,0
2,989,28.59,29.49,31573,3,290,765,223.59,193.83,80.59,25.14,5.37,0.4744,0.8919, 400, 3,31.34,24.77,96807.28,448140.031250,0
3,989,28.59,29.54,31577,3,280,784,223.89,193.18,79.19,25.14,5.37,0.4744,0.8919, 400, 3,31.34,24.77,96807.28,448140.031250,0
4,989,28.59,29.54,31577,3,280,784,223.89,193.18,79.19,25.14,5.37,0.4742,0.8916, 400, 3,31.33,24.80,96807.38,442906.562500,0
5,989,28.57,29.53,31579,3,309,804,226.56,194.29,77.12,25.14,5.37,0.4742,0.8916, 400, 3,31.33,24.80,96807.38,442906.562500,0
6,989,28.57,29.53,31579,3,309,804,226.56,194.29,77.12,25.14,5.37,0.4739,0.8909, 400, 3,31.32,24.77,96807.55,444348.000000,0
7,988,28.55,29.61,31584,3,258,761,223.74,192.92,80.95,25.14,5.37,0.4739,0.8909, 400, 3,31.32,24.77,96807.55,444348.000000,0
8,988,28.55,29.61,31584,3,258,761,223.74,192.92,80.95,25.14,5.37,0.4738,0.8908, 400, 3,31.32,24.77,96807.55,444348.000000,0
9,988,28.56,29.63,31585,3,258,761,223.74,192.92,80.95,25.14,5.37,0.4738,0.8908, 400, 3,31.31,24.82,96807.45,446966.375000,0
10,988,28.56,29.63,31585,3,287,790,225.80,195.94,78.73,25.14,5.37,0.4728,0.8889, 400, 3,31.31,24.82,96807.45,446966.375000,0
11,988,28.56,29.63,31591,3,287,790,225.80,195.94,78.73,25.14,5.37,0.4728,0.8889, 400, 3,31.30,24.84,96807.69,450505.937500,0
12,988,28.56,29.63,31591,3,294,756,227.56,197.01,81.28,25.14,5.37,0.4728,0.8889, 400, 3,31.30,24.84,96807.69,450505.937500,0
13,988,28.56,29.63,31591,3,294,756,227.56,197.01,81.28,25.14,5.37,0.4722,0.8877, 400, 3,31.29,24.83,96808.27,453498.656250,0
14,989,28.54,29.61,31588,3,255,757,234.60,200.84,81.25,25.14,5.37,0.4722,0.8877, 400, 3,31.29,24.83,96808.27,453498.656250,0
15,989,28.54,29.61,31588,3,255,757,234.60,200.84,81.25,25.14,5.37,0.4725,0.8883, 400, 3,31.28,24.88,96808.27,457449.187500,0
16,988,28.54,29.61,31592,3,285,789,230.51,197.94,78.81,25.14,5.37,0.4725,0.8883, 400, 3,31.28,24.88,96808.27,457449.187500,0
17,988,28.54,29.61,31592,3,285,789,230.51,197.94,78.81,25.14,5.37,0.4718,0.8869, 400, 3,31.28,24.88,96808.27,457449.187500,0
18,989,28.54,29.65,31598,3,280,789,230.51,197.94,78.81,25.14,5.37,0.4718,0.8869, 400, 3,31.27,24.85,96808.69,446966.375000,0
19,989,28.54,29.65,31598,3,280,784,230.12,199.22,79.21,25.14,5.37,0.4712,0.8858, 400, 3,31.27,24.85,96808.69,446966.375000,0
20,990,28.52,29.69,31598,3,280,784,230.12,199.22,79.21,25.14,5.37,0.4712,0.8858, 400, 3,31.25,24.90,96808.62,454706.937500,0
21,990,28.52,29.69,31598,3,268,782,229.88,198.75,79.37,25.14,5.37,0.4712,0.8858, 400, 3,31.25,24.90,96808.62,454706.937500,0
22,990,28.52,29.69,31598,3,268,782,229.88,198.75,79.37,25.14,5.37,0.4701,0.8837, 400, 3,31.24,24.92,96808.57,452296.812500,0
23,990,28.52,29.68,31600,3,264,767,227.87,201.39,80.46,25.14,5.37,0.4701,0.8837, 400, 3,31.24,24.92,96808.57,452296.812500,0
24,990,28.52,29.68,31600,3,264,767,227.87,201.39,80.46,25.14,5.37,0.4689,0.8816, 400, 3,31.24,24.93,96808.98,453800.125000,0
25,990,28.52,29.71,31600,3,273,777,235.55,201.39,79.75,25.14,5.37,0.4689,0.8816, 400, 3,31.24,24.93,96808.98,453800.125000,0
26,990,28.52,29.71,31600,3,273,777,235.55,201.39,79.75,25.14,5.37,0.4687,0.8811, 400, 3,31.24,24.93,96808.98,453800.125000,0
27,990,28.51,29.73,31603,3,252,777,235.55,201.39,79.75,25.14,5.37,0.4687,0.8811, 400, 3,31.23,24.93,96808.53,455313.468750,0
28,990,28.51,29.73,31603,3,252,754,229.03,202.76,81.47,25.14,5.37,0.4681,0.8801, 400, 3,31.23,24.93,96808.53,455313.468750,0
