Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,899,28.93,29.13,32677,2,142,637,519.17,545.84,94.36,25.14,5.40,0.0129,0.0242, 409, 1,31.69,24.49,95110.59,472651.750000,0
2,899,28.93,29.13,32677,2,142,616,527.49,549.73,96.26,25.14,5.40,0.0126,0.0237, 408, 1,31.69,24.49,95110.59,472651.750000,0
3,899,28.89,29.18,32674,2,142,616,527.49,549.73,96.26,25.14,5.40,0.0126,0.0237, 408, 1,31.66,24.47,95109.94,470372.062500,0
4,899,28.89,29.18,32674,2,145,631,536.86,546.76,94.87,25.14,5.40,0.0122,0.0229, 408, 1,31.66,24.47,95109.94,470372.062500,0
5,899,28.89,29.18,32674,2,145,631,536.86,546.76,94.87,25.14,5.40,0.0122,0.0229, 408, 1,31.63,24.51,95109.09,469724.781250,0
6,900,28.86,29.16,32676,2,170,655,517.94,549.73,92.74,25.14,5.40,0.0122,0.0229, 408, 1,31.63,24.51,95109.09,469724.781250,0
7,900,28.86,29.16,32676,2,170,655,517.94,549.73,92.74,25.14,5.40,0.0118,0.0223, 408, 1,31.61,24.52,95108.22,470048.187500,0
8,901,28.80,29.28,32672,2,153,631,519.69,552.53,94.87,25.14,5.40,0.0118,0.0223, 408, 1,31.61,24.52,95108.22,470048.187500,0
9,901,28.80,29.28,32672,2,153,631,519.69,552.53,94.87,25.14,5.40,0.0115,0.0217, 407, 1,31.61,24.52,95108.22,470048.187500,0
10,902,28.79,29.29,32668,2,159,639,534.86,557.22,94.14,25.14,5.40,0.0115,0.0217, 407, 1,31.59,24.53,95107.12,474293.656250,0
11,902,28.79,29.29,32668,2,159,639,534.86,557.22,94.14,25.14,5.40,0.0112,0.0211, 407, 1,31.59,24.53,95107.12,474293.656250,0
12,902,28.77,29.33,32673,2,159,639,534.86,557.22,94.14,25.14,5.40,0.0112,0.0211, 407, 1,31.56,24.53,95106.44,475615.406250,0
13,902,28.77,29.33,32673,2,157,613,522.16,546.39,96.52,25.14,5.40,0.0111,0.0209, 407, 1,31.56,24.53,95106.44,475615.406250,0
14,902,28.77,29.33,32673,2,157,613,522.16,546.39,96.52,25.14,5.40,0.0111,0.0209, 407, 1,31.54,24.57,95106.93,470696.406250,0
15,902,28.74,29.30,32667,2,138,609,522.52,556.28,96.85,25.14,5.40,0.0111,0.0209, 407, 1,31.54,24.57,95106.93,470696.406250,0
16,902,28.74,29.30,32667,2,138,609,522.52,556.28,96.85,25.14,5.40,0.0109,0.0204, 406, 1,31.52,24.58,95107.31,466196.218750,0
17,903,28.71,29.37,32669,2,149,625,530.54,558.35,95.39,25.14,5.40,0.0109,0.0204, 406, 1,31.52,24.58,95107.31,466196.218750,0
18,903,28.71,29.37,32669,2,149,625,530.54,558.35,95.39,25.14,5.40,0.0106,0.0200, 406, 1,31.49,24.57,95107.00,472324.718750,0
19,903,28.69,29.37,32668,2,150,626,533.78,561.20,95.32,25.14,5.40,0.0106,0.0200, 406, 1,31.49,24.57,95107.00,472324.718750,0
