Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1077,30.12,28.72,32161,2,162,644,482.40,595.84,91.40,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.82,95217.36,572067.062500,0
2,1077,30.12,28.72,32161,2,162,644,482.40,595.84,91.40,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.82,95218.11,572546.812500,0
3,1081,30.12,28.76,32162,2,164,627,480.29,599.08,92.84,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.82,95218.11,572546.812500,0
4,1081,30.12,28.76,32162,2,164,627,480.29,599.08,92.84,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.82,95218.11,572546.812500,0
5,1084,30.12,28.71,32162,2,140,627,480.29,599.08,92.84,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.82,95218.14,576901.437500,0
6,1084,30.12,28.71,32162,2,140,612,495.48,591.42,94.23,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.82,95218.14,576901.437500,0
7,1090,30.15,28.74,32160,2,140,612,495.48,591.42,94.23,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.83,95219.01,573508.812500,0
8,1090,30.15,28.74,32160,2,146,621,486.67,592.22,93.41,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.83,95219.01,573508.812500,0
9,1090,30.15,28.74,32160,2,146,621,486.67,592.22,93.41,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95220.16,575928.000000,0
10,1096,30.14,28.74,32162,2,152,630,476.88,593.23,92.65,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95220.16,575928.000000,0
11,1096,30.14,28.74,32162,2,152,630,476.88,593.23,92.65,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.85,95220.84,578367.687500,0
12,1100,30.12,28.76,32164,2,151,633,483.55,588.03,92.31,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.85,95220.84,578367.687500,0
13,1100,30.12,28.76,32164,2,151,633,483.55,588.03,92.31,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.85,95220.84,578367.687500,0
14,1100,30.12,28.76,32156,2,151,633,483.55,588.03,92.31,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.83,95220.50,576901.437500,0
15,1100,30.12,28.76,32156,2,151,627,490.80,599.89,92.84,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.83,95220.50,576901.437500,0
16,1101,30.12,28.74,32156,2,151,627,490.80,599.89,92.84,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95218.45,578858.125000,0
17,1101,30.12,28.74,32156,2,158,637,489.48,581.50,91.96,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95218.45,578858.125000,0
18,1101,30.12,28.74,32156,2,158,637,489.48,581.50,91.96,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.83,95217.41,577878.125000,0
19,1102,30.14,28.73,32158,2,160,641,486.01,592.82,91.65,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.83,95217.41,577878.125000,0
20,1102,30.14,28.73,32158,2,160,641,486.01,592.82,91.65,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.84,95217.11,578367.687500,0
21,1105,30.14,28.74,32157,2,154,631,485.35,599.89,92.53,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.84,95217.11,578367.687500,0
22,1105,30.14,28.74,32157,2,154,631,485.35,599.89,92.53,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.84,95217.11,578367.687500,0
23,1107,30.15,28.74,32160,2,164,631,485.35,599.89,92.53,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.85,95217.85,579841.437500,0
24,1107,30.15,28.74,32160,2,164,646,484.53,592.82,91.19,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.85,95217.85,579841.437500,0
25,1108,30.16,28.74,32159,2,164,646,484.53,592.82,91.19,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.84,95218.50,576901.437500,0
26,1108,30.16,28.74,32159,2,145,619,488.48,590.22,93.56,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.84,95218.50,576901.437500,0
27,1108,30.16,28.74,32159,2,145,619,488.48,590.22,93.56,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.86,95217.77,575442.562500,0
28,1108,30.14,28.76,32162,2,138,610,493.97,595.64,94.42,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.86,95217.77,575442.562500,0
29,1108,30.14,28.76,32162,2,138,610,493.97,595.64,94.42,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.86,95217.56,573991.062500,0
30,1108,30.17,28.71,32157,2,150,614,491.80,589.02,94.07,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.86,95217.56,573991.062500,0
31,1108,30.17,28.71,32157,2,150,614,491.80,589.02,94.07,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.86,95217.56,573991.062500,0
32,1111,30.18,28.75,32157,2,143,614,491.80,589.02,94.07,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.85,95217.50,573027.437500,0
33,1111,30.18,28.75,32157,2,143,617,487.99,594.03,93.79,25.14,5.41,0.0084,0.0159, 400, 1,32.89,23.85,95217.50,573027.437500,0
34,1113,30.19,28.68,32155,2,143,617,487.99,594.03,93.79,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95217.37,575442.562500,0
35,1113,30.19,28.68,32155,2,155,634,487.99,594.43,92.31,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95217.37,575442.562500,0
36,1113,30.19,28.68,32155,2,155,634,487.99,594.43,92.31,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.85,95217.43,576414.312500,0
37,1113,30.19,28.76,32157,2,169,654,484.20,602.33,90.57,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.85,95217.43,576414.312500,0
38,1113,30.19,28.76,32157,2,169,654,484.20,602.33,90.57,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95216.99,575928.000000,0
39,1114,30.20,28.73,32154,2,142,652,507.18,596.85,90.67,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95216.99,575928.000000,0
40,1114,30.20,28.73,32154,2,142,652,507.18,596.85,90.67,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95216.99,575928.000000,0
41,1117,30.22,28.62,32151,2,152,652,507.18,596.85,90.67,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.82,95218.38,574474.062500,0
42,1117,30.22,28.62,32151,2,152,630,491.30,586.84,92.62,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.82,95218.38,574474.062500,0
43,1117,30.22,28.62,32149,2,152,630,491.30,586.84,92.62,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95218.60,578367.687500,0
44,1117,30.22,28.62,32149,2,160,641,494.64,594.83,91.68,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.84,95218.60,578367.687500,0
45,1117,30.22,28.62,32149,2,160,641,494.64,594.83,91.68,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.85,95217.68,573027.437500,0
46,1117,30.21,28.68,32152,2,148,624,486.34,599.69,93.12,25.14,5.41,0.0084,0.0159, 400, 1,32.90,23.85,95217.68,573027.437500,0
47,1117,30.21,28.68,32152,2,148,624,486.34,599.69,93.12,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.84,95217.40,575442.562500,0
48,1121,30.22,28.65,32152,2,165,609,487.49,595.24,94.52,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.84,95217.40,575442.562500,0
49,1121,30.22,28.65,32152,2,165,609,487.49,595.24,94.52,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.84,95217.40,575442.562500,0
50,1124,30.22,28.68,32150,2,153,609,487.49,595.24,94.52,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.83,95217.48,576901.437500,0
51,1124,30.22,28.68,32150,2,153,632,487.99,589.22,92.49,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.83,95217.48,576901.437500,0
52,1124,30.24,28.61,32152,2,153,632,487.99,589.22,92.49,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.85,95217.41,574957.875000,0
53,1124,30.24,28.61,32152,2,179,666,490.31,614.69,89.48,25.14,5.41,0.0084,0.0159, 400, 1,32.91,23.85,95217.41,574957.875000,0
