Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1224,29.87,28.42,30869,3,415,840,134.35,105.65,70.63,25.14,5.37,0.5906,1.1104, 456, 3,32.39,23.88,96804.47,347118.656250,0
2,1224,29.87,28.42,30869,3,415,840,134.35,105.65,70.63,25.14,5.37,0.5867,1.1030, 453, 3,32.37,23.93,96805.16,348892.687500,0
3,1223,29.80,28.52,30896,3,431,845,137.43,108.96,69.79,25.14,5.37,0.5867,1.1030, 453, 3,32.37,23.93,96805.16,348892.687500,0
4,1223,29.80,28.52,30896,3,431,845,137.43,108.96,69.79,25.14,5.37,0.5827,1.0955, 450, 3,32.35,23.95,96805.42,347826.093750,0
5,1224,29.78,28.56,30915,3,433,845,139.97,110.22,69.70,25.14,5.37,0.5827,1.0955, 450, 3,32.35,23.95,96805.42,347826.093750,0
6,1224,29.78,28.56,30915,3,433,845,139.97,110.22,69.70,25.14,5.37,0.5791,1.0888, 447, 3,32.35,23.95,96805.42,347826.093750,0
7,1223,29.73,28.58,30931,3,440,845,139.97,110.22,69.70,25.14,5.37,0.5791,1.0888, 447, 3,32.33,23.98,96805.77,353957.843750,0
8,1223,29.73,28.58,30931,3,440,850,140.39,112.71,68.90,25.14,5.37,0.5756,1.0822, 444, 3,32.33,23.98,96805.77,353957.843750,0
9,1224,29.69,28.59,30949,3,440,850,140.39,112.71,68.90,25.14,5.37,0.5756,1.0822, 444, 3,32.31,23.99,96806.16,351045.593750,0
10,1224,29.69,28.59,30949,3,431,845,142.36,110.93,69.79,25.14,5.37,0.5756,1.0822, 444, 3,32.31,23.99,96806.16,351045.593750,0
11,1224,29.69,28.59,30949,3,431,845,142.36,110.93,69.79,25.14,5.37,0.5720,1.0753, 441, 3,32.28,24.04,96805.98,353957.843750,0
12,1224,29.66,28.65,30967,3,416,840,145.23,112.94,70.58,25.14,5.37,0.5720,1.0753, 441, 3,32.28,24.04,96805.98,353957.843750,0
13,1224,29.66,28.65,30967,3,416,840,145.23,112.94,70.58,25.14,5.37,0.5685,1.0688, 438, 3,32.26,24.06,96805.47,353591.156250,0
14,1223,29.62,28.72,30979,3,444,849,142.94,114.13,69.14,25.14,5.37,0.5685,1.0688, 438, 3,32.26,24.06,96805.47,353591.156250,0
15,1223,29.62,28.72,30979,3,444,849,142.94,114.13,69.14,25.14,5.37,0.5653,1.0628, 436, 3,32.26,24.06,96805.47,353591.156250,0
16,1223,29.62,28.72,30992,3,402,849,142.94,114.13,69.14,25.14,5.37,0.5653,1.0628, 436, 3,32.24,24.07,96805.49,356918.781250,0
17,1223,29.62,28.72,30992,3,402,846,146.76,118.98,69.53,25.14,5.37,0.5623,1.0572, 433, 3,32.24,24.07,96805.49,356918.781250,0
18,1223,29.58,28.73,30999,3,402,846,146.76,118.98,69.53,25.14,5.37,0.5623,1.0572, 433, 3,32.21,24.12,96805.58,358417.906250,0
19,1223,29.58,28.73,30999,3,414,839,146.96,116.63,70.70,25.14,5.37,0.5623,1.0572, 433, 3,32.21,24.12,96805.58,358417.906250,0
20,1223,29.58,28.73,30999,3,414,839,146.96,116.63,70.70,25.14,5.37,0.5593,1.0515, 430, 3,32.19,24.13,96805.27,360690.375000,0
21,1223,29.56,28.77,31021,3,412,839,148.26,122.29,70.79,25.14,5.37,0.5593,1.0515, 430, 3,32.19,24.13,96805.27,360690.375000,0
22,1223,29.56,28.77,31021,3,412,839,148.26,122.29,70.79,25.14,5.37,0.5562,1.0457, 428, 3,32.17,24.14,96805.55,360690.375000,0
23,1223,29.53,28.80,31037,3,426,843,151.25,121.01,70.08,25.14,5.37,0.5562,1.0457, 428, 3,32.17,24.14,96805.55,360690.375000,0
24,1223,29.53,28.80,31037,3,426,843,151.25,121.01,70.08,25.14,5.37,0.5536,1.0408, 425, 3,32.17,24.14,96805.55,360690.375000,0
25,1223,29.51,28.80,31051,3,417,843,151.25,121.01,70.08,25.14,5.37,0.5536,1.0408, 425, 3,32.15,24.18,96805.62,361454.281250,0
26,1223,29.51,28.80,31051,3,417,848,151.81,121.34,69.25,25.14,5.37,0.5511,1.0361, 422, 3,32.15,24.18,96805.62,361454.281250,0
27,1223,29.48,28.79,31057,3,417,848,151.81,121.34,69.25,25.14,5.37,0.5511,1.0361, 422, 3,32.13,24.23,96805.37,364153.625000,0
28,1223,29.48,28.79,31057,3,416,840,155.03,122.66,70.60,25.14,5.37,0.5511,1.0361, 422, 3,32.13,24.23,96805.37,364153.625000,0
29,1223,29.48,28.79,31057,3,416,840,155.03,122.66,70.60,25.14,5.37,0.5488,1.0318, 420, 3,32.10,24.24,96805.09,364932.281250,0
30,1223,29.48,28.88,31074,3,416,840,153.93,125.77,70.60,25.14,5.37,0.5488,1.0318, 420, 3,32.10,24.24,96805.09,364932.281250,0
31,1223,29.48,28.88,31074,3,416,840,153.93,125.77,70.60,25.14,5.37,0.5461,1.0267, 418, 3,32.08,24.26,96805.30,367288.375000,0
32,1223,29.43,28.92,31085,3,419,841,155.61,126.11,70.43,25.14,5.37,0.5461,1.0267, 418, 3,32.08,24.26,96805.30,367288.375000,0
33,1223,29.43,28.92,31085,3,419,841,155.61,126.11,70.43,25.14,5.37,0.5441,1.0230, 415, 3,32.08,24.26,96805.30,367288.375000,0
34,1224,29.43,28.91,31096,3,377,841,155.61,126.11,70.43,25.14,5.37,0.5441,1.0230, 415, 3,32.06,24.29,96805.25,368876.093750,0
35,1224,29.43,28.91,31096,3,377,824,157.14,127.10,73.21,25.14,5.37,0.5419,1.0189, 413, 3,32.06,24.29,96805.25,368876.093750,0
36,1223,29.41,28.98,31118,3,377,824,157.14,127.10,73.21,25.14,5.37,0.5419,1.0189, 413, 3,32.04,24.31,96805.06,368477.875000,0
37,1223,29.41,28.98,31118,3,408,837,160.10,130.50,71.01,25.14,5.37,0.5419,1.0189, 413, 3,32.04,24.31,96805.06,368477.875000,0
38,1223,29.41,28.98,31118,3,408,837,160.10,130.50,71.01,25.14,5.37,0.5400,1.0153, 411, 3,32.02,24.32,96804.44,377929.500000,0
39,1222,29.39,28.93,31131,3,381,828,161.57,129.13,72.52,25.14,5.37,0.5400,1.0153, 411, 3,32.02,24.32,96804.44,377929.500000,0
40,1222,29.39,28.93,31131,3,381,828,161.57,129.13,72.52,25.14,5.37,0.5384,1.0121, 409, 3,32.00,24.35,96804.32,376470.593750,0
41,1221,29.38,28.99,31143,3,364,823,164.49,132.14,73.48,25.14,5.37,0.5384,1.0121, 409, 3,32.00,24.35,96804.32,376470.593750,0
42,1221,29.38,28.99,31143,3,364,823,164.49,132.14,73.48,25.14,5.37,0.5365,1.0087, 407, 3,32.00,24.35,96804.32,376470.593750,0
43,1217,29.37,28.97,31153,3,388,823,164.49,132.14,73.48,25.14,5.37,0.5365,1.0087, 407, 3,31.98,24.38,96804.28,378768.250000,0
44,1217,29.37,28.97,31153,3,388,830,164.16,132.32,72.17,25.14,5.37,0.5346,1.0050, 405, 3,31.98,24.38,96804.28,378768.250000,0
45,1217,29.37,28.97,31172,3,388,830,164.16,132.32,72.17,25.14,5.37,0.5346,1.0050, 405, 3,31.97,24.38,96804.70,380669.156250,0
46,1217,29.37,28.97,31172,3,355,820,164.82,134.90,74.00,25.14,5.37,0.5346,1.0050, 405, 3,31.97,24.38,96804.70,380669.156250,0
47,1217,29.37,28.97,31172,3,355,820,164.82,134.90,74.00,25.14,5.37,0.5330,1.0021, 404, 3,31.95,24.40,96804.66,381947.031250,0
48,1211,29.37,28.97,31176,3,362,822,165.21,135.03,73.60,25.14,5.37,0.5330,1.0021, 404, 3,31.95,24.40,96804.66,381947.031250,0
