Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1039,30.70,30.19,31099,3,479,858,166.68,128.35,68.11,25.14,5.37,0.5515,1.0368, 466, 3,33.08,24.84,96796.53,359172.218750,0
2,1046,30.66,30.11,31149,3,469,857,169.35,129.00,68.25,25.14,5.37,0.5515,1.0368, 466, 3,33.08,24.84,96796.53,359172.218750,0
3,1046,30.66,30.11,31149,3,469,857,169.35,129.00,68.25,25.14,5.37,0.5492,1.0325, 465, 3,33.06,24.83,96796.70,362991.843750,0
4,1052,30.61,30.03,31190,3,494,864,169.06,130.85,67.11,25.14,5.37,0.5492,1.0325, 465, 3,33.06,24.83,96796.70,362991.843750,0
5,1052,30.61,30.03,31190,3,494,864,169.06,130.85,67.11,25.14,5.37,0.5475,1.0293, 464, 3,33.06,24.83,96796.70,362991.843750,0
6,1061,30.58,30.06,31229,3,441,864,169.06,130.85,67.11,25.14,5.37,0.5475,1.0293, 464, 3,33.05,24.83,96796.88,364542.531250,0
7,1061,30.58,30.06,31229,3,441,848,168.78,131.61,69.58,25.14,5.37,0.5460,1.0265, 462, 3,33.05,24.83,96796.88,364542.531250,0
8,1069,30.55,30.07,31264,3,441,848,168.78,131.61,69.58,25.14,5.37,0.5460,1.0265, 462, 3,33.03,24.83,96796.70,360690.375000,0
9,1069,30.55,30.07,31264,3,483,847,172.82,132.05,69.68,25.14,5.37,0.5460,1.0265, 462, 3,33.03,24.83,96796.70,360690.375000,0
10,1069,30.55,30.07,31264,3,483,847,172.82,132.05,69.68,25.14,5.37,0.5445,1.0237, 461, 3,33.02,24.83,96796.59,366106.531250,0
11,1079,30.47,30.04,31297,3,497,865,173.23,134.49,67.02,25.14,5.37,0.5445,1.0237, 461, 3,33.02,24.83,96796.59,366106.531250,0
12,1079,30.47,30.04,31297,3,497,865,173.23,134.49,67.02,25.14,5.37,0.5431,1.0209, 460, 3,33.00,24.82,96796.34,368080.531250,0
13,1093,30.44,29.97,31322,3,465,855,179.62,136.14,68.44,25.14,5.37,0.5431,1.0209, 460, 3,33.00,24.82,96796.34,368080.531250,0
14,1093,30.44,29.97,31322,3,465,855,179.62,136.14,68.44,25.14,5.37,0.5418,1.0185, 459, 3,33.00,24.82,96796.34,368080.531250,0
15,1101,30.39,30.00,31338,3,441,855,179.62,136.14,68.44,25.14,5.37,0.5418,1.0185, 459, 3,32.98,24.85,96795.80,367288.375000,0
16,1101,30.39,30.00,31338,3,441,848,178.29,137.48,69.70,25.14,5.37,0.5407,1.0166, 458, 3,32.98,24.85,96795.80,367288.375000,0
17,1106,30.36,30.01,31359,3,441,848,178.29,137.48,69.70,25.14,5.37,0.5407,1.0166, 458, 3,32.96,24.83,96795.52,379189.031250,0
18,1106,30.36,30.01,31359,3,443,848,180.84,138.93,69.51,25.14,5.37,0.5407,1.0166, 458, 3,32.96,24.83,96795.52,379189.031250,0
19,1106,30.36,30.01,31359,3,443,848,180.84,138.93,69.51,25.14,5.37,0.5394,1.0140, 457, 3,32.94,24.86,96794.80,377720.406250,0
20,1106,30.36,30.01,31381,3,455,852,178.83,142.69,68.90,25.14,5.37,0.5394,1.0140, 457, 3,32.94,24.86,96794.80,377720.406250,0
21,1106,30.36,30.01,31381,3,455,852,178.83,142.69,68.90,25.14,5.37,0.5383,1.0120, 456, 3,32.92,24.85,96793.97,383018.500000,0
22,1109,30.36,29.97,31395,3,434,846,179.80,144.10,69.94,25.14,5.37,0.5383,1.0120, 456, 3,32.92,24.85,96793.97,383018.500000,0
23,1109,30.36,29.97,31395,3,434,846,179.80,144.10,69.94,25.14,5.37,0.5371,1.0098, 455, 3,32.92,24.85,96793.97,383018.500000,0
24,1112,30.29,29.97,31416,3,429,846,179.80,144.10,69.94,25.14,5.37,0.5371,1.0098, 455, 3,32.90,24.86,96793.29,384096.031250,0
25,1112,30.29,29.97,31416,3,429,852,182.13,143.71,69.02,25.14,5.37,0.5360,1.0077, 454, 3,32.90,24.86,96793.29,384096.031250,0
26,1113,30.26,29.93,31423,3,429,852,182.13,143.71,69.02,25.14,5.37,0.5360,1.0077, 454, 3,32.88,24.88,96792.62,386488.031250,0
27,1113,30.26,29.93,31423,3,393,832,184.49,142.16,72.12,25.14,5.37,0.5360,1.0077, 454, 3,32.88,24.88,96792.62,386488.031250,0
28,1113,30.26,29.93,31423,3,393,832,184.49,142.16,72.12,25.14,5.37,0.5348,1.0054, 453, 3,32.86,24.87,96792.98,387805.343750,0
29,1115,30.28,29.95,31438,3,433,845,186.94,144.88,69.98,25.14,5.37,0.5348,1.0054, 453, 3,32.86,24.87,96792.98,387805.343750,0
30,1115,30.28,29.95,31438,3,433,845,186.94,144.88,69.98,25.14,5.37,0.5337,1.0033, 452, 3,32.84,24.88,96793.49,384528.718750,0
31,1115,30.25,29.90,31446,3,434,846,186.31,145.18,69.96,25.14,5.37,0.5337,1.0033, 452, 3,32.84,24.88,96793.49,384528.718750,0
32,1115,30.25,29.90,31446,3,434,846,186.31,145.18,69.96,25.14,5.37,0.5325,1.0011, 451, 3,32.84,24.88,96793.49,384528.718750,0
33,1119,30.23,29.95,31455,3,428,846,186.31,145.18,69.96,25.14,5.37,0.5325,1.0011, 451, 3,32.82,24.89,96794.10,390243.906250,0
34,1119,30.23,29.95,31455,3,428,836,185.74,147.21,71.47,25.14,5.37,0.5318,0.9999, 450, 3,32.82,24.89,96794.10,390243.906250,0
35,1122,30.21,29.92,31461,3,428,836,185.74,147.21,71.47,25.14,5.37,0.5318,0.9999, 450, 3,32.80,24.91,96793.70,388910.000000,0
36,1122,30.21,29.92,31461,3,375,827,188.65,149.92,73.13,25.14,5.37,0.5318,0.9999, 450, 3,32.80,24.91,96793.70,388910.000000,0
37,1122,30.21,29.92,31461,3,375,827,188.65,149.92,73.13,25.14,5.37,0.5309,0.9980, 449, 3,32.78,24.93,96793.16,392036.750000,0
38,1123,30.19,29.87,31473,3,407,837,188.27,152.22,71.37,25.14,5.37,0.5309,0.9980, 449, 3,32.78,24.93,96793.16,392036.750000,0
39,1123,30.19,29.87,31473,3,407,837,188.27,152.22,71.37,25.14,5.37,0.5300,0.9963, 448, 3,32.77,24.93,96792.97,393165.687500,0
40,1124,30.19,29.86,31482,3,429,844,190.19,149.01,70.20,25.14,5.37,0.5300,0.9963, 448, 3,32.77,24.93,96792.97,393165.687500,0
41,1124,30.19,29.86,31482,3,429,844,190.19,149.01,70.20,25.14,5.37,0.5291,0.9948, 447, 3,32.77,24.93,96792.97,393165.687500,0
42,1124,30.16,29.88,31488,3,421,844,190.19,149.01,70.20,25.14,5.37,0.5291,0.9948, 447, 3,32.75,24.96,96793.19,394529.000000,0
