Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,832,34.20,23.13,32039,2,121,583,407.99,479.15,95.23,25.14,5.40,0.0084,0.0159, 400, 1,36.67,19.20,95230.70,553513.500000,0
2,832,34.20,23.13,32039,2,121,583,407.99,479.15,95.23,25.14,5.40,0.0084,0.0159, 400, 1,36.67,19.20,95230.70,553513.500000,0
3,832,34.20,23.13,32036,2,145,583,407.99,479.15,95.23,25.14,5.40,0.0084,0.0159, 400, 1,36.67,19.19,95231.02,555314.562500,0
4,832,34.20,23.13,32036,2,145,620,410.90,486.01,94.58,25.14,5.40,0.0084,0.0159, 400, 1,36.67,19.19,95231.02,555314.562500,0
5,834,34.17,23.12,32038,2,145,620,410.90,486.01,94.58,25.14,5.40,0.0084,0.0159, 400, 1,36.66,19.17,95231.00,557127.312500,0
6,834,34.17,23.12,32038,2,124,588,393.22,482.08,94.78,25.14,5.40,0.0084,0.0159, 400, 1,36.66,19.17,95231.00,557127.312500,0
7,834,34.17,23.12,32038,2,124,588,393.22,482.08,94.78,25.14,5.40,0.0084,0.0159, 400, 1,36.65,19.15,95230.59,554412.562500,0
8,836,34.18,23.08,32047,2,128,594,411.88,478.34,94.26,25.14,5.40,0.0084,0.0159, 400, 1,36.65,19.15,95230.59,554412.562500,0
9,836,34.18,23.08,32047,2,128,594,411.88,478.34,94.26,25.14,5.40,0.0084,0.0159, 400, 1,36.64,19.14,95229.84,555766.625000,0
10,836,34.16,23.07,32047,2,131,599,388.45,479.31,93.79,25.14,5.40,0.0084,0.0159, 400, 1,36.64,19.14,95229.84,555766.625000,0
11,836,34.16,23.07,32047,2,131,599,388.45,479.31,93.79,25.14,5.40,0.0084,0.0159, 400, 1,36.64,19.14,95229.84,555766.625000,0
12,837,34.15,23.05,32047,2,129,599,388.45,479.31,93.79,25.14,5.40,0.0084,0.0159, 400, 1,36.63,19.11,95229.37,555766.625000,0
13,837,34.15,23.05,32047,2,129,595,401.28,493.13,95.81,25.14,5.40,0.0084,0.0159, 400, 1,36.63,19.11,95229.37,555766.625000,0
14,837,34.13,23.09,32051,2,129,595,401.28,493.13,95.81,25.14,5.40,0.0084,0.0159, 400, 1,36.63,19.11,95229.83,555314.562500,0
15,837,34.13,23.09,32051,2,118,578,416.36,490.47,95.68,25.14,5.40,0.0084,0.0159, 400, 1,36.63,19.11,95229.83,555314.562500,0
16,837,34.13,23.09,32051,2,118,578,416.36,490.47,95.68,25.14,5.40,0.0084,0.0159, 400, 1,36.62,19.11,95230.83,555766.625000,0
17,837,34.15,23.05,32051,2,122,585,411.74,490.80,95.03,25.14,5.40,0.0084,0.0159, 400, 1,36.62,19.11,95230.83,555766.625000,0
18,837,34.15,23.05,32051,2,122,585,411.74,490.80,95.03,25.14,5.40,0.0084,0.0159, 400, 1,36.61,19.10,95231.98,555766.625000,0
19,837,34.13,23.02,32052,2,137,608,399.12,485.35,93.00,25.14,5.40,0.0084,0.0159, 400, 1,36.61,19.10,95231.98,555766.625000,0
20,837,34.13,23.02,32052,2,137,608,399.12,485.35,93.00,25.14,5.40,0.0084,0.0159, 400, 1,36.61,19.10,95231.98,555766.625000,0
21,837,34.14,23.02,32051,2,109,608,399.12,485.35,93.00,25.14,5.40,0.0084,0.0159, 400, 1,36.59,19.08,95232.88,557582.375000,0
22,837,34.14,23.02,32051,2,109,615,406.89,486.67,92.40,25.14,5.40,0.0084,0.0159, 400, 1,36.59,19.08,95232.88,557582.375000,0
23,837,34.09,23.02,32055,2,109,615,406.89,486.67,92.40,25.14,5.40,0.0084,0.0159, 400, 1,36.58,19.09,95234.40,557582.375000,0
24,837,34.09,23.02,32055,2,122,584,410.90,485.35,95.13,25.14,5.40,0.0084,0.0159, 400, 1,36.58,19.09,95234.40,557582.375000,0
25,837,34.09,23.02,32055,2,122,584,410.90,485.35,95.13,25.14,5.40,0.0084,0.0159, 400, 1,36.56,19.08,95235.27,557582.375000,0
26,836,34.11,22.90,32053,2,111,568,417.49,504.10,96.65,25.14,5.40,0.0084,0.0159, 400, 1,36.56,19.08,95235.27,557582.375000,0
27,836,34.11,22.90,32053,2,111,568,417.49,504.10,96.65,25.14,5.40,0.0084,0.0159, 400, 1,36.53,19.05,95236.12,558494.687500,0
28,836,34.08,22.93,32056,2,100,550,417.92,494.30,98.30,25.14,5.40,0.0084,0.0159, 400, 1,36.53,19.05,95236.12,558494.687500,0
29,836,34.08,22.93,32056,2,100,550,417.92,494.30,98.30,25.14,5.40,0.0084,0.0159, 400, 1,36.53,19.05,95236.12,558494.687500,0
30,836,34.08,22.93,32060,2,115,550,417.92,494.30,98.30,25.14,5.40,0.0084,0.0159, 400, 1,36.50,19.07,95235.46,560328.312500,0
31,836,34.08,22.93,32060,2,115,603,405.51,492.13,93.41,25.14,5.40,0.0084,0.0159, 400, 1,36.50,19.07,95235.46,560328.312500,0
32,835,34.05,22.94,32063,2,115,603,405.51,492.13,93.41,25.14,5.40,0.0084,0.0159, 400, 1,36.47,19.08,95235.53,561249.687500,0
33,835,34.05,22.94,32063,2,118,578,418.20,492.13,95.68,25.14,5.40,0.0084,0.0159, 400, 1,36.47,19.08,95235.53,561249.687500,0
34,835,34.05,22.94,32063,2,118,578,418.20,492.13,95.68,25.14,5.40,0.0084,0.0159, 400, 1,36.43,19.07,95235.51,561711.437500,0
35,835,34.00,22.98,32071,2,121,583,413.55,496.99,95.29,25.14,5.40,0.0084,0.0159, 400, 1,36.43,19.07,95235.51,561711.437500,0
36,835,34.00,22.98,32071,2,121,583,413.55,496.99,95.29,25.14,5.40,0.0084,0.0159, 400, 1,36.39,19.05,95234.00,561249.687500,0
37,835,34.01,22.99,32064,2,111,568,407.99,491.80,96.65,25.14,5.40,0.0084,0.0159, 400, 1,36.39,19.05,95234.00,561249.687500,0
38,835,34.01,22.99,32064,2,111,568,407.99,491.80,96.65,25.14,5.40,0.0084,0.0159, 400, 1,36.39,19.05,95234.00,561249.687500,0
39,834,33.96,22.92,32069,2,108,568,407.99,491.80,96.65,25.14,5.40,0.0084,0.0159, 400, 1,36.36,19.06,95232.49,564498.375000,0
40,834,33.96,22.92,32069,2,108,586,414.11,501.55,94.94,25.14,5.40,0.0084,0.0159, 400, 1,36.36,19.06,95232.49,564498.375000,0
41,834,33.92,22.93,32075,2,108,586,414.11,501.55,94.94,25.14,5.40,0.0084,0.0159, 400, 1,36.34,19.03,95233.82,564031.937500,0
42,834,33.92,22.93,32075,2,119,579,401.69,499.18,95.58,25.14,5.40,0.0084,0.0159, 400, 1,36.34,19.03,95233.82,564031.937500,0
43,834,33.92,22.93,32075,2,119,579,401.69,499.18,95.58,25.14,5.40,0.0084,0.0159, 400, 1,36.31,19.00,95234.07,564965.500000,0
44,833,33.90,22.93,32079,2,125,589,401.96,504.10,94.71,25.14,5.40,0.0084,0.0159, 400, 1,36.31,19.00,95234.07,564965.500000,0
