Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,898,28.73,29.95,31776,3,260,789,256.61,210.02,78.92,25.14,5.37,0.5111,0.9608, 431, 3,31.47,25.10,96805.69,502576.687500,0
2,901,28.73,29.97,31776,3,260,789,256.61,210.02,78.92,25.14,5.37,0.5111,0.9608, 431, 3,31.46,25.08,96805.33,501101.062500,0
3,901,28.73,29.97,31776,3,261,764,254.80,207.97,80.84,25.14,5.37,0.5111,0.9608, 431, 3,31.46,25.08,96805.33,501101.062500,0
4,901,28.73,29.97,31776,3,261,764,254.80,207.97,80.84,25.14,5.37,0.5105,0.9597, 430, 3,31.45,25.10,96804.89,502946.968750,0
5,900,28.72,29.99,31778,3,266,768,256.35,209.10,80.48,25.14,5.37,0.5105,0.9597, 430, 3,31.45,25.10,96804.89,502946.968750,0
6,900,28.72,29.99,31778,3,266,768,256.35,209.10,80.48,25.14,5.37,0.5100,0.9588, 430, 3,31.45,25.12,96805.46,504806.500000,0
7,900,28.71,29.98,31776,3,278,781,258.27,210.59,79.51,25.14,5.37,0.5100,0.9588, 430, 3,31.45,25.12,96805.46,504806.500000,0
8,900,28.71,29.98,31776,3,278,781,258.27,210.59,79.51,25.14,5.37,0.5095,0.9579, 429, 3,31.45,25.12,96805.46,504806.500000,0
9,900,28.68,29.95,31776,3,224,781,258.27,210.59,79.51,25.14,5.37,0.5095,0.9579, 429, 3,31.44,25.13,96805.16,502946.968750,0
10,900,28.68,29.95,31776,3,224,742,259.14,211.59,82.50,25.14,5.37,0.5091,0.9571, 429, 3,31.44,25.13,96805.16,502946.968750,0
11,901,28.69,29.96,31785,3,224,742,259.14,211.59,82.50,25.14,5.37,0.5091,0.9571, 429, 3,31.43,25.10,96805.41,498539.437500,0
12,901,28.69,29.96,31785,3,249,750,253.85,213.39,81.86,25.14,5.37,0.5091,0.9571, 429, 3,31.43,25.10,96805.41,498539.437500,0
13,901,28.69,29.96,31785,3,249,750,253.85,213.39,81.86,25.14,5.37,0.5087,0.9563, 429, 3,31.43,25.15,96805.75,506679.875000,0
14,901,28.69,29.96,31794,3,248,749,257.14,213.10,81.97,25.14,5.37,0.5087,0.9563, 429, 3,31.43,25.15,96805.75,506679.875000,0
15,901,28.69,29.96,31794,3,248,749,257.14,213.10,81.97,25.14,5.37,0.5083,0.9555, 428, 3,31.42,25.15,96806.24,502206.968750,0
16,901,28.71,30.01,31794,3,253,755,260.99,212.96,81.52,25.14,5.37,0.5083,0.9555, 428, 3,31.42,25.15,96806.24,502206.968750,0
17,901,28.71,30.01,31794,3,253,755,260.99,212.96,81.52,25.14,5.37,0.5076,0.9544, 428, 3,31.42,25.15,96806.24,502206.968750,0
18,901,28.71,30.01,31795,3,256,755,260.99,212.96,81.52,25.14,5.37,0.5076,0.9544, 428, 3,31.41,25.16,96806.70,504806.500000,0
19,901,28.71,30.01,31795,3,256,768,258.79,211.16,80.51,25.14,5.37,0.5076,0.9542, 427, 3,31.41,25.16,96806.70,504806.500000,0
20,901,28.69,29.95,31794,3,256,768,258.79,211.16,80.51,25.14,5.37,0.5076,0.9542, 427, 3,31.41,25.15,96806.55,497812.343750,0
21,901,28.69,29.95,31794,3,260,762,260.29,215.79,80.95,25.14,5.37,0.5076,0.9542, 427, 3,31.41,25.15,96806.55,497812.343750,0
22,901,28.69,29.95,31794,3,260,762,260.29,215.79,80.95,25.14,5.37,0.5070,0.9532, 427, 3,31.40,25.14,96806.66,503689.125000,0
23,901,28.68,30.01,31791,3,258,761,262.14,215.42,81.08,25.14,5.37,0.5070,0.9532, 427, 3,31.40,25.14,96806.66,503689.125000,0
24,901,28.68,30.01,31791,3,258,761,262.14,215.42,81.08,25.14,5.37,0.5066,0.9523, 427, 3,31.39,25.20,96806.30,505928.843750,0
25,901,28.68,30.01,31789,3,249,751,265.63,213.61,80.65,25.14,5.37,0.5066,0.9523, 427, 3,31.39,25.20,96806.30,505928.843750,0
26,901,28.68,30.01,31789,3,249,751,265.63,213.61,80.65,25.14,5.37,0.5059,0.9511, 426, 3,31.39,25.20,96806.30,505928.843750,0
27,902,28.70,30.03,31787,3,251,751,265.63,213.61,80.65,25.14,5.37,0.5059,0.9511, 426, 3,31.39,25.17,96806.24,496003.875000,0
28,902,28.70,30.03,31787,3,251,752,261.61,213.97,81.72,25.14,5.37,0.5055,0.9503, 426, 3,31.39,25.17,96806.24,496003.875000,0
29,902,28.68,30.06,31787,3,251,752,261.61,213.97,81.72,25.14,5.37,0.5055,0.9503, 426, 3,31.38,25.19,96805.95,502946.968750,0
30,902,28.68,30.06,31787,3,257,759,262.59,215.86,81.22,25.14,5.37,0.5055,0.9503, 426, 3,31.38,25.19,96805.95,502946.968750,0
31,902,28.68,30.06,31787,3,257,759,262.59,215.86,81.22,25.14,5.37,0.5049,0.9492, 426, 3,31.38,25.21,96805.66,497812.343750,0
32,902,28.69,30.05,31784,3,262,765,264.37,216.88,80.78,25.14,5.37,0.5049,0.9492, 426, 3,31.38,25.21,96805.66,497812.343750,0
33,902,28.69,30.05,31784,3,262,765,264.37,216.88,80.78,25.14,5.37,0.5043,0.9481, 426, 3,31.37,25.18,96806.17,499268.656250,0
34,902,28.69,30.01,31788,3,238,722,260.20,219.10,84.07,25.14,5.37,0.5043,0.9481, 426, 3,31.37,25.18,96806.17,499268.656250,0
35,902,28.69,30.01,31788,3,238,722,260.20,219.10,84.07,25.14,5.37,0.5037,0.9470, 425, 3,31.37,25.18,96806.17,499268.656250,0
36,902,28.70,29.97,31790,3,257,722,260.20,219.10,84.07,25.14,5.37,0.5037,0.9470, 425, 3,31.37,25.19,96806.50,504061.031250,0
37,902,28.70,29.97,31790,3,257,760,263.75,218.87,81.17,25.14,5.37,0.5037,0.9470, 425, 3,31.37,25.19,96806.50,504061.031250,0
38,902,28.72,30.01,31789,3,257,760,263.75,218.87,81.17,25.14,5.37,0.5037,0.9470, 425, 3,31.36,25.19,96806.61,504806.500000,0
39,902,28.72,30.01,31789,3,273,776,263.66,220.88,79.91,25.14,5.37,0.5037,0.9470, 425, 3,31.36,25.19,96806.61,504806.500000,0
40,902,28.72,30.01,31789,3,273,776,263.66,220.88,79.91,25.14,5.37,0.5033,0.9462, 425, 3,31.36,25.21,96806.79,497087.375000,0
41,902,28.70,30.00,31791,3,243,743,266.98,222.99,82.41,25.14,5.37,0.5033,0.9462, 425, 3,31.36,25.21,96806.79,497087.375000,0
42,902,28.70,30.00,31791,3,243,743,266.98,222.99,82.41,25.14,5.37,0.5028,0.9453, 424, 3,31.35,25.25,96806.70,505928.843750,0
43,902,28.70,30.00,31791,3,254,743,269.79,222.01,82.44,25.14,5.37,0.5028,0.9453, 424, 3,31.35,25.25,96806.70,505928.843750,0
44,902,28.70,30.00,31791,3,254,743,269.79,222.01,82.44,25.14,5.37,0.5026,0.9448, 424, 3,31.35,25.25,96806.70,505928.843750,0
45,901,28.70,30.05,31789,3,248,743,269.79,222.01,82.44,25.14,5.37,0.5026,0.9448, 424, 3,31.35,25.23,96806.48,505554.187500,0
46,901,28.70,30.05,31789,3,248,749,265.99,225.19,81.97,25.14,5.37,0.5020,0.9437, 424, 3,31.35,25.23,96806.48,505554.187500,0
47,901,28.73,30.00,31790,3,248,749,265.99,225.19,81.97,25.14,5.37,0.5020,0.9437, 424, 3,31.35,25.23,96806.52,507056.187500,0
48,901,28.73,30.00,31790,2,216,712,267.16,221.18,84.85,25.14,5.37,0.5020,0.9437, 424, 3,31.35,25.23,96806.52,507056.187500,0
49,901,28.73,30.00,31790,2,216,712,267.16,221.18,84.85,25.14,5.37,0.5016,0.9429, 423, 3,31.34,25.24,96806.23,505928.843750,0
50,902,28.72,30.03,31793,3,254,756,270.62,222.31,81.47,25.14,5.37,0.5016,0.9429, 423, 3,31.34,25.24,96806.23,505928.843750,0
51,902,28.72,30.03,31793,3,254,756,270.62,222.31,81.47,25.14,5.37,0.5011,0.9421, 423, 3,31.34,25.25,96806.11,505180.062500,0
