Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,919,31.41,26.36,32516,2,138,610,440.42,441.92,94.58,25.14,5.39,0.0162,0.0305, 410, 1,34.16,22.27,95413.22,444637.437500,0
2,919,31.41,26.36,32516,2,151,630,434.06,445.67,92.78,25.14,5.39,0.0162,0.0305, 410, 1,34.16,22.27,95413.22,444637.437500,0
3,919,31.41,26.36,32516,2,151,630,434.06,445.67,92.78,25.14,5.39,0.0161,0.0302, 410, 1,34.14,22.29,95414.14,445217.406250,0
4,918,31.36,26.39,32516,2,124,588,450.53,451.59,96.59,25.14,5.39,0.0161,0.0302, 410, 1,34.14,22.29,95414.14,445217.406250,0
5,918,31.36,26.39,32516,2,124,588,450.53,451.59,96.59,25.14,5.39,0.0159,0.0298, 409, 1,34.12,22.30,95415.35,445507.937500,0
6,918,31.34,26.49,32521,2,137,608,437.31,449.76,94.71,25.14,5.39,0.0159,0.0298, 409, 1,34.12,22.30,95415.35,445507.937500,0
7,918,31.34,26.49,32521,2,137,608,437.31,449.76,94.71,25.14,5.39,0.0156,0.0294, 409, 1,34.12,22.30,95415.35,445507.937500,0
8,919,31.34,26.51,32521,2,161,608,437.31,449.76,94.71,25.14,5.39,0.0156,0.0294, 409, 1,34.10,22.26,95415.66,445507.937500,0
9,919,31.34,26.51,32521,2,161,642,429.68,445.07,91.71,25.14,5.39,0.0156,0.0294, 409, 1,34.10,22.26,95415.66,445507.937500,0
10,920,31.31,26.51,32526,2,161,642,429.68,445.07,91.71,25.14,5.39,0.0156,0.0294, 409, 1,34.09,22.28,95416.28,445798.875000,0
11,920,31.31,26.51,32526,2,149,622,436.27,449.31,93.47,25.14,5.39,0.0156,0.0294, 409, 1,34.09,22.28,95416.28,445798.875000,0
12,920,31.31,26.51,32526,2,149,622,436.27,449.31,93.47,25.14,5.39,0.0154,0.0289, 408, 1,34.07,22.28,95415.72,445798.875000,0
13,920,31.28,26.50,32529,2,138,610,441.02,452.36,94.58,25.14,5.39,0.0154,0.0289, 408, 1,34.07,22.28,95415.72,445798.875000,0
14,920,31.28,26.50,32529,2,138,610,441.02,452.36,94.58,25.14,5.39,0.0150,0.0282, 408, 1,34.05,22.28,95415.17,446381.875000,0
15,920,31.27,26.51,32528,2,157,636,432.30,449.31,92.24,25.14,5.39,0.0150,0.0282, 408, 1,34.05,22.28,95415.17,446381.875000,0
16,920,31.27,26.51,32528,2,157,636,432.30,449.31,92.24,25.14,5.39,0.0146,0.0275, 408, 1,34.05,22.28,95415.17,446381.875000,0
17,920,31.27,26.51,32525,2,135,636,432.30,449.31,92.24,25.14,5.39,0.0146,0.0275, 408, 1,34.04,22.29,95415.59,446966.375000,0
18,920,31.27,26.51,32525,2,135,605,438.19,454.82,95.00,25.14,5.39,0.0143,0.0270, 408, 1,34.04,22.29,95415.59,446966.375000,0
19,921,31.27,26.59,32522,2,135,605,438.19,454.82,95.00,25.14,5.39,0.0143,0.0270, 408, 1,34.02,22.29,95415.06,447552.437500,0
20,921,31.27,26.59,32522,2,169,635,441.47,454.05,92.31,25.14,5.39,0.0143,0.0270, 408, 1,34.02,22.29,95415.06,447552.437500,0
21,921,31.27,26.59,32522,2,169,635,441.47,454.05,92.31,25.14,5.39,0.0142,0.0267, 407, 1,34.00,22.33,95415.46,446966.375000,0
22,920,31.24,26.58,32521,2,143,616,430.99,453.43,94.04,25.14,5.39,0.0142,0.0267, 407, 1,34.00,22.33,95415.46,446966.375000,0
23,920,31.24,26.58,32521,2,143,616,430.99,453.43,94.04,25.14,5.39,0.0140,0.0263, 407, 1,33.98,22.33,95415.76,446966.375000,0
24,920,31.21,26.55,32525,2,156,635,437.75,450.22,92.31,25.14,5.39,0.0140,0.0263, 407, 1,33.98,22.33,95415.76,446966.375000,0
25,920,31.21,26.55,32525,2,156,635,437.75,450.22,92.31,25.14,5.39,0.0138,0.0259, 407, 1,33.98,22.33,95415.76,446966.375000,0
26,920,31.22,26.57,32528,2,137,635,437.75,450.22,92.31,25.14,5.39,0.0138,0.0259, 407, 1,33.97,22.33,95416.34,446966.375000,0
27,920,31.22,26.57,32528,2,137,608,435.83,461.80,94.71,25.14,5.39,0.0135,0.0254, 406, 1,33.97,22.33,95416.34,446966.375000,0
28,921,31.21,26.58,32529,2,137,608,435.83,461.80,94.71,25.14,5.39,0.0135,0.0254, 406, 1,33.95,22.38,95416.01,446090.187500,0
29,921,31.21,26.58,32529,2,143,603,444.77,455.74,95.19,25.14,5.39,0.0135,0.0254, 406, 1,33.95,22.38,95416.01,446090.187500,0
30,921,31.21,26.58,32529,2,143,603,444.77,455.74,95.19,25.14,5.39,0.0134,0.0251, 406, 1,33.93,22.39,95414.90,446966.375000,0
31,921,31.20,26.63,32531,2,153,632,440.42,453.43,92.65,25.14,5.39,0.0134,0.0251, 406, 1,33.93,22.39,95414.90,446966.375000,0
32,921,31.20,26.63,32531,2,153,632,440.42,453.43,92.65,25.14,5.39,0.0132,0.0248, 406, 1,33.92,22.41,95414.77,448729.187500,0
33,921,31.17,26.62,32532,2,157,637,441.77,455.59,92.18,25.14,5.39,0.0132,0.0248, 406, 1,33.92,22.41,95414.77,448729.187500,0
34,921,31.17,26.62,32532,2,157,637,441.77,455.59,92.18,25.14,5.39,0.0131,0.0247, 406, 1,33.92,22.41,95414.77,448729.187500,0
35,921,31.17,26.63,32530,2,139,637,441.77,455.59,92.18,25.14,5.39,0.0131,0.0247, 406, 1,33.91,22.45,95415.12,448729.187500,0
36,921,31.17,26.63,32530,2,139,611,435.53,458.21,95.81,25.14,5.39,0.0130,0.0245, 406, 1,33.91,22.45,95415.12,448729.187500,0
37,920,31.17,26.67,32532,2,139,611,435.53,458.21,95.81,25.14,5.39,0.0130,0.0245, 406, 1,33.89,22.45,95414.86,449615.812500,0
