Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1072,33.98,26.81,31192,3,391,832,177.44,141.92,71.98,25.14,5.40,0.5932,1.1152, 414, 3,36.78,22.57,97172.95,336842.093750,0
2,1060,33.97,26.82,31198,3,368,824,176.19,139.64,73.26,25.14,5.40,0.5932,1.1152, 414, 3,36.78,22.57,97172.95,336842.093750,0
3,1060,33.97,26.82,31198,3,368,824,176.19,139.64,73.26,25.14,5.40,0.5909,1.1110, 413, 3,36.76,22.55,97172.80,335188.218750,0
4,1057,33.92,26.85,31202,3,419,825,177.75,144.15,73.16,25.14,5.40,0.5909,1.1110, 413, 3,36.76,22.55,97172.80,335188.218750,0
5,1057,33.92,26.85,31202,3,419,825,177.75,144.15,73.16,25.14,5.40,0.5888,1.1069, 411, 3,36.76,22.55,97172.80,335188.218750,0
6,1048,33.89,26.88,31207,3,419,825,177.75,144.15,73.16,25.14,5.40,0.5888,1.1069, 411, 3,36.75,22.54,97172.42,333876.750000,0
7,1048,33.89,26.88,31207,3,408,837,177.03,143.57,71.06,25.14,5.40,0.5866,1.1029, 409, 3,36.75,22.54,97172.42,333876.750000,0
8,1048,33.89,26.88,31222,3,408,837,177.03,143.57,71.06,25.14,5.40,0.5866,1.1029, 409, 3,36.73,22.56,97172.57,336510.031250,0
9,1048,33.89,26.88,31222,3,423,842,178.47,143.32,70.24,25.14,5.40,0.5866,1.1029, 409, 3,36.73,22.56,97172.57,336510.031250,0
10,1048,33.89,26.88,31222,3,423,842,178.47,143.32,70.24,25.14,5.40,0.5847,1.0992, 408, 3,36.72,22.57,97173.45,338177.000000,0
11,1045,33.84,26.87,31223,3,361,822,180.17,143.76,73.73,25.14,5.40,0.5847,1.0992, 408, 3,36.72,22.57,97173.45,338177.000000,0
12,1045,33.84,26.87,31223,3,361,822,180.17,143.76,73.73,25.14,5.40,0.5828,1.0957, 406, 3,36.70,22.57,97173.31,337508.250000,0
13,1035,33.83,26.87,31231,3,392,830,180.47,147.16,72.29,25.14,5.40,0.5828,1.0957, 406, 3,36.70,22.57,97173.31,337508.250000,0
14,1035,33.83,26.87,31231,3,392,830,180.47,147.16,72.29,25.14,5.40,0.5809,1.0921, 405, 3,36.70,22.57,97173.31,337508.250000,0
15,1030,33.83,26.88,31238,3,372,830,180.47,147.16,72.29,25.14,5.40,0.5809,1.0921, 405, 3,36.68,22.54,97173.52,338848.437500,0
16,1030,33.83,26.88,31238,3,372,825,179.86,147.31,73.06,25.14,5.40,0.5791,1.0887, 403, 3,36.68,22.54,97173.52,338848.437500,0
17,1028,33.80,26.83,31240,3,372,825,179.86,147.31,73.06,25.14,5.40,0.5791,1.0887, 403, 3,36.67,22.57,97173.45,339185.156250,0
