Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,955,27.80,30.41,32601,2,161,642,462.42,480.61,90.73,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.56,95539.68,443194.125000,0
2,955,27.80,30.41,32601,2,169,624,461.33,466.82,92.24,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.56,95539.68,443194.125000,0
3,955,27.79,30.43,32602,2,169,624,461.33,466.82,92.24,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.54,95539.95,442906.562500,0
4,955,27.79,30.43,32602,2,158,638,459.30,473.83,91.03,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.54,95539.95,442906.562500,0
5,955,27.79,30.43,32602,2,158,638,459.30,473.83,91.03,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.60,95540.15,444348.000000,0
6,955,27.79,30.45,32603,2,153,631,456.05,466.82,91.65,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.60,95540.15,444348.000000,0
7,955,27.79,30.45,32603,2,153,631,456.05,466.82,91.65,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.56,95540.22,444637.437500,0
8,954,27.79,30.47,32600,2,141,613,467.93,473.67,93.22,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.56,95540.22,444637.437500,0
9,954,27.79,30.47,32600,2,141,613,467.93,473.67,93.22,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.56,95540.22,444637.437500,0
10,954,27.78,30.48,32597,2,155,613,467.93,473.67,93.22,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.61,95540.14,444348.000000,0
11,954,27.78,30.48,32597,2,155,634,459.46,476.24,91.44,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.61,95540.14,444348.000000,0
12,954,27.79,30.53,32600,2,155,634,459.46,476.24,91.44,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.59,95540.09,443194.125000,0
13,954,27.79,30.53,32600,2,136,606,462.42,473.03,93.85,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.59,95540.09,443194.125000,0
14,954,27.79,30.53,32600,2,136,606,462.42,473.03,93.85,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.59,95539.41,441189.156250,0
15,954,27.81,30.54,32603,2,156,634,454.51,474.79,91.37,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.59,95539.41,441189.156250,0
16,954,27.81,30.54,32603,2,156,634,454.51,474.79,91.37,25.14,5.39,0.0084,0.0159, 400, 1,30.50,25.60,95538.92,443482.031250,0
